 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
UF Residência: Goiás
Período:2017
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"520005 Abadia de Goiás";0;0;0;3;0;0;3
"520010 Abadiânia";0;0;0;1;0;0;1
"520013 Acreúna";0;0;0;2;0;0;2
"520020 Água Limpa";0;0;0;1;0;0;1
"520025 Águas Lindas de Goiás";2;0;0;5;0;0;7
"520030 Alexânia";2;0;0;0;0;0;2
"520060 Alto Paraíso de Goiás";2;0;0;1;0;0;3
"520110 Anápolis";23;3;0;48;0;0;74
"520130 Anicuns";0;1;0;0;0;0;1
"520140 Aparecida de Goiânia";36;3;0;57;0;3;99
"520170 Aragarças";0;0;0;2;0;0;2
"520180 Aragoiânia";3;0;0;1;0;0;4
"520280 Avelinópolis";0;0;0;1;0;0;1
"520310 Baliza";1;0;0;1;0;0;2
"520320 Barro Alto";0;1;0;0;0;0;1
"520330 Bela Vista de Goiás";0;0;0;2;0;0;2
"520350 Bom Jesus de Goiás";0;0;0;1;0;0;1
"520355 Bonfinópolis";0;0;0;1;0;0;1
"520380 Britânia";0;0;0;1;0;0;1
"520390 Buriti Alegre";1;0;0;0;0;0;1
"520410 Cachoeira Alta";0;0;0;1;0;0;1
"520450 Caldas Novas";5;2;0;7;0;0;14
"520465 Campinaçu";1;0;0;0;0;0;1
"520490 Campos Belos";0;0;0;2;0;0;2
"520495 Campos Verdes";1;0;0;0;0;0;1
"520500 Carmo do Rio Verde";1;0;0;0;0;0;1
"520510 Catalão";5;0;0;8;0;0;13
"520530 Cavalcante";0;0;0;0;0;1;1
"520540 Ceres";1;0;0;0;0;0;1
"520545 Cezarina";0;0;0;1;0;0;1
"520547 Chapadão do Céu";0;1;0;1;0;0;2
"520549 Cidade Ocidental";2;3;0;2;0;0;7
"520551 Cocalzinho de Goiás";1;0;0;1;0;0;2
"520620 Cristalina";1;0;0;3;0;0;4
"520830 Divinópolis de Goiás";0;0;0;1;0;0;1
"520725 Doverlândia";0;0;0;1;0;0;1
"520735 Edealina";1;0;0;0;0;0;1
