 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Sexo
UF Residência: Goiás
Período:2017
"Município (Res)";"Masculino";"Feminino";"Total"
"520005 Abadia de Goiás";2;1;3
"520010 Abadiânia";0;1;1
"520013 Acreúna";1;1;2
"520020 Água Limpa";1;0;1
"520025 Águas Lindas de Goiás";6;1;7
"520030 Alexânia";1;1;2
"520060 Alto Paraíso de Goiás";2;1;3
"520110 Anápolis";55;19;74
"520130 Anicuns";0;1;1
"520140 Aparecida de Goiânia";75;24;99
"520170 Aragarças";1;1;2
"520180 Aragoiânia";3;1;4
"520280 Avelinópolis";1;0;1
"520310 Baliza";0;2;2
"520320 Barro Alto";1;0;1
"520330 Bela Vista de Goiás";1;1;2
"520350 Bom Jesus de Goiás";1;0;1
"520355 Bonfinópolis";1;0;1
"520380 Britânia";1;0;1
"520390 Buriti Alegre";1;0;1
"520410 Cachoeira Alta";1;0;1
"520450 Caldas Novas";10;4;14
"520465 Campinaçu";1;0;1
"520490 Campos Belos";0;2;2
"520495 Campos Verdes";1;0;1
"520500 Carmo do Rio Verde";1;0;1
"520510 Catalão";13;0;13
"520530 Cavalcante";0;1;1
"520540 Ceres";1;0;1
"520545 Cezarina";1;0;1
"520547 Chapadão do Céu";1;1;2
"520549 Cidade Ocidental";6;1;7
"520551 Cocalzinho de Goiás";2;0;2
"520620 Cristalina";3;1;4
"520830 Divinópolis de Goiás";1;0;1
"520725 Doverlândia";1;0;1
"520735 Edealina";0;1;1
"520780 Firminópolis";1;1;2
"520800 Formosa";4;1;5
"520850 Goiandira";1;0;1
"520860 Goianésia";2;3;5
"520870 Goiânia";301;97;398
"520880 Goianira";2;1;3
"520890 Goiás";1;0;1
"520920 Guapó";0;1;1
"520970 Hidrolândia";0;1;1
"520995 Indiara";2;1;3
"521000 Inhumas";7;0;7
"521010 Ipameri";3;0;3
"521020 Iporá";3;0;3
"521040 Itaberaí";3;0;3
"521080 Itajá";1;1;2
"521090 Itapaci";1;0;1
"521100 Itapirapuã";0;1;1
"521120 Itapuranga";1;0;1
"521140 Itauçu";1;0;1
"521150 Itumbiara";26;8;34
"521180 Jaraguá";1;0;1
"521190 Jataí";16;8;24
"521220 Jussara";1;1;2
"521225 Lagoa Santa";1;1;2
"521230 Leopoldo de Bulhões";1;0;1
"521250 Luziânia";10;5;15
"521280 Mara Rosa";1;1;2
"521300 Maurilândia";1;2;3
"521310 Mineiros";4;2;6
"521375 Montividiu";0;1;1
"521380 Morrinhos";3;2;5
"521400 Mozarlândia";1;1;2
"521440 Nazário";2;0;2
"521450 Nerópolis";3;1;4
"521483 Nova Crixás";0;1;1
"521486 Nova Glória";1;0;1
"521500 Nova Veneza";1;0;1
"521523 Novo Gama";8;1;9
"521560 Padre Bernardo";0;1;1
"521570 Palmeiras de Goiás";2;1;3
"521590 Palminópolis";1;0;1
"521630 Paranaiguara";1;0;1
"521710 Piracanjuba";7;0;7
"521730 Pirenópolis";2;0;2
"521740 Pires do Rio";0;1;1
"521760 Planaltina";2;2;4
"521770 Pontalina";2;1;3
"521800 Porangatu";0;2;2
"521830 Posse";0;2;2
"521850 Quirinópolis";2;1;3
"521880 Rio Verde";34;12;46
"521900 Sanclerlândia";1;0;1
"521910 Santa Bárbara de Goiás";1;0;1
"521925 Santa Fé de Goiás";1;1;2
"521930 Santa Helena de Goiás";3;2;5
"521940 Santa Rita do Araguaia";1;0;1
"521970 Santa Terezinha de Goiás";2;0;2
"521975 Santo Antônio do Descoberto";3;2;5
"521980 São Domingos";0;1;1
"522000 São João d'Aliança";1;0;1
"522010 São Luís de Montes Belos";4;0;4
"522026 São Miguel do Passa Quatro";1;0;1
"522040 São Simão";1;0;1
"522045 Senador Canedo";7;3;10
"522050 Serranópolis";0;1;1
"522119 Terezópolis de Goiás";1;1;2
"522140 Trindade";8;1;9
"522160 Uruaçu";4;1;5
"522170 Uruana";1;0;1
"522185 Valparaíso de Goiás";9;4;13
"522205 Vicentinópolis";1;0;1
"520000 Município ignorado - GO";1;0;1
"Total";716;249;965
