 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
UF Residência: Goiás
Período:2021
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"520005 Abadia de Goiás";0;0;0;0;0;1;0;0;0;1
"520010 Abadiânia";0;0;0;0;0;1;0;0;0;1
"520013 Acreúna";0;0;1;0;0;0;0;0;0;1
"520020 Água Limpa";0;0;0;0;0;0;0;1;0;1
"520025 Águas Lindas de Goiás";0;0;0;0;2;0;3;1;0;6
"520030 Alexânia";0;0;0;0;1;0;0;0;0;1
"520110 Anápolis";0;1;0;6;10;30;23;0;1;71
"520140 Aparecida de Goiânia";2;2;2;11;5;10;34;5;7;78
"520170 Aragarças";0;1;1;1;0;0;3;0;0;6
"520180 Aragoiânia";0;0;0;0;0;0;0;0;1;1
"520280 Avelinópolis";0;0;0;0;0;0;1;0;0;1
"520330 Bela Vista de Goiás";0;0;0;1;0;0;0;1;1;3
"520350 Bom Jesus de Goiás";0;1;0;1;1;0;0;0;0;3
"520430 Caçu";0;0;0;0;0;0;0;0;1;1
"520440 Caiapônia";0;0;0;1;0;1;0;0;0;2
"520450 Caldas Novas";0;0;0;3;1;2;2;0;2;10
"520470 Campinorte";0;0;0;0;0;1;0;0;0;1
"520510 Catalão";1;0;1;5;2;5;9;0;1;24
"520540 Ceres";0;0;0;0;0;2;1;0;0;3
"520545 Cezarina";0;1;0;0;0;0;0;0;1;2
"520549 Cidade Ocidental";0;1;0;0;0;2;7;0;0;10
"520620 Cristalina";0;0;1;1;0;1;0;0;0;3
"520640 Crixás";0;0;0;1;0;0;0;0;0;1
"520735 Edealina";0;0;0;0;0;0;1;0;0;1
"520780 Firminópolis";0;0;0;0;1;0;0;0;0;1
"520800 Formosa";0;0;0;1;0;0;0;0;0;1
"520870 Goiânia";5;18;8;41;17;52;120;35;70;366
"520880 Goianira";0;0;0;1;2;0;3;0;0;6
"520890 Goiás";1;0;1;0;0;1;1;0;0;4
"520920 Guapó";0;0;0;1;0;0;0;0;0;1
"520945 Guarinos";0;0;0;0;0;0;1;0;0;1
"520970 Hidrolândia";1;0;0;1;0;0;1;0;0;3
"520995 Indiara";0;0;0;0;0;1;1;0;0;2
"521000 Inhumas";1;0;1;0;0;1;1;0;0;4
"521010 Ipameri";0;0;1;2;0;0;2;0;0;5
"521020 Iporá";0;0;1;0;2;1;3;0;0;7
"521040 Itaberaí";0;0;0;0;0;2;0;0;0;2
"521120 Itapuranga";0;0;0;0;0;0;1;0;1;2
"521150 Itumbiara";1;0;0;3;3;2;4;3;3;19
"521190 Jataí";0;2;0;8;1;0;4;2;3;20
"521210 Joviânia";0;0;0;1;0;0;0;0;0;1
"521230 Leopoldo de Bulhões";0;1;0;1;0;0;0;0;0;2
"521250 Luziânia";0;1;2;3;1;0;0;1;1;9
"521300 Maurilândia";0;0;0;0;0;1;0;0;0;1
"521308 Minaçu";0;0;0;0;0;0;0;1;0;1
"521310 Mineiros";0;1;0;0;1;0;2;0;0;4
"521380 Morrinhos";0;0;1;0;2;1;1;0;0;5
"521400 Mozarlândia";0;0;0;0;0;1;0;0;0;1
"521450 Nerópolis";0;0;0;0;0;0;0;1;0;1
"521460 Niquelândia";0;0;0;1;0;0;0;0;0;1
"521486 Nova Glória";0;0;0;0;0;1;0;0;0;1
"521523 Novo Gama";0;1;0;0;1;1;2;1;2;8
"521560 Padre Bernardo";0;0;0;1;0;0;0;0;0;1
"521570 Palmeiras de Goiás";0;0;0;2;0;0;1;0;0;3
"521590 Palminópolis";0;0;0;0;0;0;0;0;1;1
"521640 Paraúna";0;1;0;0;0;0;0;0;0;1
"521680 Petrolina de Goiás";0;0;0;1;0;0;0;0;0;1
"521710 Piracanjuba";0;0;0;1;0;2;0;0;0;3
"521730 Pirenópolis";0;0;0;0;0;1;0;0;1;2
"521740 Pires do Rio";0;1;0;1;0;1;0;0;0;3
"521760 Planaltina";0;0;1;1;0;0;2;0;0;4
"521770 Pontalina";0;0;0;0;0;0;1;0;0;1
"521800 Porangatu";0;0;0;0;0;0;1;0;1;2
"521830 Posse";0;0;0;0;0;1;0;0;0;1
"521839 Professor Jamil";0;0;0;0;0;0;1;0;0;1
"521850 Quirinópolis";0;1;0;0;0;0;0;0;0;1
"521880 Rio Verde";1;2;0;10;2;12;9;4;10;50
"521910 Santa Bárbara de Goiás";0;0;0;0;0;0;1;0;0;1
"521925 Santa Fé de Goiás";0;0;0;1;0;0;0;0;0;1
"521930 Santa Helena de Goiás";0;0;0;2;0;0;0;0;0;2
"521950 Santa Rosa de Goiás";0;0;0;0;0;0;1;0;0;1
"521973 Santo Antônio de Goiás";0;0;0;0;0;0;0;1;0;1
"521975 Santo Antônio do Descoberto";0;1;0;3;0;0;0;0;2;6
"522005 São João da Paraúna";0;0;0;0;0;1;0;0;0;1
"522040 São Simão";0;0;1;0;0;0;0;0;0;1
"522045 Senador Canedo";0;2;1;4;1;3;9;1;0;21
"522050 Serranópolis";0;0;0;0;0;0;0;1;0;1
"522060 Silvânia";0;0;0;1;0;0;0;0;0;1
"522070 Sítio d'Abadia";0;0;0;0;0;0;1;0;0;1
"522100 Taquaral de Goiás";0;0;0;1;0;0;0;0;0;1
"522119 Terezópolis de Goiás";0;0;0;1;0;0;0;0;1;2
"522140 Trindade";0;0;0;2;1;0;3;1;2;9
"522150 Turvânia";0;0;0;0;0;0;1;0;0;1
"522160 Uruaçu";0;1;0;0;0;2;0;0;1;4
"522185 Valparaíso de Goiás";0;1;0;1;2;1;7;1;8;21
"522200 Vianópolis";0;1;0;0;0;0;0;0;0;1
"Total";13;42;24;128;59;145;269;61;122;863
