 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
UF Residência: Goiás
Período:2021
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"520005 Abadia de Goiás";0;0;0;1;0;0;1
"520010 Abadiânia";0;0;0;1;0;0;1
"520013 Acreúna";0;0;0;1;0;0;1
"520020 Água Limpa";1;0;0;0;0;0;1
"520025 Águas Lindas de Goiás";3;0;0;6;0;0;9
"520030 Alexânia";1;0;0;1;0;0;2
"520110 Anápolis";13;0;0;63;0;0;76
"520140 Aparecida de Goiânia";27;6;4;62;1;0;100
"520170 Aragarças";2;0;0;4;0;0;6
"520180 Aragoiânia";1;0;0;0;0;0;1
"520280 Avelinópolis";0;0;0;1;0;0;1
"520330 Bela Vista de Goiás";4;0;0;1;0;0;5
"520340 Bom Jardim de Goiás";0;0;0;1;0;0;1
"520350 Bom Jesus de Goiás";0;1;0;2;0;0;3
"520430 Caçu";1;0;0;0;0;0;1
"520440 Caiapônia";0;0;0;3;0;0;3
"520450 Caldas Novas";6;3;0;11;0;0;20
"520470 Campinorte";0;0;0;1;0;0;1
"520500 Carmo do Rio Verde";0;0;0;1;0;0;1
"520510 Catalão";9;1;0;17;0;0;27
"520540 Ceres";1;0;0;2;0;0;3
"520545 Cezarina";0;0;0;2;0;0;2
"520549 Cidade Ocidental";4;2;0;10;0;0;16
"520552 Colinas do Sul";0;0;0;1;0;0;1
"520620 Cristalina";1;0;0;3;0;0;4
"520640 Crixás";0;1;0;0;0;0;1
"520735 Edealina";0;0;0;1;0;0;1
"520753 Faina";1;0;0;0;0;0;1
"520780 Firminópolis";0;0;0;1;0;0;1
"520800 Formosa";0;1;0;0;0;0;1
"520840 Goianápolis";1;0;0;0;0;0;1
"520860 Goianésia";1;0;0;1;0;0;2
"520870 Goiânia";157;23;7;270;1;4;462
"520880 Goianira";2;0;0;5;0;0;7
"520890 Goiás";2;0;0;2;0;0;4
"520920 Guapó";0;1;0;0;0;0;1
"520929 Guaraíta";1;0;0;0;0;0;1
"520945 Guarinos";0;0;1;0;0;0;1
"520970 Hidrolândia";1;1;0;1;0;0;3
"520995 Indiara";1;0;1;1;0;0;3
"521000 Inhumas";0;0;0;5;0;0;5
"521010 Ipameri";1;0;0;5;0;0;6
"521020 Iporá";1;0;0;6;0;0;7
"521040 Itaberaí";0;1;0;3;0;0;4
"521100 Itapirapuã";0;0;0;1;0;0;1
"521120 Itapuranga";1;0;0;1;0;0;2
"521150 Itumbiara";23;1;0;10;0;0;34
"521190 Jataí";11;1;0;12;0;0;24
"521210 Joviânia";0;0;0;2;0;0;2
"521230 Leopoldo de Bulhões";1;0;0;1;0;0;2
"521250 Luziânia";3;2;0;7;0;0;12
"521300 Maurilândia";1;0;0;0;0;0;1
"521308 Minaçu";1;0;0;0;0;0;1
"521310 Mineiros";2;0;0;3;0;0;5
"521380 Morrinhos";3;2;1;4;0;0;10
"521400 Mozarlândia";1;0;0;0;0;0;1
"521450 Nerópolis";2;0;0;1;0;0;3
"521460 Niquelândia";0;0;0;1;0;0;1
"521486 Nova Glória";0;0;0;1;0;0;1
"521523 Novo Gama";2;1;0;8;0;0;11
"521560 Padre Bernardo";0;0;0;2;0;0;2
"521570 Palmeiras de Goiás";0;1;0;2;0;0;3
"521590 Palminópolis";0;0;0;1;0;0;1
"521640 Paraúna";0;0;0;1;0;0;1
"521680 Petrolina de Goiás";1;0;0;0;0;0;1
"521710 Piracanjuba";2;0;0;1;0;0;3
"521730 Pirenópolis";1;0;0;1;0;0;2
"521740 Pires do Rio";2;0;0;1;0;1;4
"521760 Planaltina";0;2;0;4;0;0;6
"521770 Pontalina";1;0;0;1;0;0;2
"521800 Porangatu";1;0;0;1;0;0;2
"521830 Posse";0;0;0;1;0;0;1
"521839 Professor Jamil";0;0;0;1;0;0;1
"521850 Quirinópolis";0;0;0;1;0;0;1
"521880 Rio Verde";9;8;2;36;0;1;56
"521910 Santa Bárbara de Goiás";0;0;0;1;0;0;1
"521925 Santa Fé de Goiás";0;0;1;0;0;0;1
"521930 Santa Helena de Goiás";0;0;0;2;0;0;2
"521950 Santa Rosa de Goiás";1;0;0;0;0;0;1
"521973 Santo Antônio de Goiás";0;0;0;1;0;0;1
"521975 Santo Antônio do Descoberto";1;0;0;8;0;0;9
"522005 São João da Paraúna";0;0;0;1;0;0;1
"522010 São Luís de Montes Belos";0;0;0;1;0;0;1
"522040 São Simão";0;0;0;1;0;0;1
"522045 Senador Canedo";3;4;0;22;1;0;30
"522050 Serranópolis";0;0;0;2;0;0;2
"522060 Silvânia";2;0;0;1;0;0;3
"522070 Sítio d'Abadia";0;0;0;1;0;0;1
"522100 Taquaral de Goiás";0;0;0;2;0;0;2
"522119 Terezópolis de Goiás";0;0;0;4;0;0;4
"522140 Trindade";6;0;0;7;0;0;13
"522150 Turvânia";0;0;0;1;0;0;1
"522160 Uruaçu";2;0;0;3;0;0;5
"522185 Valparaíso de Goiás";7;1;0;16;0;0;24
"522200 Vianópolis";0;0;0;1;0;0;1
"Total";333;64;17;677;3;6;1100
