 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
UF Residência: Mato Grosso
Período:2024
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"510010 Acorizal";0;0;0;1;0;0;1
"510020 Água Boa";3;0;0;8;0;0;11
"510025 Alta Floresta";5;0;0;8;0;0;13
"510030 Alto Araguaia";1;0;0;1;0;0;2
"510040 Alto Garças";0;0;0;1;0;0;1
"510080 Apiacás";0;0;0;1;0;0;1
"510100 Araguaiana";0;0;0;0;1;0;1
"510125 Araputanga";0;0;0;2;0;0;2
"510130 Arenápolis";0;0;0;2;0;0;2
"510140 Aripuanã";0;0;0;2;0;0;2
"510160 Barão de Melgaço";0;0;0;1;0;0;1
"510170 Barra do Bugres";1;0;0;1;0;0;2
"510180 Barra do Garças";4;2;0;6;1;0;13
"510185 Bom Jesus do Araguaia";0;1;0;0;0;0;1
"510250 Cáceres";5;4;0;15;0;0;24
"510263 Campo Novo do Parecis";1;1;0;6;0;0;8
"510267 Campo Verde";3;1;0;1;0;0;5
"510268 Campos de Júlio";1;0;0;0;0;0;1
"510269 Canabrava do Norte";1;0;0;0;0;0;1
"510270 Canarana";1;0;0;2;0;0;3
"510300 Chapada dos Guimarães";1;0;0;0;0;0;1
"510320 Colíder";3;1;0;8;0;0;12
"510335 Confresa";4;1;0;9;2;0;16
"510337 Cotriguaçu";0;0;0;1;0;0;1
"510340 Cuiabá";42;45;3;161;0;0;251
"510345 Denise";0;0;1;1;0;0;2
"510350 Diamantino";0;0;0;4;0;0;4
"510370 Feliz Natal";1;0;0;0;0;0;1
"510385 Gaúcha do Norte";0;0;0;1;0;0;1
"510390 General Carneiro";0;0;0;1;0;0;1
"510410 Guarantã do Norte";1;0;0;2;0;0;3
"510454 Itanhangá";0;0;0;1;0;0;1
"510460 Itiquira";0;0;0;1;0;0;1
"510480 Jaciara";0;1;0;3;0;0;4
"510490 Jangada";0;0;0;1;0;0;1
"510510 Juara";2;1;0;2;2;0;7
"510515 Juína";7;2;0;7;0;0;16
"510520 Juscimeira";0;1;0;1;0;0;2
"510523 Lambari D'Oeste";0;1;0;0;0;0;1
"510525 Lucas do Rio Verde";2;0;0;1;0;0;3
"510558 Marcelândia";1;0;0;1;0;0;2
"510560 Matupá";0;0;0;1;0;0;1
"510562 Mirassol d'Oeste";1;0;0;1;0;0;2
"510600 Nortelândia";0;0;0;1;0;0;1
"510622 Nova Mutum";2;0;1;3;0;0;6
"510623 Nova Olímpia";0;0;0;1;0;0;1
"510625 Nova Xavantina";3;0;0;2;0;0;5
"510628 Novo São Joaquim";0;1;0;0;0;0;1
"510630 Paranatinga";1;1;0;4;0;0;6
"510642 Peixoto de Azevedo";1;0;0;10;0;0;11
"510645 Planalto da Serra";0;0;0;1;0;0;1
"510650 Poconé";0;0;0;3;0;0;3
"510675 Pontes e Lacerda";1;0;0;0;0;0;1
"510677 Porto Alegre do Norte";0;1;0;0;0;0;1
"510682 Porto Esperidião";1;0;0;0;0;0;1
"510700 Poxoréo";1;0;0;1;0;0;2
"510704 Primavera do Leste";10;1;1;12;0;0;24
"510706 Querência";0;0;0;6;0;0;6
"510718 Ribeirão Cascalheira";2;0;0;0;0;0;2
"510760 Rondonópolis";27;9;2;70;1;0;109
"510780 Santo Antônio do Leverger";0;0;0;2;0;0;2
"510735 São José do Xingu";0;0;0;1;0;0;1
"510740 São Pedro da Cipa";0;0;0;1;0;0;1
"510787 Sapezal";1;0;0;3;0;0;4
"510790 Sinop";22;8;0;40;1;0;71
"510792 Sorriso";7;5;0;17;0;0;29
"510795 Tangará da Serra";15;6;0;33;0;1;55
"510800 Tapurah";1;0;0;3;0;0;4
"510805 Terra Nova do Norte";1;0;0;1;0;0;2
"510840 Várzea Grande";20;11;2;85;0;0;118
"Total";207;105;10;566;8;1;897
