 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Fx. Etária(13)
Ano Diagnóstico: 2024
Ano Notificação: 2024
UF Residência: Rio Grande do Sul
Região Res.: Região Sul
UF Notificação: Rio Grande do Sul
Região Not.: Região Sul
Período:2024
"Município (Res)";"< 1 ano";"1-4";"5-9";"10-14";"15-19";"20-29";"30-39";"40-49";"50-59";"60-69";"70-79";"80 e mais";"Total"
"430003 Aceguá";0;0;0;0;0;0;0;0;0;1;0;0;1
"430040 Alegrete";0;0;0;0;0;0;4;2;2;3;0;0;11
"430060 Alvorada";0;0;0;0;0;13;15;11;16;8;2;2;67
"430085 Arambaré";0;0;0;0;0;0;0;0;1;0;0;0;1
"430110 Arroio dos Ratos";0;0;0;0;0;1;1;0;0;0;0;0;2
"430130 Arroio Grande";0;0;0;0;0;2;0;0;0;0;0;0;2
"430160 Bagé";0;0;0;0;0;3;6;2;2;3;0;0;16
"430163 Balneário Pinhal";0;0;0;0;0;0;0;1;1;0;1;0;3
"430190 Barra do Ribeiro";0;0;0;0;0;0;1;1;0;0;0;0;2
"430210 Bento Gonçalves";0;0;0;0;0;3;6;3;8;3;1;2;26
"430230 Bom Jesus";0;0;0;0;0;1;0;0;0;0;0;0;1
"430280 Caçapava do Sul";0;0;0;0;0;3;0;1;0;0;0;0;4
"430290 Cacequi";0;0;0;0;0;0;0;0;1;0;0;0;1
"430300 Cachoeira do Sul";0;0;0;0;0;2;4;6;3;4;0;0;19
"430310 Cachoeirinha";0;0;0;1;1;7;5;12;3;5;2;0;36
"430330 Caibaté";0;0;0;0;0;0;0;0;1;0;0;0;1
"430350 Camaquã";1;0;0;0;0;3;4;7;3;0;2;0;20
"430370 Campina das Missões";0;0;0;0;0;0;1;0;0;0;0;0;1
"430390 Campo Bom";0;0;0;0;0;1;2;2;2;0;1;0;8
"430400 Campo Novo";0;0;0;0;0;0;1;0;0;0;0;0;1
"430435 Candiota";0;0;0;0;0;0;0;1;0;0;0;0;1
"430440 Canela";0;0;0;0;1;1;7;4;6;1;0;0;20
"430450 Canguçu";0;0;0;0;0;0;0;0;3;0;1;0;4
"430460 Canoas";1;0;0;0;0;21;34;33;20;12;2;2;125
"430463 Capão da Canoa";0;0;0;0;1;3;7;7;6;3;0;0;27
"430466 Capão do Leão";0;0;0;0;0;0;1;2;1;1;0;0;5
"430470 Carazinho";0;0;0;0;1;3;6;2;6;5;0;0;23
"430480 Carlos Barbosa";0;0;0;0;0;0;0;2;0;0;0;0;2
"430510 Caxias do Sul";0;0;0;0;0;16;26;32;10;5;5;0;94
"430512 Cerrito";0;0;0;0;0;0;0;0;1;0;0;0;1
"430515 Cerro Grande";0;0;0;0;0;0;0;0;1;0;0;0;1
"430530 Chapada";0;0;0;0;0;0;1;0;0;0;0;0;1
"430535 Charqueadas";0;0;0;0;0;5;5;6;7;1;0;0;24
"430545 Cidreira";0;0;0;0;0;0;0;0;1;0;1;0;2
"430600 Crissiumal";0;0;0;0;0;0;1;0;0;0;0;0;1
"430610 Cruz Alta";0;0;0;0;0;3;3;6;8;2;2;0;24
"430640 Dois Irmãos";0;0;0;0;0;0;1;0;0;0;0;0;1
"430660 Dom Pedrito";0;1;0;0;0;0;4;3;1;1;0;0;10
"430676 Eldorado do Sul";0;0;0;0;0;2;0;2;2;0;0;0;6
"430690 Encruzilhada do Sul";0;0;0;0;0;0;0;1;1;2;0;0;4
"430700 Erechim";0;0;0;0;0;1;4;2;2;1;0;0;10
"430750 Espumoso";0;0;0;0;0;1;0;0;1;0;0;0;2
"430760 Estância Velha";0;0;0;0;0;1;2;2;2;1;0;0;8
"430770 Esteio";0;0;0;0;0;0;5;5;2;1;0;0;13
"430780 Estrela";0;0;0;0;0;2;1;2;0;0;1;0;6
"430790 Farroupilha";0;0;0;0;0;4;3;4;2;3;0;0;16
"430820 Flores da Cunha";0;0;0;0;0;0;0;0;1;0;0;0;1
"430830 Fontoura Xavier";0;0;0;0;0;0;0;0;0;1;0;0;1
"430850 Frederico Westphalen";0;0;0;0;0;2;6;2;2;3;0;0;15
"430860 Garibaldi";0;0;0;0;0;0;1;0;0;0;0;0;1
"430905 Glorinha";0;0;0;0;0;0;0;0;1;0;0;0;1
"430910 Gramado";0;0;0;0;0;0;1;4;0;1;0;0;6
"430915 Gramado Xavier";0;0;0;0;0;0;0;1;0;0;0;0;1
"430920 Gravataí";0;1;0;0;1;5;13;17;5;5;4;0;51
"430930 Guaíba";0;0;0;0;0;10;11;9;11;4;1;0;46
"430940 Guaporé";0;0;0;0;0;0;1;0;0;0;0;0;1
"430710 Herval";0;0;0;0;0;0;0;0;0;1;0;0;1
"431000 Ibirubá";0;0;0;0;0;0;1;0;0;0;2;0;3
"431010 Igrejinha";0;0;0;0;0;1;0;4;1;1;0;0;7
"431020 Ijuí";0;0;0;0;1;5;7;7;6;0;2;0;28
"431033 Imbé";0;0;0;0;0;0;0;0;1;0;0;0;1
"431036 Imigrante";0;0;0;0;0;0;0;0;0;1;0;0;1
"431040 Independência";0;0;0;0;0;1;0;1;0;0;0;0;2
"431043 Ipê";0;0;0;0;0;0;1;0;0;0;0;0;1
"431060 Itaqui";0;0;0;0;0;2;2;5;0;0;2;0;11
"431080 Ivoti";0;0;0;0;0;0;0;0;1;0;0;0;1
"431100 Jaguarão";0;0;0;0;0;1;0;0;0;0;0;0;1
"431113 Jari";0;0;0;0;0;0;0;0;1;0;0;0;1
"431120 Júlio de Castilhos";0;0;0;0;0;1;0;1;0;0;0;0;2
"431130 Lagoa Vermelha";0;0;0;0;0;2;3;2;3;0;1;0;11
"431140 Lajeado";0;0;0;0;0;7;10;5;9;4;1;0;36
"431150 Lavras do Sul";0;0;0;0;0;0;0;0;0;0;1;0;1
"431180 Marau";0;0;0;0;0;1;1;2;0;0;0;0;4
"431210 Mata";0;0;0;0;0;0;0;1;0;0;0;0;1
"431240 Montenegro";0;0;0;0;0;1;2;6;4;1;1;1;16
"431295 Nova Boa Vista";0;0;0;0;0;1;0;0;0;0;0;0;1
"431301 Nova Candelária";0;0;0;0;0;0;0;1;0;0;0;0;1
"431306 Nova Hartz";0;0;0;0;0;0;3;0;0;0;0;0;3
"431330 Nova Prata";0;0;0;0;0;0;1;0;1;0;0;0;2
"431337 Nova Santa Rita";0;0;0;0;0;0;0;4;1;2;0;0;7
"431340 Novo Hamburgo";0;0;0;0;0;6;11;28;9;9;0;0;63
"431350 Osório";0;0;0;0;0;7;8;2;2;2;1;0;22
"431370 Palmeira das Missões";0;0;0;0;0;4;2;2;1;2;0;0;11
"431390 Panambi";0;0;0;0;0;0;0;1;1;0;0;0;2
"431405 Parobé";0;0;0;0;0;3;6;5;2;0;0;0;16
"431407 Passo do Sobrado";0;0;0;0;0;0;0;1;0;0;0;0;1
"431410 Passo Fundo";0;0;0;0;0;22;18;13;10;3;1;0;67
"431420 Pedro Osório";0;0;0;0;0;0;1;0;0;0;0;0;1
"431440 Pelotas";0;0;0;0;1;11;21;27;10;7;0;1;78
"431447 Pinhal Grande";0;0;0;0;0;0;0;0;0;0;1;0;1
"431450 Pinheiro Machado";0;0;0;0;0;0;0;0;2;0;0;0;2
"431460 Piratini";0;0;0;0;0;1;0;0;0;0;0;0;1
"431480 Portão";0;0;0;0;0;3;4;0;1;0;0;0;8
"431490 Porto Alegre";0;4;2;3;9;137;176;193;120;61;21;5;731
"431530 Quaraí";0;0;0;0;0;0;0;0;1;2;0;0;3
"431560 Rio Grande";0;0;1;1;1;12;15;25;12;4;3;0;74
"431570 Rio Pardo";0;0;0;0;0;1;0;1;2;3;1;0;8
"431620 Rondinha";0;0;0;0;0;0;0;1;0;0;0;0;1
"431640 Rosário do Sul";0;0;0;0;0;1;2;3;0;1;0;0;7
