 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Ano Diagnóstico: 2024
Ano Notificação: 2024
UF Residência: Rio Grande do Sul
Região Res.: Região Sul
UF Notificação: Rio Grande do Sul
Região Not.: Região Sul
Período:2024
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"430003 Aceguá";0;0;0;1;0;0;0;0;0;1
"430040 Alegrete";0;1;0;4;0;2;3;0;0;10
"430060 Alvorada";1;3;0;13;5;4;11;0;2;39
"430085 Arambaré";1;0;0;0;0;0;0;0;0;1
"430110 Arroio dos Ratos";0;0;0;1;0;0;1;0;0;2
"430130 Arroio Grande";0;0;0;0;0;1;0;0;0;1
"430160 Bagé";1;0;1;3;3;0;4;4;0;16
"430163 Balneário Pinhal";0;1;0;0;0;1;1;0;0;3
"430210 Bento Gonçalves";0;2;1;5;8;1;6;0;1;24
"430230 Bom Jesus";0;0;0;1;0;0;0;0;0;1
"430280 Caçapava do Sul";0;0;0;1;1;0;0;0;0;2
"430300 Cachoeira do Sul";0;1;0;5;2;1;1;0;0;10
"430310 Cachoeirinha";1;6;2;1;3;3;9;1;1;27
"430330 Caibaté";0;0;1;0;0;0;0;0;0;1
"430350 Camaquã";0;4;0;4;2;1;1;1;0;13
"430370 Campina das Missões";0;0;0;0;0;1;0;0;0;1
"430390 Campo Bom";0;0;1;1;0;2;1;0;1;6
"430435 Candiota";0;0;0;0;0;0;1;0;0;1
"430440 Canela";0;0;2;3;0;4;5;1;2;17
"430450 Canguçu";0;2;0;0;1;0;1;0;0;4
"430460 Canoas";1;2;2;20;9;7;14;5;6;66
"430463 Capão da Canoa";0;1;0;8;3;7;2;1;1;23
"430466 Capão do Leão";0;1;0;2;0;0;0;1;0;4
"430470 Carazinho";0;0;0;5;1;1;0;0;1;8
"430480 Carlos Barbosa";0;0;0;0;0;0;1;0;0;1
"430510 Caxias do Sul";1;3;2;13;13;9;23;3;12;79
"430512 Cerrito";0;0;0;1;0;0;0;0;0;1
"430515 Cerro Grande";0;1;0;0;0;0;0;0;0;1
"430535 Charqueadas";0;0;1;5;1;4;1;0;1;13
"430545 Cidreira";0;0;0;0;0;1;0;0;0;1
"430600 Crissiumal";0;0;0;1;0;0;0;0;0;1
"430610 Cruz Alta";0;0;2;8;3;1;4;1;3;22
"430640 Dois Irmãos";0;0;0;0;0;0;0;0;1;1
"430660 Dom Pedrito";0;1;2;0;0;4;2;0;0;9
"430676 Eldorado do Sul";0;1;0;3;0;0;0;0;0;4
"430690 Encruzilhada do Sul";0;1;2;0;0;0;0;0;1;4
"430700 Erechim";0;0;1;1;1;1;2;0;2;8
"430750 Espumoso";0;0;0;0;0;1;1;0;0;2
"430760 Estância Velha";0;0;1;1;2;0;0;1;0;5
"430770 Esteio";0;0;0;2;1;1;1;1;0;6
"430780 Estrela";0;0;0;1;0;2;1;1;0;5
"430790 Farroupilha";0;0;0;2;5;3;3;0;2;15
"430830 Fontoura Xavier";0;0;0;0;1;0;0;0;0;1
"430850 Frederico Westphalen";0;0;1;5;0;2;1;1;3;13
"430860 Garibaldi";0;1;0;0;0;0;0;0;0;1
"430905 Glorinha";0;0;0;1;0;0;0;0;0;1
"430910 Gramado";0;0;0;2;0;0;0;0;0;2
"430915 Gramado Xavier";0;0;0;1;0;0;0;0;0;1
"430920 Gravataí";0;5;3;5;6;4;6;4;1;34
"430930 Guaíba";1;1;0;3;0;2;8;1;1;17
"430940 Guaporé";0;0;0;0;0;1;0;0;0;1
"430710 Herval";0;1;0;0;0;0;0;0;0;1
"431000 Ibirubá";0;0;0;1;0;0;1;0;0;2
"431010 Igrejinha";0;0;0;3;0;1;0;0;1;5
"431020 Ijuí";1;2;1;5;3;1;7;2;1;23
"431033 Imbé";0;0;0;1;0;0;0;0;0;1
"431036 Imigrante";0;0;0;1;0;0;0;0;0;1
"431040 Independência";0;0;0;0;0;1;1;0;0;2
"431060 Itaqui";1;0;0;1;0;5;1;0;1;9
"431100 Jaguarão";0;0;0;1;0;0;0;0;0;1
"431120 Júlio de Castilhos";0;0;0;1;1;0;0;0;0;2
"431130 Lagoa Vermelha";0;3;0;0;2;1;2;0;0;8
"431140 Lajeado";0;1;0;10;6;7;8;0;1;33
"431150 Lavras do Sul";0;0;0;1;0;0;0;0;0;1
"431180 Marau";0;1;0;1;0;0;0;0;1;3
"431210 Mata";0;0;0;1;0;0;0;0;0;1
"431240 Montenegro";1;2;0;4;2;1;3;1;1;15
"431295 Nova Boa Vista";0;0;0;0;1;0;0;0;0;1
"431301 Nova Candelária";0;1;0;0;0;0;0;0;0;1
"431306 Nova Hartz";0;0;0;1;0;0;2;0;0;3
