 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
Ano Diagnóstico: 2016
Ano Notificação: 2016
UF Residência: Paraná
Região Res.: Região Sul
UF Notificação: Paraná
Região Not.: Região Sul
Período:2016
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"410030 Agudos do Sul";1;0;0;0;0;0;1
"410040 Almirante Tamandaré";12;0;0;4;0;0;16
"410050 Altônia";0;0;0;1;0;0;1
"410080 Alvorada do Sul";1;0;0;1;0;0;2
"410100 Ampére";1;0;0;0;0;0;1
"410120 Antonina";3;0;0;0;0;0;3
"410140 Apucarana";12;1;0;7;0;0;20
"410150 Arapongas";9;1;0;1;0;0;11
"410160 Arapoti";2;0;0;0;0;0;2
"410170 Araruna";2;0;0;0;0;0;2
"410180 Araucária";17;0;0;1;0;0;18
"410190 Assaí";2;0;0;1;0;0;3
"410200 Assis Chateaubriand";0;1;0;0;0;0;1
"410240 Bandeirantes";1;0;0;1;0;0;2
"410280 Bela Vista do Paraíso";3;0;0;0;0;0;3
"410290 Bituruna";1;0;0;0;0;0;1
"410305 Boa Vista da Aparecida";0;0;0;1;0;0;1
"410310 Bocaiúva do Sul";1;0;0;0;0;0;1
"410350 Califórnia";2;0;0;0;0;0;2
"410370 Cambé";15;1;0;1;0;0;17
"410380 Cambira";1;0;0;0;0;0;1
"410390 Campina da Lagoa";1;0;0;0;0;0;1
"410400 Campina Grande do Sul";11;0;0;2;0;0;13
"410420 Campo Largo";16;0;0;0;0;1;17
"410425 Campo Magro";4;0;0;0;0;0;4
"410430 Campo Mourão";20;1;0;4;0;0;25
"410440 Cândido de Abreu";1;0;0;0;0;0;1
"410450 Capanema";1;0;0;0;0;0;1
"410460 Capitão Leônidas Marques";1;0;0;0;0;0;1
"410465 Carambeí";2;0;0;0;0;0;2
"410470 Carlópolis";1;0;0;0;0;0;1
"410480 Cascavel";56;6;0;27;0;0;89
"410490 Castro";5;1;0;0;0;0;6
"410510 Centenário do Sul";1;0;0;0;0;0;1
"410550 Cianorte";6;1;0;2;0;0;9
"410570 Clevelândia";0;0;0;1;0;0;1
"410580 Colombo";40;2;0;14;0;0;56
"410590 Colorado";2;0;0;0;0;0;2
"410610 Conselheiro Mairinck";0;1;0;0;0;0;1
"410640 Cornélio Procópio";12;1;1;1;0;0;15
"410650 Coronel Vivida";1;0;0;0;0;0;1
"410655 Corumbataí do Sul";0;0;0;1;0;0;1
"410680 Cruz Machado";1;0;0;0;0;0;1
"410660 Cruzeiro do Oeste";1;0;0;1;0;0;2
"410690 Curitiba";342;13;4;45;0;5;409
"410720 Dois Vizinhos";1;0;0;0;0;0;1
"412863 Doutor Ulysses";1;0;0;0;0;0;1
"410755 Farol";0;0;0;1;0;0;1
"410765 Fazenda Rio Grande";17;0;0;1;0;0;18
"410773 Fernandes Pinheiro";1;0;0;0;0;0;1
"410830 Foz do Iguaçu";41;3;0;14;2;0;60
"410845 Foz do Jordão";1;0;0;0;0;0;1
"410832 Francisco Alves";0;0;0;1;0;0;1
"410840 Francisco Beltrão";23;0;0;8;0;0;31
"410870 Grandes Rios";1;0;0;0;0;0;1
"410880 Guaíra";3;0;0;7;1;0;11
"410930 Guaraniaçu";1;0;0;0;0;0;1
"410940 Guarapuava";40;0;1;7;0;0;48
"410960 Guaratuba";4;0;0;0;0;0;4
"410970 Ibaiti";3;1;0;3;0;0;7
"410980 Ibiporã";6;1;0;0;0;0;7
"411000 Iguaraçu";1;0;0;0;0;0;1
"411040 Indianópolis";1;0;0;0;0;0;1
"411070 Irati";3;0;0;0;0;0;3
"411090 Itaguajé";0;0;0;1;0;0;1
"411125 Itaperuçu";1;0;0;0;0;0;1
"411150 Ivaiporã";1;0;0;0;0;0;1
"411180 Jacarezinho";14;3;0;1;0;0;18
"411190 Jaguapitã";1;0;0;1;0;0;2
"411200 Jaguariaíva";2;0;0;0;0;0;2
"411240 Japurá";0;0;0;1;0;0;1
"411270 Jataizinho";2;0;0;1;0;0;3
"411280 Joaquim Távora";1;0;0;0;0;0;1
"411325 Laranjal";1;0;0;1;0;0;2
"411330 Laranjeiras do Sul";4;0;0;0;0;0;4
"411350 Loanda";0;0;0;1;0;0;1
"411370 Londrina";92;14;2;17;0;0;125
"411390 Mallet";1;0;0;0;0;0;1
"411420 Mandaguari";0;0;0;1;0;0;1
"411430 Mandirituba";1;0;0;0;0;0;1
"411460 Marechal Cândido Rondon";3;2;0;3;0;0;8
"411480 Marialva";1;0;0;0;0;0;1
"411520 Maringá";95;7;0;20;0;0;122
"411545 Marquinho";1;0;0;0;0;0;1
"411570 Matinhos";1;0;0;3;0;0;4
"411575 Mauá da Serra";1;0;0;0;0;0;1
"411580 Medianeira";1;0;0;1;0;0;2
"411620 Morretes";3;0;0;1;0;0;4
"411630 Munhoz de Melo";1;0;0;0;0;0;1
"411670 Nova Aurora";1;0;0;0;0;0;1
"411680 Nova Cantu";1;0;0;0;0;0;1
"411700 Nova Fátima";1;0;0;0;0;0;1
"411705 Nova Laranjeiras";1;0;0;0;0;0;1
"411710 Nova Londrina";1;0;0;0;0;0;1
"411720 Nova Olímpia";0;1;0;0;0;0;1
"411721 Nova Santa Bárbara";1;0;0;0;0;0;1
"411727 Nova Tebas";0;0;0;1;0;0;1
"411729 Novo Itacolomi";1;0;0;0;0;0;1
"411750 Paiçandu";2;0;0;1;0;0;3
"411760 Palmas";4;0;0;0;0;0;4
"411770 Palmeira";1;0;0;0;0;0;1
"411790 Palotina";3;0;0;2;0;0;5
"411800 Paraíso do Norte";2;0;0;0;0;0;2
"411820 Paranaguá";61;5;1;15;0;0;82
"411840 Paranavaí";14;1;1;9;0;0;25
"411845 Pato Bragado";0;0;0;1;0;0;1
"411850 Pato Branco";22;3;0;6;0;0;31
"411880 Peabiru";1;1;0;2;0;0;4
"411915 Pinhais";35;1;0;5;0;0;41
