 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Ano Diagnóstico: 2016
Ano Notificação: 2016
UF Residência: Paraná
Região Res.: Região Sul
UF Notificação: Paraná
Região Not.: Região Sul
Período:2016
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"410030 Agudos do Sul";0;0;1;0;0;0;0;0;0;1
"410040 Almirante Tamandaré";0;1;1;5;1;1;3;1;0;13
"410050 Altônia";0;1;0;0;0;0;0;0;0;1
"410080 Alvorada do Sul";1;0;0;0;0;0;1;0;0;2
"410100 Ampére";0;0;0;0;0;1;0;0;0;1
"410120 Antonina";0;0;1;0;0;0;1;0;1;3
"410140 Apucarana";1;1;4;8;0;2;4;0;0;20
"410150 Arapongas";1;2;0;2;1;2;2;0;1;11
"410160 Arapoti";0;0;0;1;1;0;0;0;0;2
"410170 Araruna";0;0;0;0;0;0;0;1;0;1
"410180 Araucária";0;4;0;2;0;6;1;0;1;14
"410190 Assaí";0;1;1;0;0;0;1;0;0;3
"410200 Assis Chateaubriand";0;0;0;0;0;0;1;0;0;1
"410280 Bela Vista do Paraíso";0;0;1;1;0;0;1;0;0;3
"410290 Bituruna";0;1;0;0;0;0;0;0;0;1
"410305 Boa Vista da Aparecida";0;0;1;0;0;0;0;0;0;1
"410310 Bocaiúva do Sul";0;0;0;0;0;0;0;1;0;1
"410350 Califórnia";0;0;0;1;0;1;0;0;0;2
"410370 Cambé";0;0;0;1;5;1;2;0;2;11
"410380 Cambira";0;0;0;0;1;0;0;0;0;1
"410390 Campina da Lagoa";0;0;0;1;0;0;0;0;0;1
"410400 Campina Grande do Sul";0;3;0;2;2;1;2;0;0;10
"410420 Campo Largo";0;0;2;0;1;1;0;0;0;4
"410425 Campo Magro";0;0;0;0;1;1;0;1;0;3
"410430 Campo Mourão";0;1;4;5;6;0;2;2;1;21
"410440 Cândido de Abreu";0;0;0;0;0;0;0;0;1;1
"410450 Capanema";0;1;0;0;0;0;0;0;0;1
"410460 Capitão Leônidas Marques";0;0;0;0;1;0;0;0;0;1
"410465 Carambeí";0;0;0;0;1;1;0;0;0;2
"410470 Carlópolis";0;0;0;0;1;0;0;0;0;1
"410480 Cascavel";1;3;6;15;10;16;21;6;8;86
"410490 Castro";0;2;1;2;1;0;0;0;0;6
"410510 Centenário do Sul";1;0;0;0;0;0;0;0;0;1
"410550 Cianorte";0;1;1;1;1;0;2;1;1;8
"410570 Clevelândia";0;0;0;1;0;0;0;0;0;1
"410580 Colombo";1;1;1;14;10;6;10;1;3;47
"410590 Colorado";0;0;0;0;0;1;1;0;0;2
"410610 Conselheiro Mairinck";0;0;0;1;0;0;0;0;0;1
"410640 Cornélio Procópio";0;1;0;2;0;0;1;3;5;12
"410650 Coronel Vivida";0;0;0;1;0;0;0;0;0;1
"410655 Corumbataí do Sul";0;0;0;1;0;0;0;0;0;1
"410680 Cruz Machado";0;0;0;1;0;0;0;0;0;1
"410660 Cruzeiro do Oeste";0;0;0;1;0;0;0;0;1;2
"410690 Curitiba";0;19;19;55;27;48;76;17;48;309
"410720 Dois Vizinhos";0;1;0;0;0;0;0;0;0;1
"412863 Doutor Ulysses";0;1;0;0;0;0;0;0;0;1
"410755 Farol";0;0;1;0;0;0;0;0;0;1
"410765 Fazenda Rio Grande";0;1;1;2;2;3;4;0;0;13
"410773 Fernandes Pinheiro";0;0;0;1;0;0;0;0;0;1
"410830 Foz do Iguaçu";0;6;3;6;3;14;2;8;6;48
"410845 Foz do Jordão";0;0;0;1;0;0;0;0;0;1
"410832 Francisco Alves";0;0;0;0;0;1;0;0;0;1
"410840 Francisco Beltrão";3;5;0;9;3;3;2;3;1;29
"410870 Grandes Rios";0;0;0;1;0;0;0;0;0;1
"410880 Guaíra";0;1;3;1;2;0;1;0;1;9
"410930 Guaraniaçu";0;0;0;1;0;0;0;0;0;1
"410940 Guarapuava";0;4;6;13;5;5;4;6;4;47
"410960 Guaratuba";0;1;0;0;0;1;0;0;0;2
"410970 Ibaiti";0;2;1;0;1;1;0;0;1;6
"410980 Ibiporã";0;0;0;1;0;2;1;0;2;6
"411000 Iguaraçu";0;0;0;0;0;0;1;0;0;1
"411040 Indianópolis";0;0;0;1;0;0;0;0;0;1
"411070 Irati";0;0;0;2;1;0;0;0;0;3
"411090 Itaguajé";0;1;0;0;0;0;0;0;0;1
"411180 Jacarezinho";0;5;0;0;1;0;0;0;0;6
"411190 Jaguapitã";0;0;0;1;1;0;0;0;0;2
"411200 Jaguariaíva";0;1;0;0;0;1;0;0;0;2
"411240 Japurá";0;0;1;0;0;0;0;0;0;1
"411270 Jataizinho";0;0;0;1;1;0;0;0;1;3
"411280 Joaquim Távora";1;0;0;0;0;0;0;0;0;1
"411325 Laranjal";1;0;0;1;0;0;0;0;0;2
"411330 Laranjeiras do Sul";0;1;0;1;1;1;0;0;0;4
"411350 Loanda";0;0;0;0;1;0;0;0;0;1
"411370 Londrina";4;10;4;19;9;15;32;11;21;125
"411390 Mallet";0;0;0;0;0;0;1;0;0;1
"411420 Mandaguari";0;1;0;0;0;0;0;0;0;1
"411430 Mandirituba";0;0;0;0;0;1;0;0;0;1
"411460 Marechal Cândido Rondon";0;0;0;2;2;0;4;0;0;8
"411480 Marialva";0;1;0;0;0;0;0;0;0;1
"411520 Maringá";0;6;12;18;17;19;29;8;12;121
"411545 Marquinho";0;0;0;0;1;0;0;0;0;1
"411570 Matinhos";1;2;0;0;1;0;0;0;0;4
"411575 Mauá da Serra";0;0;0;1;0;0;0;0;0;1
"411580 Medianeira";0;0;0;1;0;1;0;0;0;2
"411620 Morretes";0;0;0;1;1;1;1;0;0;4
"411630 Munhoz de Melo";0;0;0;0;0;1;0;0;0;1
"411670 Nova Aurora";0;0;0;1;0;0;0;0;0;1
"411680 Nova Cantu";0;0;1;0;0;0;0;0;0;1
"411705 Nova Laranjeiras";0;0;0;0;1;0;0;0;0;1
"411710 Nova Londrina";1;0;0;0;0;0;0;0;0;1
"411721 Nova Santa Bárbara";0;0;1;0;0;0;0;0;0;1
"411727 Nova Tebas";0;0;1;0;0;0;0;0;0;1
"411729 Novo Itacolomi";0;0;0;0;0;0;1;0;0;1
"411750 Paiçandu";0;0;0;0;1;1;1;0;0;3
"411760 Palmas";0;0;0;0;0;1;2;0;1;4
"411790 Palotina";0;1;0;0;0;3;1;0;0;5
"411800 Paraíso do Norte";1;0;0;0;0;0;1;0;0;2
"411820 Paranaguá";3;10;6;23;9;3;18;2;2;76
"411840 Paranavaí";2;4;2;3;1;6;4;1;1;24
"411845 Pato Bragado";0;1;0;0;0;0;0;0;0;1
"411850 Pato Branco";0;5;1;3;4;2;11;1;2;29
"411880 Peabiru";0;0;0;4;0;0;0;0;0;4
"411915 Pinhais";0;3;6;5;3;5;5;1;3;31
"411930 Pinhão";1;1;0;1;0;0;0;0;0;3
"411940 Piraí do Sul";0;0;0;2;0;0;0;0;0;2
"411950 Piraquara";0;0;3;2;4;4;3;1;2;19
"411960 Pitanga";0;1;1;0;1;0;1;0;0;4
"411980 Planalto";0;0;0;1;0;0;0;0;0;1
"411990 Ponta Grossa";2;12;10;26;8;16;20;5;7;106
"411995 Pontal do Paraná";0;0;0;2;0;0;0;0;0;2
"412020 Porto Rico";0;0;0;0;0;0;1;0;1;2
"412060 Prudentópolis";1;0;1;1;0;1;0;0;1;5
"412080 Quatro Barras";0;0;1;1;0;2;2;0;0;6
"412090 Quedas do Iguaçu";0;0;0;1;0;0;0;0;0;1
"412150 Rebouças";0;1;0;0;1;0;0;0;0;2
"412170 Reserva";1;0;0;0;0;0;0;0;0;1
"412190 Ribeirão do Pinhal";0;0;1;0;0;0;0;0;0;1
"412220 Rio Branco do Sul";0;0;1;0;1;0;1;0;0;3
"412230 Rio Negro";0;0;1;1;0;1;1;0;0;4
"412240 Rolândia";0;1;1;1;2;0;0;1;0;6
"412260 Rondon";0;0;0;0;0;0;1;0;0;1
"412270 Sabáudia";0;0;0;0;0;0;1;0;0;1
"412350 Santa Helena";0;0;0;1;0;1;0;0;0;2
"412402 Santa Tereza do Oeste";1;0;0;0;0;0;0;0;0;1
"412405 Santa Terezinha de Itaipu";0;0;0;1;0;1;0;0;1;3
"412430 Santo Antônio do Paraíso";0;1;0;0;0;0;0;0;0;1
"412470 São Jerônimo da Serra";0;0;1;0;0;0;0;0;0;1
"412550 São José dos Pinhais";1;6;4;11;2;4;8;4;7;47
"412570 São Miguel do Iguaçu";0;0;0;0;0;0;0;0;1;1
"412575 São Pedro do Iguaçu";0;0;0;1;0;0;1;0;0;2
"412580 São Pedro do Ivaí";0;0;0;1;1;0;0;0;0;2
"412625 Sarandi";0;2;1;0;0;5;4;0;1;13
"412640 Sertaneja";0;0;0;0;0;0;0;0;1;1
"412650 Sertanópolis";0;0;1;0;0;0;1;0;0;2
"412680 Tapejara";0;0;0;0;0;0;0;0;1;1
"412700 Teixeira Soares";0;0;0;1;0;0;0;0;0;1
"412710 Telêmaco Borba";1;0;0;0;0;0;0;0;0;1
"412720 Terra Boa";0;0;0;1;0;0;0;0;0;1
"412730 Terra Rica";0;0;0;1;0;0;0;0;0;1
"412740 Terra Roxa";0;0;1;1;0;0;0;0;0;2
"412750 Tibagi";0;0;0;1;0;0;0;0;0;1
"412760 Tijucas do Sul";0;0;0;1;0;0;0;0;0;1
"412770 Toledo";1;4;3;2;3;4;11;3;9;40
"412785 Três Barras do Paraná";0;0;0;0;0;0;1;0;0;1
"412800 Ubiratã";0;0;0;0;0;0;1;1;0;2
"412810 Umuarama";2;4;2;6;0;1;0;1;0;16
