 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Fx. Etária(13)
Ano Diagnóstico: 2016
Ano Notificação: 2016
UF Residência: Paraná
Região Res.: Região Sul
UF Notificação: Paraná
Região Not.: Região Sul
Período:2016
"Município (Res)";"< 1 ano";"1-4";"5-9";"10-14";"15-19";"20-29";"30-39";"40-49";"50-59";"60-69";"70-79";"80 e mais";"Total"
"410030 Agudos do Sul";0;0;0;0;0;0;1;0;0;0;0;0;1
"410040 Almirante Tamandaré";0;0;0;0;0;3;5;4;3;1;0;0;16
"410050 Altônia";0;0;0;0;0;0;0;0;1;0;0;0;1
"410080 Alvorada do Sul";0;0;0;0;0;0;0;1;0;1;0;0;2
"410100 Ampére";0;0;0;0;0;0;1;0;0;0;0;0;1
"410120 Antonina";0;0;0;0;0;0;0;1;1;1;0;0;3
"410140 Apucarana";0;0;0;0;0;4;6;2;6;2;0;0;20
"410150 Arapongas";0;0;0;0;0;0;4;2;3;1;1;0;11
"410160 Arapoti";0;0;0;0;0;1;1;0;0;0;0;0;2
"410170 Araruna";0;0;0;0;0;1;1;0;0;0;0;0;2
"410180 Araucária";1;0;0;0;0;3;6;4;4;0;0;0;18
"410190 Assaí";0;0;0;0;0;0;1;2;0;0;0;0;3
"410200 Assis Chateaubriand";0;0;0;0;0;0;1;0;0;0;0;0;1
"410240 Bandeirantes";0;0;0;0;0;1;1;0;0;0;0;0;2
"410280 Bela Vista do Paraíso";0;0;0;0;0;0;0;0;0;2;1;0;3
"410290 Bituruna";0;0;0;0;0;0;0;0;0;0;0;1;1
"410305 Boa Vista da Aparecida";0;0;0;0;0;0;0;0;1;0;0;0;1
"410310 Bocaiúva do Sul";0;0;0;0;0;1;0;0;0;0;0;0;1
"410350 Califórnia";0;0;0;0;0;0;0;1;1;0;0;0;2
"410370 Cambé";0;0;0;0;2;3;5;5;2;0;0;0;17
"410380 Cambira";0;0;0;0;0;0;1;0;0;0;0;0;1
"410390 Campina da Lagoa";0;0;0;0;0;0;0;1;0;0;0;0;1
"410400 Campina Grande do Sul";0;0;0;0;0;0;6;3;2;2;0;0;13
"410420 Campo Largo";0;0;0;0;1;5;4;4;3;0;0;0;17
"410425 Campo Magro";0;0;0;0;0;2;2;0;0;0;0;0;4
"410430 Campo Mourão";0;0;0;1;2;6;4;8;2;2;0;0;25
"410440 Cândido de Abreu";0;0;0;0;0;0;1;0;0;0;0;0;1
"410450 Capanema";0;0;0;0;0;0;0;1;0;0;0;0;1
"410460 Capitão Leônidas Marques";0;0;0;0;0;0;0;1;0;0;0;0;1
"410465 Carambeí";0;0;0;0;0;1;1;0;0;0;0;0;2
"410470 Carlópolis";0;0;0;0;0;0;0;1;0;0;0;0;1
"410480 Cascavel";0;0;0;0;3;26;23;23;10;3;1;0;89
"410490 Castro";0;0;0;0;0;0;0;2;3;0;1;0;6
