 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
Ano Diagnóstico: 2018
Ano Notificação: 2018
UF Residência: Rio Grande do Sul
Região Res.: Região Sul
UF Notificação: Rio Grande do Sul
Região Not.: Região Sul
Período:2018
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"430030 Alecrim";0;0;0;1;0;0;1
"430040 Alegrete";7;1;0;1;0;0;9
"430045 Alegria";1;0;0;0;0;0;1
"430047 Almirante Tamandaré do Sul";2;0;0;0;0;0;2
"430060 Alvorada";55;13;0;11;0;0;79
"430066 André da Rocha";1;0;0;0;0;0;1
"430080 Antônio Prado";1;0;0;0;0;0;1
"430087 Araricá";1;0;0;0;0;0;1
"430090 Aratiba";1;0;0;0;0;0;1
"430100 Arroio do Meio";1;0;0;0;0;0;1
"430107 Arroio do Padre";1;0;0;0;0;0;1
"430105 Arroio do Sal";1;0;0;0;0;0;1
"430130 Arroio Grande";2;0;0;1;0;0;3
"430160 Bagé";25;1;0;0;0;0;26
"430163 Balneário Pinhal";1;0;0;0;0;0;1
"430190 Barra do Ribeiro";2;0;0;0;0;0;2
"430200 Barros Cassal";1;0;0;0;0;0;1
"430210 Bento Gonçalves";17;1;0;2;0;0;20
"430222 Boa Vista do Cadeado";1;0;0;1;0;0;2
"430230 Bom Jesus";1;0;0;2;0;0;3
"430235 Bom Princípio";2;1;0;0;0;0;3
"430240 Bom Retiro do Sul";1;0;0;0;0;0;1
"430270 Butiá";2;0;0;0;0;0;2
"430280 Caçapava do Sul";3;0;0;1;0;0;4
"430290 Cacequi";2;0;0;0;0;0;2
"430300 Cachoeira do Sul";27;3;0;0;0;0;30
"430310 Cachoeirinha";29;4;0;6;0;0;39
"430350 Camaquã";8;5;0;2;0;0;15
"430390 Campo Bom";17;1;0;0;0;0;18
"430420 Candelária";3;2;0;1;0;0;6
"430435 Candiota";0;0;0;1;0;0;1
"430440 Canela";17;1;0;1;0;0;19
"430460 Canoas";116;15;0;17;0;1;149
"430461 Canudos do Vale";1;0;0;0;0;0;1
"430463 Capão da Canoa";22;0;0;0;0;0;22
"430466 Capão do Leão";1;0;0;0;0;0;1
"430468 Capela de Santana";1;1;0;0;0;0;2
"430470 Carazinho";6;0;0;2;0;1;9
"430480 Carlos Barbosa";2;0;0;0;0;0;2
"430490 Casca";1;0;0;0;0;0;1
"430495 Caseiros";1;0;0;0;0;0;1
"430510 Caxias do Sul";74;5;0;12;0;1;92
"430512 Cerrito";1;0;0;0;0;0;1
"430517 Cerro Grande do Sul";0;1;0;0;0;0;1
"430535 Charqueadas";19;3;0;4;0;0;26
"430543 Chuí";1;0;0;0;0;0;1
"430545 Cidreira";5;1;0;0;0;1;7
"430610 Cruz Alta";13;4;0;2;0;0;19
"430620 Cruzeiro do Sul";1;0;0;0;0;0;1
"430630 David Canabarro";0;0;0;1;0;0;1
"430640 Dois Irmãos";5;0;0;0;0;0;5
"430660 Dom Pedrito";2;0;0;1;0;0;3
"430675 Doutor Ricardo";0;1;0;0;0;0;1
"430676 Eldorado do Sul";9;0;0;1;0;0;10
"430680 Encantado";4;0;0;0;0;0;4
"430690 Encruzilhada do Sul";1;0;0;0;0;0;1
"430700 Erechim";10;0;0;6;0;0;16
"430750 Espumoso";3;0;0;0;0;0;3
"430760 Estância Velha";9;0;0;0;0;0;9
"430770 Esteio";21;3;0;2;0;0;26
"430780 Estrela";7;1;1;1;0;0;10
"430790 Farroupilha";7;0;0;0;0;0;7
"430810 Feliz";0;0;0;0;0;1;1
"430820 Flores da Cunha";4;0;0;0;0;0;4
"430850 Frederico Westphalen";8;0;0;0;1;0;9
"430860 Garibaldi";1;0;0;1;0;0;2
"430870 Gaurama";1;0;0;0;0;0;1
"430880 General Câmara";0;1;0;0;0;0;1
"430900 Giruá";2;0;0;0;0;0;2
"430910 Gramado";6;0;0;2;0;0;8
"430915 Gramado Xavier";1;0;0;0;0;0;1
"430920 Gravataí";54;3;0;10;1;1;69
"430930 Guaíba";27;1;0;3;0;0;31
"430940 Guaporé";2;0;0;0;0;0;2
"430710 Herval";1;1;0;0;0;0;2
"430957 Herveiras";1;0;0;0;0;0;1
"430960 Horizontina";4;0;0;0;0;0;4
"431000 Ibirubá";1;0;0;0;0;0;1
"431010 Igrejinha";1;0;0;1;0;0;2
"431020 Ijuí";18;0;0;1;0;0;19
"431030 Ilópolis";1;0;0;0;0;0;1
"431033 Imbé";2;0;0;0;0;0;2
"431040 Independência";1;0;0;0;0;0;1
"431041 Inhacorá";1;0;0;0;0;0;1
"431050 Iraí";1;0;0;0;0;0;1
"431055 Itacurubi";1;0;0;0;0;0;1
"431060 Itaqui";4;2;0;4;0;0;10
"431075 Ivorá";1;0;0;0;0;0;1
"431080 Ivoti";2;0;0;0;0;0;2
"431100 Jaguarão";1;1;0;0;0;0;2
"431120 Júlio de Castilhos";1;0;0;0;0;0;1
"431130 Lagoa Vermelha";2;1;0;0;0;0;3
"431140 Lajeado";37;1;0;0;0;0;38
"431160 Liberato Salzano";1;0;0;0;0;0;1
"431173 Mampituba";1;0;0;0;0;0;1
"431175 Manoel Viana";1;0;0;0;0;0;1
"431180 Marau";3;0;0;0;0;0;3
"431240 Montenegro";26;4;0;0;0;0;30
"431242 Mormaço";1;0;0;0;0;0;1
"431244 Morrinhos do Sul";1;0;0;0;0;0;1
"431250 Mostardas";1;0;0;0;0;0;1
"431306 Nova Hartz";3;0;0;0;0;0;3
"431320 Nova Petrópolis";1;0;0;0;0;0;1
"431337 Nova Santa Rita";8;0;0;0;0;0;8
"431349 Novo Barreiro";3;0;0;0;0;0;3
"431340 Novo Hamburgo";101;8;0;4;0;0;113
"431344 Novo Tiradentes";0;0;0;1;0;0;1
"431350 Osório";18;3;0;1;0;0;22
"431365 Palmares do Sul";2;0;0;0;0;0;2
"431370 Palmeira das Missões";2;0;0;0;1;0;3
"431390 Panambi";2;0;0;0;0;0;2
"431395 Pantano Grande";2;0;0;0;0;0;2
"431400 Paraí";1;0;0;0;0;0;1
"431402 Paraíso do Sul";1;0;0;0;0;0;1
"431405 Parobé";7;3;0;2;0;0;12
"431410 Passo Fundo";37;3;0;3;0;0;43
"431415 Paverama";1;0;0;0;0;0;1
"431420 Pedro Osório";1;0;0;0;0;0;1
"431440 Pelotas";123;26;2;8;1;1;161
"431447 Pinhal Grande";1;0;0;0;0;0;1
"431449 Pinheirinho do Vale";0;0;0;1;0;0;1
"431470 Planalto";1;0;0;0;0;0;1
"431480 Portão";2;0;0;0;0;0;2
"431490 Porto Alegre";560;177;5;107;1;4;854
"431530 Quaraí";2;0;0;0;0;0;2
"431550 Restinga Seca";2;0;0;0;0;0;2
"431560 Rio Grande";95;23;1;10;0;0;129
"431570 Rio Pardo";7;1;0;0;0;0;8
"431595 Rolador";1;0;0;0;0;0;1
"431620 Rondinha";1;0;0;0;0;0;1
"431640 Rosário do Sul";10;0;0;0;0;0;10
"431645 Salto do Jacuí";1;0;0;0;0;0;1
"431680 Santa Cruz do Sul";35;0;0;6;0;0;41
"431690 Santa Maria";79;7;3;12;0;0;101
"431720 Santa Rosa";10;0;0;0;0;0;10
"431730 Santa Vitória do Palmar";7;4;0;1;0;0;12
"431710 Santana do Livramento";6;4;0;3;0;0;13
"431740 Santiago";12;0;1;2;0;0;15
"431750 Santo Ângelo";20;0;0;0;0;0;20
"431760 Santo Antônio da Patrulha";12;2;0;0;0;0;14
"431780 Santo Augusto";1;0;0;0;0;0;1
"431790 Santo Cristo";2;0;0;0;0;0;2
"431800 São Borja";12;0;0;3;0;0;15
"431810 São Francisco de Assis";1;0;0;0;0;0;1
"431820 São Francisco de Paula";2;0;0;0;0;0;2
"431830 São Gabriel";9;1;0;0;0;0;10
"431840 São Jerônimo";9;3;0;1;0;1;14
"431849 São José do Inhacorá";0;0;0;1;0;0;1
"431850 São José do Norte";2;0;0;1;0;0;3
"431870 São Leopoldo";77;12;0;4;0;4;97
"431880 São Lourenço do Sul";2;0;0;0;0;0;2
"431890 São Luiz Gonzaga";6;0;0;1;0;0;7
"431900 São Marcos";3;0;0;0;0;0;3
"431930 São Paulo das Missões";0;0;0;1;0;0;1
"431936 São Pedro das Missões";1;0;0;0;0;0;1
"431940 São Pedro do Sul";1;0;0;0;0;0;1
"431950 São Sebastião do Caí";1;0;0;1;0;0;2
"431960 São Sepé";4;1;0;0;0;0;5
"431990 Sapiranga";20;0;0;0;0;0;20
"432000 Sapucaia do Sul";45;3;1;3;0;0;52
"432010 Sarandi";1;0;0;0;0;0;1
