 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
UF Residência: Mato Grosso
Período:2022
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"510010 Acorizal";0;0;0;2;0;0;2
"510020 Água Boa";3;0;0;2;0;0;5
"510025 Alta Floresta";1;0;0;7;0;0;8
"510030 Alto Araguaia";1;0;0;2;0;0;3
"510040 Alto Garças";1;0;0;1;0;0;2
"510080 Apiacás";1;0;0;1;0;0;2
"510125 Araputanga";1;0;0;2;0;0;3
"510140 Aripuanã";0;0;0;1;0;0;1
"510180 Barra do Garças";2;0;1;3;0;0;6
"510190 Brasnorte";0;0;0;0;1;0;1
"510250 Cáceres";5;1;0;14;0;0;20
"510263 Campo Novo do Parecis";2;0;1;1;0;0;4
"510267 Campo Verde";2;0;0;9;0;0;11
"510270 Canarana";1;1;0;0;0;0;2
"510279 Carlinda";0;0;0;1;0;0;1
"510285 Castanheira";1;0;0;0;0;0;1
"510320 Colíder";3;1;0;3;0;0;7
"510325 Colniza";0;0;0;1;0;0;1
"510330 Comodoro";1;0;0;0;0;0;1
"510335 Confresa";4;1;0;6;1;0;12
"510340 Cuiabá";63;16;5;114;0;1;199
"510345 Denise";0;0;0;1;0;0;1
"510350 Diamantino";2;0;0;2;0;0;4
"510360 Dom Aquino";0;0;0;1;0;0;1
"510410 Guarantã do Norte";3;0;0;2;0;0;5
"510420 Guiratinga";0;1;0;0;0;0;1
"510450 Indiavaí";0;0;0;1;0;0;1
"510460 Itiquira";0;0;0;2;0;0;2
"510480 Jaciara";0;0;0;2;0;0;2
"510490 Jangada";0;0;0;2;0;0;2
"510510 Juara";1;0;0;0;0;0;1
"510515 Juína";3;0;0;10;0;0;13
"510525 Lucas do Rio Verde";2;1;0;0;0;0;3
"510558 Marcelândia";1;0;0;0;0;0;1
"510560 Matupá";1;0;0;1;0;0;2
"510562 Mirassol d'Oeste";1;0;0;3;0;0;4
"510610 Nossa Senhora do Livramento";0;0;0;4;0;0;4
"510615 Nova Bandeirantes";0;0;0;1;0;0;1
"510620 Nova Brasilândia";0;2;0;0;0;0;2
"510880 Nova Guarita";0;1;0;0;0;0;1
"510895 Nova Monte Verde";2;0;0;1;0;0;3
"510622 Nova Mutum";2;2;0;6;0;0;10
"510623 Nova Olímpia";1;0;0;0;0;0;1
"510625 Nova Xavantina";0;1;0;0;0;0;1
"510626 Novo Mundo";0;0;1;0;0;0;1
"510630 Paranatinga";3;1;0;4;0;0;8
"510637 Pedra Preta";1;0;0;1;0;0;2
"510642 Peixoto de Azevedo";1;0;0;4;0;0;5
"510650 Poconé";0;1;0;2;0;0;3
"510675 Pontes e Lacerda";1;1;0;0;0;0;2
"510682 Porto Esperidião";0;0;0;2;0;0;2
"510704 Primavera do Leste";4;1;1;12;0;0;18
"510706 Querência";1;0;0;0;0;0;1
"510760 Rondonópolis";29;10;0;52;0;0;91
"510776 Santa Rita do Trivelato";0;0;0;1;0;0;1
"510780 Santo Antônio do Leverger";0;1;0;2;0;0;3
"510785 São Félix do Araguaia";0;0;0;1;0;0;1
"510730 São José do Rio Claro";0;0;0;1;0;0;1
"510710 São José dos Quatro Marcos";0;0;0;2;0;0;2
"510740 São Pedro da Cipa";0;0;0;1;0;0;1
"510790 Sinop";19;0;1;32;0;0;52
"510792 Sorriso";10;3;1;17;1;0;32
"510794 Tabaporã";1;0;0;0;0;0;1
"510795 Tangará da Serra";8;1;1;29;1;0;40
"510800 Tapurah";1;0;0;1;0;0;2
"510805 Terra Nova do Norte";0;0;0;1;0;0;1
"510810 Tesouro";1;0;0;0;0;0;1
"510840 Várzea Grande";16;8;0;84;0;0;108
"510850 Vera";1;0;0;0;0;0;1
"510550 Vila Bela da Santíssima Trindade";0;0;0;1;0;0;1
"510860 Vila Rica";0;0;0;1;0;0;1
"Total";208;55;12;460;4;1;740
