 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Ano Diagnóstico
Ano Diagnóstico: 2024
UF Residência: Maranhão
Região Res.: Região Nordeste
UF Notificação: Maranhão
Região Not.: Região Nordeste
Período:2024
"Município (Res)";"2024";"Total"
"210005 Açailândia";7;7
"210010 Afonso Cunha";1;1
"210030 Aldeias Altas";3;3
"210043 Alto Alegre do Maranhão";8;8
"210047 Alto Alegre do Pindaré";2;2
"210050 Alto Parnaíba";1;1
"210070 Anajatuba";1;1
"210083 Apicum-Açu";4;4
"210090 Araioses";3;3
"210120 Bacabal";58;58
"210130 Bacuri";1;1
"210140 Balsas";52;52
"210150 Barão de Grajaú";1;1
"210160 Barra do Corda";11;11
"210170 Barreirinhas";11;11
"210193 Bernardo do Mearim";2;2
"210200 Bom Jardim";2;2
"210203 Bom Jesus das Selvas";1;1
"210215 Brejo de Areia";1;1
"210220 Buriti";1;1
"210230 Buriti Bravo";2;2
"210232 Buriticupu";1;1
"210240 Cajapió";1;1
"210260 Cândido Mendes";4;4
"210270 Cantanhede";2;2
"210275 Capinzal do Norte";1;1
"210280 Carolina";2;2
"210290 Carutapera";1;1
"210300 Caxias";27;27
"210310 Cedral";2;2
"210312 Central do Maranhão";1;1
"210317 Centro Novo do Maranhão";1;1
"210320 Chapadinha";1;1
"210325 Cidelândia";1;1
"210330 Codó";22;22
"210340 Coelho Neto";7;7
"210350 Colinas";1;1
"210360 Coroatá";20;20
"210370 Cururupu";1;1
"210380 Dom Pedro";1;1
"210405 Estreito";1;1
"210407 Feira Nova do Maranhão";1;1
"210410 Fortaleza dos Nogueiras";1;1
"210420 Fortuna";1;1
"210440 Gonçalves Dias";1;1
"210450 Governador Archer";1;1
"210470 Graça Aranha";1;1
"210480 Grajaú";12;12
"210500 Humberto de Campos";1;1
"210520 Igarapé Grande";1;1
"210530 Imperatriz";212;212
"210540 Itapecuru Mirim";9;9
"210542 Itinga do Maranhão";3;3
"210545 Jatobá";1;1
"210547 Jenipapo dos Vieiras";1;1
"210550 João Lisboa";2;2
"210560 Joselândia";1;1
"210570 Lago da Pedra";1;1
"210580 Lago do Junco";1;1
"210590 Lago Verde";2;2
"210620 Luís Domingues";1;1
"210640 Mata Roma";2;2
"210650 Matinha";3;3
"210660 Matões";3;3
"210667 Milagres do Maranhão";1;1
"210690 Monção";1;1
"210700 Montes Altos";1;1
"210740 Olho d'Água das Cunhãs";3;3
"210750 Paço do Lumiar";6;6
"210760 Palmeirândia";1;1
"210790 Passagem Franca";2;2
"210800 Pastos Bons";1;1
"210810 Paulo Ramos";1;1
"210820 Pedreiras";12;12
"210830 Penalva";1;1
"210850 Pindaré-Mirim";1;1
"210860 Pinheiro";29;29
"210870 Pio XII";2;2
"210880 Pirapemas";1;1
"210900 Porto Franco";2;2
"210910 Presidente Dutra";3;3
"210927 Presidente Sarney";1;1
"210960 Rosário";2;2
"210970 Sambaíba";1;1
"210980 Santa Helena";7;7
"210990 Santa Inês";24;24
"211000 Santa Luzia";3;3
"211003 Santa Luzia do Paruá";2;2
"211010 Santa Quitéria do Maranhão";1;1
"211020 Santa Rita";2;2
"211030 Santo Antônio dos Lopes";3;3
"211050 São Bento";5;5
"211060 São Bernardo";4;4
"211070 São Domingos do Maranhão";4;4
"211080 São Félix de Balsas";1;1
"211100 São João Batista";1;1
"211107 São João do Soter";3;3
"211110 São João dos Patos";1;1
"211120 São José de Ribamar";30;30
"211125 São José dos Basílios";1;1
"211130 São Luís";496;496
"211140 São Luís Gonzaga do Maranhão";1;1
"211150 São Mateus do Maranhão";5;5
"211153 São Pedro da Água Branca";2;2
"211157 São Pedro dos Crentes";1;1
"211160 São Raimundo das Mangabeiras";6;6
"211163 São Raimundo do Doca Bezerra";1;1
"211167 São Roberto";1;1
"211170 São Vicente Ferrer";1;1
"211172 Satubinha";1;1
"211174 Senador Alexandre Costa";1;1
"211176 Senador La Rocque";1;1
"211178 Serrano do Maranhão";1;1
"211210 Timbiras";1;1
"211220 Timon";45;45
"211223 Trizidela do Vale";3;3
"211245 Turilândia";5;5
"211250 Tutóia";2;2
"211260 Urbano Santos";2;2
"211280 Viana";1;1
"211290 Vitória do Mearim";4;4
"211300 Vitorino Freire";1;1
"211400 Zé Doca";1;1
"Total";1280;1280
