 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
Ano Diagnóstico: 2017
Ano Notificação: 2017
UF Residência: Santa Catarina
Região Res.: Região Sul
UF Notificação: Santa Catarina
Região Not.: Região Sul
Período:2017
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"420010 Abelardo Luz";2;0;0;0;0;0;2
"420050 Águas de Chapecó";1;0;0;0;0;0;1
"420060 Águas Mornas";1;0;0;0;0;0;1
"420090 Angelina";1;0;0;0;0;0;1
"420100 Anita Garibaldi";2;0;0;0;0;0;2
"420120 Antônio Carlos";1;0;0;0;0;0;1
"420125 Apiúna";3;0;0;0;0;0;3
"420130 Araquari";2;0;0;1;0;0;3
"420140 Araranguá";21;1;0;2;0;0;24
"420150 Armazém";1;0;0;0;0;0;1
"420160 Arroio Trinta";1;0;0;0;0;0;1
"420165 Arvoredo";1;0;0;0;0;0;1
"420195 Balneário Arroio do Silva";4;0;0;1;0;0;5
"420205 Balneário Barra do Sul";1;0;0;0;0;0;1
"420200 Balneário Camboriú";83;6;1;4;0;0;94
"420207 Balneário Gaivota";3;0;0;0;0;0;3
"420210 Barra Velha";8;0;0;2;0;0;10
"420230 Biguaçu";22;3;0;1;0;2;28
"420240 Blumenau";95;2;0;10;0;0;107
"420245 Bombinhas";2;0;0;0;0;0;2
"420280 Braço do Norte";1;0;0;0;0;0;1
"420287 Brunópolis";1;0;0;0;0;0;1
"420290 Brusque";28;1;0;5;0;0;34
"420300 Caçador";6;1;0;1;0;0;8
"420310 Caibi";1;0;0;0;0;0;1
"420315 Calmon";1;0;0;0;0;0;1
"420320 Camboriú";20;0;1;3;0;0;24
"420330 Campo Alegre";1;0;0;0;0;0;1
"420350 Campo Erê";1;0;0;0;0;0;1
"420360 Campos Novos";3;0;0;0;0;0;3
"420370 Canelinha";2;0;0;0;0;0;2
"420380 Canoinhas";6;0;0;0;0;0;6
"420395 Capivari de Baixo";7;0;0;0;0;0;7
"420410 Caxambu do Sul";1;0;0;0;0;0;1
"420417 Cerro Negro";1;0;0;1;0;0;2
"420420 Chapecó";37;8;0;4;0;0;49
"420425 Cocal do Sul";3;0;0;0;0;0;3
"420430 Concórdia";6;0;0;0;0;0;6
"420435 Cordilheira Alta";1;0;0;0;0;0;1
"420440 Coronel Freitas";0;0;0;1;0;0;1
"420455 Correia Pinto";2;0;0;0;0;0;2
"420460 Criciúma";61;8;0;3;0;0;72
"420470 Cunha Porã";1;0;0;0;0;0;1
"420480 Curitibanos";6;0;0;2;0;0;8
"420500 Dionísio Cerqueira";1;0;0;0;0;0;1
"420517 Entre Rios";1;0;0;0;0;0;1
"420530 Faxinal dos Guedes";1;0;0;0;0;0;1
"420540 Florianópolis";233;24;5;28;0;0;290
"420545 Forquilhinha";5;0;0;0;0;0;5
"420550 Fraiburgo";2;0;0;1;0;0;3
"420570 Garopaba";2;0;0;0;0;0;2
"420580 Garuva";1;0;0;0;0;0;1
"420590 Gaspar";11;1;0;2;0;0;14
"420600 Governador Celso Ramos";3;0;0;0;0;0;3
"420630 Guabiruba";2;0;0;0;0;0;2
