 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Fx. Etária(13)
Ano Diagnóstico: 2015
Ano Notificação: 2015
UF Residência: Rio Grande do Sul
Região Res.: Região Sul
UF Notificação: Rio Grande do Sul
Região Not.: Região Sul
Período:2015
"Município (Res)";"< 1 ano";"1-4";"5-9";"10-14";"15-19";"20-29";"30-39";"40-49";"50-59";"60-69";"70-79";"80 e mais";"Total"
"430040 Alegrete";0;0;0;1;0;5;8;6;6;1;0;0;27
"430047 Almirante Tamandaré do Sul";0;0;0;0;0;1;0;0;0;0;0;0;1
"430050 Alpestre";0;0;0;0;0;0;0;0;0;1;0;0;1
"430060 Alvorada";0;1;1;0;4;13;31;19;14;1;0;0;84
"430064 Ametista do Sul";0;0;0;0;0;0;1;0;1;0;0;0;2
"430066 André da Rocha";0;0;0;0;0;0;1;0;0;0;0;0;1
"430100 Arroio do Meio";0;0;0;0;0;0;0;0;0;1;0;0;1
"430105 Arroio do Sal";0;0;0;0;0;0;1;0;1;0;0;0;2
"430110 Arroio dos Ratos";0;0;0;0;0;2;1;0;0;0;0;0;3
"430150 Augusto Pestana";0;0;0;0;0;0;1;0;0;0;0;0;1
"430160 Bagé";0;0;0;0;0;2;13;12;3;1;1;0;32
"430163 Balneário Pinhal";0;0;0;0;0;1;2;1;1;1;0;0;6
"430175 Barão do Triunfo";0;0;0;0;0;0;1;0;0;0;0;0;1
"430190 Barra do Ribeiro";0;0;0;0;0;0;0;0;1;0;0;0;1
"430192 Barra do Rio Azul";0;0;0;0;0;0;0;0;1;0;0;0;1
"430210 Bento Gonçalves";0;0;0;0;4;11;13;7;5;2;1;0;43
"430230 Bom Jesus";0;0;0;0;0;2;1;0;0;0;0;0;3
"430250 Bossoroca";0;0;0;0;0;0;0;0;1;0;0;0;1
"430280 Caçapava do Sul";0;0;0;0;0;1;4;3;0;0;0;0;8
"430290 Cacequi";0;0;0;0;0;1;1;0;0;0;0;0;2
"430300 Cachoeira do Sul";0;0;0;0;2;3;5;2;3;2;0;0;17
"430310 Cachoeirinha";0;0;0;0;0;7;15;12;4;0;1;0;39
"430320 Cacique Doble";0;0;0;0;1;1;0;0;0;0;0;0;2
"430350 Camaquã";0;0;0;0;0;6;10;2;1;0;0;0;19
"430390 Campo Bom";0;0;0;0;0;4;2;6;2;0;0;0;14
"430420 Candelária";0;0;0;0;0;0;0;0;1;1;0;0;2
"430435 Candiota";0;0;0;0;0;0;0;1;0;0;0;0;1
"430440 Canela";0;0;0;0;0;2;0;2;2;0;0;0;6
"430460 Canoas";2;1;0;1;3;35;46;40;25;12;0;0;165
"430463 Capão da Canoa";1;0;0;0;0;0;6;6;1;1;0;0;15
"430465 Capão do Cipó";0;0;0;0;0;0;0;0;1;0;0;0;1
"430467 Capivari do Sul";0;0;0;0;0;0;1;1;0;0;0;0;2
"430470 Carazinho";0;0;0;0;1;3;2;5;2;0;0;0;13
"430480 Carlos Barbosa";0;0;0;0;0;1;1;1;0;0;0;0;3
"430495 Caseiros";0;0;0;0;0;0;0;1;0;0;0;0;1
"430510 Caxias do Sul";0;0;1;1;6;34;50;31;16;3;1;0;143
"430513 Cerro Branco";0;0;0;0;0;0;0;1;0;0;0;0;1
"430520 Cerro Largo";0;0;0;0;0;0;4;0;0;0;0;0;4
