 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Sexo
UF Residência: Goiás
Período:2018
"Município (Res)";"Masculino";"Feminino";"Total"
"520017 Água Fria de Goiás";0;1;1
"520025 Águas Lindas de Goiás";9;3;12
"520030 Alexânia";1;2;3
"520082 Amaralina";1;0;1
"520085 Americano do Brasil";0;1;1
"520110 Anápolis";57;15;72
"520120 Anhanguera";1;0;1
"520130 Anicuns";3;1;4
"520140 Aparecida de Goiânia";76;28;104
"520160 Araçu";1;0;1
"520170 Aragarças";2;1;3
"520310 Baliza";1;0;1
"520330 Bela Vista de Goiás";5;1;6
"520340 Bom Jardim de Goiás";2;0;2
"520355 Bonfinópolis";1;0;1
"520440 Caiapônia";2;0;2
"520450 Caldas Novas";11;7;18
"520470 Campinorte";1;0;1
"520510 Catalão";9;5;14
"520530 Cavalcante";0;1;1
"520540 Ceres";0;1;1
"520549 Cidade Ocidental";3;0;3
"520551 Cocalzinho de Goiás";1;1;2
"520620 Cristalina";5;1;6
"520640 Crixás";2;0;2
"520650 Cromínia";1;1;2
"520725 Doverlândia";1;0;1
"520735 Edealina";1;0;1
"520790 Flores de Goiás";2;1;3
"520800 Formosa";7;3;10
"520840 Goianápolis";0;1;1
"520860 Goianésia";5;1;6
"520870 Goiânia";319;88;407
"520880 Goianira";4;2;6
"520890 Goiás";2;1;3
"520920 Guapó";1;0;1
"520960 Heitoraí";1;0;1
"520970 Hidrolândia";1;1;2
"520995 Indiara";1;0;1
"521000 Inhumas";3;1;4
"521010 Ipameri";2;0;2
"521020 Iporá";0;1;1
"521040 Itaberaí";1;0;1
"521090 Itapaci";1;1;2
"521100 Itapirapuã";1;0;1
"521120 Itapuranga";0;3;3
"521130 Itarumã";0;1;1
"521140 Itauçu";1;0;1
"521150 Itumbiara";20;9;29
"521180 Jaraguá";0;1;1
"521190 Jataí";15;8;23
"521220 Jussara";4;0;4
"521250 Luziânia";16;6;22
"521308 Minaçu";0;1;1
"521310 Mineiros";9;0;9
"521370 Montes Claros de Goiás";1;0;1
"521380 Morrinhos";7;2;9
"521410 Mutunópolis";1;0;1
"521450 Nerópolis";0;1;1
"521460 Niquelândia";2;0;2
"521483 Nova Crixás";2;1;3
"521500 Nova Veneza";0;1;1
"521523 Novo Gama";2;6;8
"521530 Orizona";1;0;1
"521570 Palmeiras de Goiás";2;2;4
"521640 Paraúna";0;1;1
"521690 Pilar de Goiás";1;0;1
"521710 Piracanjuba";3;0;3
"521720 Piranhas";2;0;2
"521740 Pires do Rio";2;0;2
"521760 Planaltina";6;1;7
"521770 Pontalina";0;1;1
"521800 Porangatu";2;0;2
"521830 Posse";3;1;4
"521850 Quirinópolis";1;0;1
"521860 Rialma";1;0;1
"521878 Rio Quente";1;0;1
"521880 Rio Verde";31;15;46
"521930 Santa Helena de Goiás";1;0;1
"521970 Santa Terezinha de Goiás";1;0;1
"521975 Santo Antônio do Descoberto";8;3;11
"522000 São João d'Aliança";0;1;1
"522010 São Luís de Montes Belos";1;1;2
"522020 São Miguel do Araguaia";3;0;3
"522040 São Simão";2;3;5
"522045 Senador Canedo";7;2;9
"522119 Terezópolis de Goiás";1;0;1
"522140 Trindade";14;2;16
"522160 Uruaçu";2;1;3
"522170 Uruana";1;1;2
"522185 Valparaíso de Goiás";19;2;21
"522200 Vianópolis";1;0;1
"522230 Vila Propício";1;0;1
"520000 Município ignorado - GO";2;0;2
"Total";748;248;996
