 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
UF Residência: Goiás
Período:2018
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"520025 Águas Lindas de Goiás";0;1;0;4;0;0;2;0;0;7
"520030 Alexânia";0;0;0;0;0;0;1;1;0;2
"520110 Anápolis";0;2;0;3;2;11;9;1;6;34
"520120 Anhanguera";0;1;0;0;0;0;0;0;0;1
"520130 Anicuns";0;0;1;0;0;0;3;0;0;4
"520140 Aparecida de Goiânia";1;11;1;13;8;7;26;2;5;74
"520160 Araçu";0;0;0;0;0;0;1;0;0;1
"520170 Aragarças";0;0;0;1;0;0;1;1;0;3
"520310 Baliza";0;0;0;0;0;1;0;0;0;1
"520330 Bela Vista de Goiás";0;0;0;1;0;2;0;0;1;4
"520340 Bom Jardim de Goiás";0;0;0;0;2;0;0;0;0;2
"520355 Bonfinópolis";0;0;0;0;0;0;1;0;0;1
"520440 Caiapônia";0;0;0;0;0;0;1;0;1;2
"520450 Caldas Novas";3;1;1;1;0;2;5;1;0;14
"520510 Catalão";1;2;0;1;1;0;1;0;0;6
"520530 Cavalcante";0;0;0;0;0;0;0;0;1;1
"520549 Cidade Ocidental";0;0;0;0;0;2;0;1;0;3
"520551 Cocalzinho de Goiás";0;0;1;0;0;0;0;0;0;1
"520620 Cristalina";0;1;0;0;0;1;0;1;0;3
"520640 Crixás";0;0;0;0;0;1;0;0;0;1
"520735 Edealina";0;0;1;0;0;0;0;0;0;1
"520790 Flores de Goiás";0;0;0;2;0;1;0;0;0;3
"520800 Formosa";0;0;0;2;0;1;2;0;2;7
"520840 Goianápolis";0;0;0;0;1;0;0;0;0;1
"520860 Goianésia";0;0;1;0;0;0;0;0;1;2
"520870 Goiânia";1;12;11;32;31;30;94;38;50;299
"520880 Goianira";0;2;0;1;0;0;2;0;0;5
"520890 Goiás";0;1;0;1;0;0;0;0;0;2
"520960 Heitoraí";0;0;0;0;0;0;0;0;1;1
"520970 Hidrolândia";0;0;1;0;0;0;1;0;0;2
"520995 Indiara";0;1;0;0;0;0;0;0;0;1
"521000 Inhumas";0;2;1;1;0;0;0;0;0;4
"521010 Ipameri";0;1;0;0;0;0;0;0;0;1
"521040 Itaberaí";0;1;0;0;0;0;0;0;0;1
"521090 Itapaci";0;0;0;1;1;0;0;0;0;2
"521100 Itapirapuã";0;0;0;0;1;0;0;0;0;1
"521120 Itapuranga";0;1;0;0;0;1;0;0;0;2
"521130 Itarumã";0;0;0;0;0;1;0;0;0;1
"521150 Itumbiara";1;1;0;3;2;2;3;0;1;13
"521190 Jataí";0;1;4;7;2;3;2;1;2;22
"521220 Jussara";0;0;0;0;1;0;1;0;1;3
"521250 Luziânia";0;1;2;3;1;2;9;0;1;19
"521308 Minaçu";0;0;0;0;1;0;0;0;0;1
"521310 Mineiros";0;1;1;3;0;1;0;0;0;6
"521380 Morrinhos";1;1;0;1;0;1;1;0;2;7
"521410 Mutunópolis";0;0;0;0;0;0;0;0;1;1
"521460 Niquelândia";0;1;0;0;0;0;0;0;0;1
"521483 Nova Crixás";0;2;0;1;0;0;0;0;0;3
"521523 Novo Gama";0;1;1;0;1;0;2;0;1;6
"521530 Orizona";0;0;0;0;0;0;1;0;0;1
"521570 Palmeiras de Goiás";0;0;1;1;1;0;0;0;0;3
"521690 Pilar de Goiás";0;0;0;0;0;0;0;1;0;1
"521710 Piracanjuba";0;0;0;0;0;0;1;0;1;2
"521720 Piranhas";0;0;0;0;0;0;1;0;0;1
"521740 Pires do Rio";0;0;0;0;0;1;1;0;0;2
"521760 Planaltina";0;0;0;1;0;0;2;0;1;4
"521770 Pontalina";0;1;0;0;0;0;0;0;0;1
"521830 Posse";1;0;0;1;0;0;2;0;0;4
"521860 Rialma";0;0;0;0;0;0;0;0;1;1
"521878 Rio Quente";0;0;0;1;0;0;0;0;0;1
"521880 Rio Verde";3;3;2;11;2;5;7;0;3;36
"521930 Santa Helena de Goiás";0;0;0;0;0;0;1;0;0;1
"521970 Santa Terezinha de Goiás";0;0;0;1;0;0;0;0;0;1
"521975 Santo Antônio do Descoberto";0;1;0;3;0;2;0;0;2;8
"522000 São João d'Aliança";0;0;0;0;0;1;0;0;0;1
"522010 São Luís de Montes Belos";0;0;0;1;1;0;0;0;0;2
"522020 São Miguel do Araguaia";0;0;1;1;0;0;0;0;0;2
"522040 São Simão";1;0;0;1;0;0;2;0;1;5
"522045 Senador Canedo";0;0;0;3;0;1;1;0;0;5
"522119 Terezópolis de Goiás";0;0;0;1;0;0;0;0;0;1
"522140 Trindade";0;0;0;4;1;3;5;0;0;13
"522160 Uruaçu";0;0;0;0;0;0;0;1;1;2
"522185 Valparaíso de Goiás";1;1;0;2;1;5;5;0;1;16
"522200 Vianópolis";0;0;0;0;0;0;1;0;0;1
"522230 Vila Propício";0;0;0;0;1;0;0;0;0;1
"520000 Município ignorado - GO";1;0;0;0;0;0;0;0;0;1
"Total";15;55;31;114;62;88;198;49;88;700
