 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
Ano Diagnóstico: 2024
Ano Notificação: 2024
UF Residência: Santa Catarina
Região Res.: Região Sul
UF Notificação: Santa Catarina
Região Not.: Região Sul
Período:2024
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"420020 Agrolândia";1;0;0;0;0;0;1
"420040 Água Doce";1;0;0;0;0;0;1
"420050 Águas de Chapecó";0;0;0;1;0;0;1
"420060 Águas Mornas";1;0;0;0;0;0;1
"420090 Angelina";1;0;0;0;0;0;1
"420125 Apiúna";1;0;0;0;0;0;1
"420130 Araquari";2;0;1;0;0;0;3
"420140 Araranguá";14;0;0;0;0;0;14
"420150 Armazém";2;0;0;0;0;0;2
"420170 Ascurra";2;0;0;0;0;0;2
"420195 Balneário Arroio do Silva";5;1;0;0;0;0;6
"420200 Balneário Camboriú";75;3;0;13;0;0;91
"420207 Balneário Gaivota";3;1;0;0;0;0;4
"420210 Barra Velha";5;1;0;2;0;0;8
"420230 Biguaçu";15;3;0;6;0;0;24
"420240 Blumenau";88;3;0;7;0;0;98
"420253 Bom Jesus";1;0;0;0;0;0;1
"420245 Bombinhas";5;0;0;0;0;0;5
"420280 Braço do Norte";2;0;0;1;0;0;3
"420287 Brunópolis";1;0;0;0;0;0;1
"420290 Brusque";25;2;0;3;0;0;30
"420300 Caçador";11;1;0;2;0;0;14
"420310 Caibi";1;0;0;0;0;0;1
"420320 Camboriú";35;2;0;9;0;0;46
"420350 Campo Erê";1;0;0;0;0;0;1
"420360 Campos Novos";3;0;1;1;0;0;5
"420370 Canelinha";3;0;0;1;0;0;4
"420380 Canoinhas";10;0;0;1;0;0;11
"420390 Capinzal";9;0;0;3;0;0;12
"420395 Capivari de Baixo";4;0;0;0;0;0;4
"420400 Catanduvas";1;0;0;0;0;0;1
"420420 Chapecó";46;8;0;22;0;0;76
"420425 Cocal do Sul";4;0;0;0;0;0;4
"420430 Concórdia";11;2;0;3;0;0;16
"420435 Cordilheira Alta";1;0;0;0;0;0;1
"420450 Corupá";1;0;0;0;0;0;1
"420460 Criciúma";49;9;0;4;0;0;62
"420480 Curitibanos";7;0;0;1;0;0;8
"420515 Doutor Pedrinho";1;0;0;0;0;0;1
"420540 Florianópolis";166;16;6;26;0;1;215
"420545 Forquilhinha";2;1;0;0;0;0;3
"420550 Fraiburgo";7;0;0;0;0;0;7
"420570 Garopaba";8;0;0;0;0;0;8
"420580 Garuva";1;0;0;0;0;0;1
"420590 Gaspar";16;1;0;4;0;0;21
"420600 Governador Celso Ramos";1;1;0;0;0;0;2
"420630 Guabiruba";2;1;0;0;0;0;3
"420650 Guaramirim";6;0;0;3;0;0;9
"420665 Guatambú";1;0;0;0;0;0;1
"420670 Herval d'Oeste";3;0;0;4;0;0;7
"420680 Ibicaré";1;0;0;0;0;0;1
"420700 Içara";12;1;1;0;0;0;14
"420710 Ilhota";1;0;0;0;0;0;1
"420730 Imbituba";10;1;0;2;0;0;13
"420750 Indaial";12;0;0;2;0;0;14
"420768 Ipuaçu";0;0;0;0;1;0;1
"420770 Ipumirim";0;0;0;1;0;0;1
"420810 Itaiópolis";1;0;0;0;0;0;1
"420820 Itajaí";87;9;0;24;0;0;120
"420830 Itapema";24;0;0;3;0;0;27
"420845 Itapoá";4;0;0;2;0;0;6
"420880 Jaguaruna";5;0;0;0;0;0;5
"420890 Jaraguá do Sul";31;0;0;3;0;0;34
"420900 Joaçaba";7;1;2;0;0;0;10
"420910 Joinville";112;12;1;27;0;0;152
"420930 Lages";66;4;1;6;0;0;77
"420940 Laguna";11;1;0;1;0;0;13
"420960 Lauro Muller";1;0;0;0;0;0;1
"420990 Lontras";2;0;0;0;0;0;2
"421010 Mafra";8;0;0;0;0;0;8
"421030 Major Vieira";1;0;0;0;0;0;1
"421040 Maracajá";3;1;0;0;0;0;4
"421080 Meleiro";1;0;0;0;0;0;1
"421105 Monte Carlo";1;0;0;0;0;0;1
"421120 Morro da Fumaça";4;0;0;0;0;0;4
"421130 Navegantes";18;4;0;15;0;0;37
"421150 Nova Trento";4;1;0;1;0;0;6
"421160 Nova Veneza";1;0;0;0;0;0;1
"421170 Orleans";2;1;0;0;0;0;3
"421175 Otacílio Costa";0;0;0;1;0;0;1
"421180 Ouro";0;0;0;1;0;0;1
"421185 Ouro Verde";1;0;0;0;0;0;1
"421190 Palhoça";57;2;2;5;0;0;66
"421210 Palmitos";1;0;0;0;0;0;1
"421220 Papanduva";0;0;0;1;0;0;1
"421225 Passo de Torres";3;2;0;0;0;0;5
"421250 Penha";15;0;0;0;0;0;15
"421280 Piçarras";2;1;0;0;0;0;3
"421290 Pinhalzinho";2;0;0;0;0;0;2
"421320 Pomerode";4;0;0;1;0;0;5
"421330 Ponte Alta";0;0;0;1;0;0;1
"421335 Ponte Alta do Norte";1;0;0;0;0;0;1
"421350 Porto Belo";8;0;0;0;0;0;8
"421360 Porto União";4;0;0;0;0;0;4
"421440 Rio das Antas";1;0;0;0;0;0;1
"421480 Rio do Sul";29;1;0;6;0;0;36
"421490 Rio Fortuna";1;0;0;0;0;0;1
"421500 Rio Negrinho";5;0;0;0;0;0;5
"421530 Salete";1;0;0;0;0;0;1
"421545 Sangão";2;1;0;0;0;0;3
"421550 Santa Cecília";3;0;0;0;0;0;3
"421570 Santo Amaro da Imperatriz";1;0;0;1;0;0;2
"421580 São Bento do Sul";6;0;0;0;0;0;6
"421590 São Bonifácio";1;0;0;0;0;0;1
"421605 São Cristovão do Sul";1;0;0;0;0;0;1
"421610 São Domingos";0;0;0;1;0;0;1
"421620 São Francisco do Sul";17;1;0;2;0;0;20
"421630 São João Batista";3;0;0;0;0;0;3
"421640 São João do Sul";1;0;0;0;0;0;1
"421650 São Joaquim";1;0;0;0;0;0;1
"421660 São José";71;6;7;7;0;0;91
"421680 São José do Cerrito";1;0;0;1;0;0;2
