 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Ano Diagnóstico: 2024
Ano Notificação: 2024
UF Residência: Santa Catarina
Região Res.: Região Sul
UF Notificação: Santa Catarina
Região Not.: Região Sul
Período:2024
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"420020 Agrolândia";0;0;0;0;0;0;1;0;0;1
"420050 Águas de Chapecó";0;0;0;0;0;0;1;0;0;1
"420060 Águas Mornas";0;0;0;1;0;0;0;0;0;1
"420090 Angelina";0;0;1;0;0;0;0;0;0;1
"420125 Apiúna";0;0;0;0;0;0;0;0;1;1
"420140 Araranguá";0;0;2;6;0;2;3;0;1;14
"420150 Armazém";0;0;0;1;1;0;0;0;0;2
"420170 Ascurra";0;0;0;2;0;0;0;0;0;2
"420195 Balneário Arroio do Silva";0;0;0;2;0;1;2;0;0;5
"420200 Balneário Camboriú";0;4;1;4;3;11;42;3;15;83
"420207 Balneário Gaivota";0;0;0;0;1;0;1;1;0;3
"420210 Barra Velha";0;0;0;1;1;0;4;1;0;7
"420230 Biguaçu";2;1;1;3;0;2;10;1;0;20
"420240 Blumenau";0;4;2;10;9;9;44;5;10;93
"420253 Bom Jesus";0;0;0;1;0;0;0;0;0;1
"420245 Bombinhas";0;0;0;1;0;0;3;0;1;5
"420280 Braço do Norte";0;0;0;1;0;1;1;0;0;3
"420287 Brunópolis";0;0;0;1;0;0;0;0;0;1
"420290 Brusque";0;3;2;1;3;2;13;3;2;29
"420300 Caçador";0;1;0;2;1;2;3;1;3;13
"420310 Caibi";0;0;0;1;0;0;0;0;0;1
"420320 Camboriú";0;1;5;12;2;7;14;1;0;42
"420350 Campo Erê";0;0;0;1;0;0;0;0;0;1
"420360 Campos Novos";0;0;0;2;0;0;3;0;0;5
"420370 Canelinha";0;0;0;3;0;1;0;0;0;4
"420380 Canoinhas";0;0;0;2;0;4;0;0;4;10
"420390 Capinzal";1;0;1;4;0;0;4;1;1;12
"420395 Capivari de Baixo";0;0;0;1;0;0;0;0;0;1
"420400 Catanduvas";0;0;0;0;0;0;1;0;0;1
"420420 Chapecó";0;4;1;18;8;10;20;3;11;75
