 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Fx. Etária(13)
Ano Diagnóstico: 2024
Ano Notificação: 2024
UF Residência: Santa Catarina
Região Res.: Região Sul
UF Notificação: Santa Catarina
Região Not.: Região Sul
Período:2024
"Município (Res)";"< 1 ano";"1-4";"5-9";"10-14";"15-19";"20-29";"30-39";"40-49";"50-59";"60-69";"70-79";"80 e mais";"Total"
"420020 Agrolândia";0;0;0;0;0;0;1;0;0;0;0;0;1
"420040 Água Doce";0;0;0;0;0;0;0;1;0;0;0;0;1
"420050 Águas de Chapecó";0;0;0;0;0;1;0;0;0;0;0;0;1
"420060 Águas Mornas";0;0;0;0;0;0;0;0;0;1;0;0;1
"420090 Angelina";0;0;0;0;0;0;0;0;0;1;0;0;1
"420125 Apiúna";0;0;0;0;0;1;0;0;0;0;0;0;1
"420130 Araquari";0;0;0;0;0;1;2;0;0;0;0;0;3
"420140 Araranguá";0;0;0;0;0;3;2;3;2;3;1;0;14
"420150 Armazém";0;0;0;0;0;1;0;1;0;0;0;0;2
"420170 Ascurra";0;0;0;0;0;0;1;1;0;0;0;0;2
"420195 Balneário Arroio do Silva";0;0;0;0;1;0;3;1;0;0;1;0;6
"420200 Balneário Camboriú";1;0;0;0;3;30;22;22;9;3;1;0;91
"420207 Balneário Gaivota";0;0;0;0;0;0;0;2;1;1;0;0;4
"420210 Barra Velha";0;0;0;0;0;1;1;5;0;1;0;0;8
"420230 Biguaçu";0;0;0;0;0;4;9;4;6;0;0;1;24
"420240 Blumenau";0;0;0;0;1;31;20;23;14;9;0;0;98
"420253 Bom Jesus";0;0;0;0;0;0;1;0;0;0;0;0;1
"420245 Bombinhas";0;0;0;0;0;1;2;1;1;0;0;0;5
"420280 Braço do Norte";0;0;0;0;0;1;0;0;1;1;0;0;3
"420287 Brunópolis";0;0;0;0;0;1;0;0;0;0;0;0;1
"420290 Brusque";0;0;0;0;1;9;3;11;4;2;0;0;30
"420300 Caçador";0;0;0;0;0;4;2;3;3;2;0;0;14
"420310 Caibi";0;0;0;0;0;0;0;0;0;1;0;0;1
"420320 Camboriú";0;0;0;0;0;10;8;15;8;3;2;0;46
"420350 Campo Erê";0;0;0;0;0;0;0;0;1;0;0;0;1
"420360 Campos Novos";0;0;0;0;0;3;0;1;1;0;0;0;5
"420370 Canelinha";0;0;0;0;1;0;1;0;1;1;0;0;4
"420380 Canoinhas";0;0;0;0;0;3;5;3;0;0;0;0;11
"420390 Capinzal";0;0;0;1;0;4;4;1;2;0;0;0;12
"420395 Capivari de Baixo";0;0;0;0;0;2;0;2;0;0;0;0;4
"420400 Catanduvas";0;0;0;0;0;1;0;0;0;0;0;0;1
"420420 Chapecó";1;0;0;0;1;21;19;16;12;3;3;0;76
"420425 Cocal do Sul";0;0;0;0;0;0;2;0;1;1;0;0;4
"420430 Concórdia";0;0;0;0;0;5;3;3;3;2;0;0;16
"420435 Cordilheira Alta";0;0;0;0;0;1;0;0;0;0;0;0;1
"420450 Corupá";0;0;0;0;0;0;1;0;0;0;0;0;1
"420460 Criciúma";0;0;0;1;2;14;20;16;7;2;0;0;62
"420480 Curitibanos";0;0;0;0;0;2;4;2;0;0;0;0;8
"420515 Doutor Pedrinho";0;0;0;0;0;0;0;1;0;0;0;0;1
"420540 Florianópolis";0;1;1;0;1;45;71;52;34;10;0;0;215
"420545 Forquilhinha";0;0;0;0;0;0;2;0;0;1;0;0;3
"420550 Fraiburgo";0;0;0;0;0;3;1;2;0;0;0;1;7
"420570 Garopaba";0;0;0;0;0;3;0;2;2;0;1;0;8
"420580 Garuva";0;0;0;0;0;0;0;0;0;1;0;0;1
"420590 Gaspar";0;0;0;0;0;5;5;8;2;0;1;0;21
"420600 Governador Celso Ramos";0;0;0;0;0;0;1;1;0;0;0;0;2
"420630 Guabiruba";0;0;0;0;0;0;3;0;0;0;0;0;3
"420650 Guaramirim";0;0;0;0;0;3;3;1;2;0;0;0;9
"420665 Guatambú";0;0;0;0;0;0;0;0;1;0;0;0;1
"420670 Herval d'Oeste";0;0;0;0;0;2;3;2;0;0;0;0;7
"420680 Ibicaré";0;0;0;0;0;1;0;0;0;0;0;0;1
"420700 Içara";0;0;0;0;1;1;6;5;1;0;0;0;14
"420710 Ilhota";0;0;0;0;0;0;1;0;0;0;0;0;1
"420730 Imbituba";0;0;0;0;1;4;3;4;1;0;0;0;13
"420750 Indaial";0;0;0;0;0;4;5;1;2;2;0;0;14
"420768 Ipuaçu";0;0;0;0;0;1;0;0;0;0;0;0;1
"420770 Ipumirim";0;0;0;0;0;0;0;0;1;0;0;0;1
