 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Ano Diagnóstico
UF Residência: Piauí
Período:2017
"Município (Res)";"2017";"Total"
"220020 Água Branca";1;1
"220040 Altos";3;3
"220050 Amarante";1;1
"220060 Angical do Piauí";1;1
"220070 Anísio de Abreu";1;1
"220110 Avelino Lopes";1;1
"220120 Barras";6;6
"220150 Batalha";1;1
"220157 Belém do Piauí";1;1
"220160 Beneditinos";1;1
"220177 Boa Hora";1;1
"220190 Bom Jesus";2;2
"220200 Buriti dos Lopes";4;4
"220205 Cabeceiras do Piauí";2;2
"220213 Campo Grande do Piauí";1;1
"220220 Campo Maior";11;11
"220230 Canto do Buriti";1;1
"220250 Caracol";1;1
"220260 Castelo do Piauí";3;3
"220270 Cocal";1;1
"220290 Corrente";2;2
"220310 Cristino Castro";1;1
"220323 Currais";1;1
"220330 Demerval Lobão";2;2
"220342 Domingos Mourão";2;2
"220350 Elesbão Veloso";1;1
"220370 Esperantina";2;2
"220390 Floriano";10;10
"220400 Francinópolis";1;1
"220450 Guadalupe";1;1
"220470 Inhuma";1;1
"220525 Jardim do Mulato";1;1
"220550 José de Freitas";3;3
"220555 Lagoa Alegre";1;1
"220560 Landri Sales";1;1
"220570 Luís Correia";2;2
"220580 Luzilândia";4;4
"220585 Madeiro";1;1
"220595 Marcolândia";1;1
"220620 Miguel Alves";2;2
"220700 Oeiras";5;5
"220710 Olho D'Água do Piauí";1;1
"220750 Palmeirais";1;1
"220770 Parnaíba";16;16
"220780 Paulistana";1;1
"220790 Pedro II";2;2
"220800 Picos";18;18
"220820 Pio IX";1;1
"220830 Piracuruca";5;5
"220840 Piripiri";9;9
"220880 Regeneração";1;1
"221000 São João do Piauí";1;1
"221005 São José do Divino";1;1
"221010 São José do Peixe";1;1
"221035 São Lourenço do Piauí";1;1
"221040 São Miguel do Tapuio";1;1
"221060 São Raimundo Nonato";1;1
"221100 Teresina";282;282
"221110 União";5;5
"221120 Uruçuí";1;1
"221130 Valença do Piauí";3;3
"Total";441;441
