 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
UF Residência: Mato Grosso
Período:2021
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"510020 Água Boa";0;3;1;3;0;1;0;1;0;9
"510025 Alta Floresta";0;2;1;3;1;1;1;0;0;9
"510040 Alto Garças";0;0;0;0;0;0;0;1;0;1
"510060 Alto Taquari";1;0;0;0;0;0;0;0;0;1
"510080 Apiacás";0;0;0;0;0;1;0;0;0;1
"510125 Araputanga";0;0;0;1;1;0;2;0;1;5
"510170 Barra do Bugres";0;0;0;0;0;1;0;0;0;1
"510180 Barra do Garças";0;0;0;2;0;0;1;1;1;5
"510250 Cáceres";0;4;0;2;2;6;4;0;1;19
"510263 Campo Novo do Parecis";0;0;1;2;0;0;0;0;0;3
"510267 Campo Verde";0;0;0;0;2;2;5;0;0;9
"510268 Campos de Júlio";0;0;0;1;0;0;0;0;0;1
"510269 Canabrava do Norte";0;1;0;0;0;0;0;0;0;1
"510270 Canarana";1;0;0;0;0;1;1;0;0;3
"510285 Castanheira";0;0;0;0;0;0;1;0;0;1
"510300 Chapada dos Guimarães";0;0;0;0;0;0;1;0;0;1
"510320 Colíder";0;0;0;1;0;0;1;0;0;2
"510335 Confresa";0;1;0;2;4;0;2;0;2;11
"510340 Cuiabá";4;10;5;16;8;28;51;20;19;161
"510350 Diamantino";1;2;0;0;1;2;0;0;0;6
"510360 Dom Aquino";0;0;1;0;0;0;0;0;0;1
"510370 Feliz Natal";0;0;0;0;1;0;0;0;2;3
"510410 Guarantã do Norte";0;2;0;0;0;1;1;1;0;5
"510460 Itiquira";0;1;0;0;0;0;0;0;0;1
"510480 Jaciara";0;0;0;0;0;2;1;0;1;4
"510490 Jangada";0;0;0;1;0;1;0;0;0;2
"510510 Juara";0;1;0;5;2;0;0;1;0;9
"510515 Juína";0;0;2;0;2;2;0;0;0;6
"510520 Juscimeira";0;0;0;1;0;0;0;0;0;1
"510525 Lucas do Rio Verde";0;0;0;1;0;1;1;0;0;3
"510560 Matupá";0;0;0;1;0;0;0;0;0;1
"510562 Mirassol d'Oeste";0;0;0;1;0;0;0;2;0;3
"510610 Nossa Senhora do Livramento";0;0;0;0;0;0;1;0;0;1
"510622 Nova Mutum";0;0;2;0;0;0;1;0;1;4
"510625 Nova Xavantina";0;0;0;0;0;0;1;0;1;2
"510630 Paranatinga";0;0;0;0;0;1;0;0;1;2
"510637 Pedra Preta";0;1;1;0;0;0;0;0;0;2
"510642 Peixoto de Azevedo";0;3;0;0;0;0;0;0;0;3
"510650 Poconé";1;0;0;0;1;0;0;0;0;2
"510675 Pontes e Lacerda";0;0;0;0;0;0;3;0;0;3
"510677 Porto Alegre do Norte";0;1;0;0;0;0;0;0;0;1
"510680 Porto dos Gaúchos";0;1;0;0;0;0;0;0;0;1
"510700 Poxoréo";0;0;0;0;0;0;0;0;1;1
"510704 Primavera do Leste";0;1;0;1;0;0;1;0;2;5
"510706 Querência";0;0;0;1;0;0;0;0;0;1
"510719 Ribeirãozinho";0;1;0;0;0;0;0;0;0;1
"510760 Rondonópolis";2;10;1;11;3;11;22;8;17;85
"510770 Rosário Oeste";1;0;0;0;0;0;0;0;0;1
"510776 Santa Rita do Trivelato";0;0;0;0;0;0;1;0;0;1
"510780 Santo Antônio do Leverger";0;0;0;0;0;1;0;0;0;1
"510785 São Félix do Araguaia";0;0;0;0;0;0;1;0;0;1
"510730 São José do Rio Claro";0;1;0;0;0;1;0;0;0;2
"510710 São José dos Quatro Marcos";0;2;0;0;0;0;1;0;0;3
"510740 São Pedro da Cipa";0;0;0;0;0;0;1;0;1;2
"510787 Sapezal";0;0;0;0;0;1;0;0;0;1
"510790 Sinop";1;3;0;1;2;6;14;1;1;29
"510792 Sorriso";0;0;0;6;4;1;5;3;2;21
"510795 Tangará da Serra";1;4;1;5;5;5;2;2;1;26
"510800 Tapurah";0;0;0;1;0;1;0;0;0;2
"510840 Várzea Grande";1;7;1;10;2;21;22;3;10;77
"510550 Vila Bela da Santíssima Trindade";0;0;1;0;0;0;0;0;0;1
"510860 Vila Rica";0;0;0;1;0;0;0;0;0;1
"Total";14;62;18;80;41;99;149;44;65;572
