 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Fx. Etária(13)
Ano Diagnóstico: 2021
Ano Notificação: 2021
UF Residência: Paraná
Região Res.: Região Sul
UF Notificação: Paraná
Região Not.: Região Sul
Período:2021
"Município (Res)";"< 1 ano";"1-4";"5-9";"10-14";"15-19";"20-29";"30-39";"40-49";"50-59";"60-69";"70-79";"80 e mais";"Total"
"410040 Almirante Tamandaré";0;0;0;0;0;7;7;5;2;0;0;0;21
"410045 Altamira do Paraná";0;0;0;0;0;0;0;1;0;0;0;0;1
"410060 Alto Paraná";0;0;0;0;0;0;0;0;0;0;1;0;1
"410100 Ampére";0;0;0;0;0;0;1;0;0;0;0;0;1
"410140 Apucarana";0;0;0;1;0;6;7;6;3;3;0;0;26
"410150 Arapongas";0;0;0;0;0;3;4;7;5;1;0;0;20
"410160 Arapoti";0;0;0;0;0;0;0;1;0;0;0;0;1
"410165 Arapuã";0;0;0;0;0;0;1;0;0;0;0;0;1
"410180 Araucária";0;0;0;0;0;3;7;4;3;0;1;0;18
"410190 Assaí";0;0;0;0;0;0;0;0;2;0;0;0;2
"410200 Assis Chateaubriand";0;0;0;0;0;0;1;0;0;0;0;0;1
"410210 Astorga";0;0;0;0;0;3;0;0;1;0;0;0;4
"410240 Bandeirantes";0;0;0;0;0;1;0;0;0;0;0;0;1
"410260 Barracão";0;0;0;0;0;1;0;0;0;0;0;0;1
"410280 Bela Vista do Paraíso";0;0;0;0;0;0;0;1;1;1;0;0;3
"410310 Bocaiúva do Sul";0;0;0;0;0;1;0;0;0;0;0;0;1
"410360 Cambará";0;0;0;0;0;0;0;0;0;1;0;0;1
"410370 Cambé";0;0;0;0;0;1;4;4;4;2;1;0;16
"410400 Campina Grande do Sul";0;0;0;0;0;1;0;0;0;1;0;0;2
"410420 Campo Largo";0;0;0;0;1;3;8;6;5;5;1;0;29
"410425 Campo Magro";0;0;0;0;0;0;0;1;1;0;0;0;2
"410430 Campo Mourão";0;0;0;0;0;4;7;2;1;1;0;0;15
"410440 Cândido de Abreu";0;0;0;0;0;0;0;0;1;0;0;0;1
"410442 Candói";0;0;0;0;0;0;1;0;1;0;0;0;2
"410450 Capanema";0;0;0;0;0;1;0;0;0;0;0;0;1
"410480 Cascavel";0;0;0;1;2;30;23;21;5;5;0;0;87
"410490 Castro";0;0;0;0;0;1;2;1;1;0;0;0;5
"410510 Centenário do Sul";0;0;0;0;0;0;1;1;1;0;0;0;3
"410520 Cerro Azul";0;0;0;0;0;0;0;1;0;0;0;0;1
"410530 Céu Azul";0;0;0;0;0;0;0;1;0;0;0;0;1
"410550 Cianorte";0;0;0;0;1;5;5;2;3;0;0;0;16
"410570 Clevelândia";0;0;0;0;0;0;1;0;0;0;0;0;1
"410580 Colombo";0;0;0;0;1;7;11;21;3;0;0;0;43
"410590 Colorado";0;0;0;0;0;2;0;0;0;0;0;0;2
"410620 Contenda";0;0;0;0;0;2;0;0;0;0;0;0;2
"410630 Corbélia";0;0;0;0;0;0;0;1;0;0;0;0;1
"410640 Cornélio Procópio";0;0;0;0;0;3;3;1;1;0;0;0;8
"410650 Coronel Vivida";0;0;0;0;0;0;0;2;0;0;0;0;2
"410660 Cruzeiro do Oeste";0;0;0;0;0;0;2;2;1;0;1;0;6
"410690 Curitiba";1;0;0;0;4;98;115;75;72;24;6;3;398
"410710 Diamante do Norte";0;0;0;0;0;0;0;0;1;0;0;0;1
"410754 Espigão Alto do Iguaçu";0;0;0;0;0;0;0;0;2;0;0;0;2
"410765 Fazenda Rio Grande";0;0;0;0;0;1;4;4;1;1;0;0;11
"410780 Floraí";0;0;0;0;0;0;0;0;0;1;0;0;1
"410830 Foz do Iguaçu";0;0;0;0;0;19;16;14;15;7;0;0;71
"410840 Francisco Beltrão";0;0;0;0;0;10;4;12;7;2;0;0;35
"410860 Goioerê";0;0;0;0;0;0;1;0;0;0;0;0;1
"410880 Guaíra";0;0;0;0;0;1;1;1;0;0;0;0;3
"410890 Guairaçá";0;0;0;0;0;0;0;0;1;0;0;0;1
"410895 Guamiranga";0;0;0;0;0;0;0;0;0;0;1;0;1
"410900 Guapirama";0;0;0;0;0;1;0;0;0;0;0;0;1
"410940 Guarapuava";0;0;0;0;0;1;4;3;4;1;0;0;13
"410960 Guaratuba";0;0;0;0;0;1;2;4;2;0;0;0;9
"410970 Ibaiti";0;0;0;0;1;1;7;0;3;0;0;0;12
"410980 Ibiporã";0;0;0;0;0;2;0;2;1;1;0;0;6
"410990 Icaraíma";0;0;0;0;0;0;0;1;0;0;0;0;1
