 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Ano Diagnóstico: 2021
Ano Notificação: 2021
UF Residência: Paraná
Região Res.: Região Sul
UF Notificação: Paraná
Região Not.: Região Sul
Período:2021
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"410040 Almirante Tamandaré";0;1;2;1;1;2;3;0;3;13
"410045 Altamira do Paraná";0;1;0;0;0;0;0;0;0;1
"410060 Alto Paraná";0;1;0;0;0;0;0;0;0;1
"410100 Ampére";0;0;0;1;0;0;0;0;0;1
"410140 Apucarana";0;2;1;4;2;4;6;3;2;24
"410150 Arapongas";0;0;1;2;2;1;1;1;6;14
"410165 Arapuã";0;0;1;0;0;0;0;0;0;1
"410180 Araucária";0;1;0;1;0;1;6;0;1;10
"410190 Assaí";0;0;0;1;0;0;0;0;0;1
"410210 Astorga";0;0;0;1;0;1;1;0;0;3
"410240 Bandeirantes";0;0;0;1;0;0;0;0;0;1
"410280 Bela Vista do Paraíso";0;1;0;1;0;0;0;0;1;3
"410360 Cambará";0;0;0;0;0;0;1;0;0;1
"410370 Cambé";0;1;0;3;1;1;3;0;4;13
"410400 Campina Grande do Sul";1;0;0;0;1;0;0;0;0;2
"410420 Campo Largo";1;2;2;2;2;1;2;0;0;12
"410425 Campo Magro";1;0;0;0;0;0;0;0;0;1
"410430 Campo Mourão";0;2;2;4;3;0;4;0;0;15
"410440 Cândido de Abreu";0;0;0;0;0;0;0;0;1;1
"410442 Candói";0;0;1;0;0;0;0;0;0;1
"410450 Capanema";0;0;0;0;0;0;1;0;0;1
"410480 Cascavel";1;7;5;10;8;7;36;3;7;84
"410490 Castro";0;1;0;0;0;0;3;0;1;5
"410510 Centenário do Sul";1;0;0;1;0;0;0;0;0;2
"410530 Céu Azul";0;0;0;0;0;0;0;0;1;1
"410550 Cianorte";0;1;1;3;0;2;3;2;2;14
"410570 Clevelândia";0;0;0;0;0;0;0;0;1;1
"410580 Colombo";0;1;2;7;3;14;7;0;0;34
"410590 Colorado";0;0;0;1;1;0;0;0;0;2
"410620 Contenda";0;0;0;1;0;0;0;0;0;1
"410630 Corbélia";0;0;0;0;0;0;1;0;0;1
"410640 Cornélio Procópio";0;1;0;0;1;0;1;1;1;5
"410650 Coronel Vivida";0;0;0;0;0;0;1;0;1;2
"410660 Cruzeiro do Oeste";1;2;0;2;1;0;0;0;0;6
"410690 Curitiba";2;15;11;28;25;25;64;23;44;237
"410754 Espigão Alto do Iguaçu";0;1;0;1;0;0;0;0;0;2
"410765 Fazenda Rio Grande";0;0;1;2;1;0;1;0;0;5
"410780 Floraí";0;1;0;0;0;0;0;0;0;1
"410830 Foz do Iguaçu";4;0;4;14;6;6;2;5;10;51
