 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
Ano Diagnóstico: 2021
Ano Notificação: 2021
UF Residência: Paraná
Região Res.: Região Sul
UF Notificação: Paraná
Região Not.: Região Sul
Período:2021
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"410040 Almirante Tamandaré";15;0;0;6;0;0;21
"410045 Altamira do Paraná";1;0;0;0;0;0;1
"410060 Alto Paraná";0;0;0;1;0;0;1
"410100 Ampére";1;0;0;0;0;0;1
"410140 Apucarana";15;3;1;6;1;0;26
"410150 Arapongas";12;2;2;3;0;1;20
"410160 Arapoti";1;0;0;0;0;0;1
"410165 Arapuã";0;0;0;1;0;0;1
"410180 Araucária";11;1;0;6;0;0;18
"410190 Assaí";2;0;0;0;0;0;2
"410200 Assis Chateaubriand";1;0;0;0;0;0;1
"410210 Astorga";3;0;0;1;0;0;4
"410240 Bandeirantes";0;0;0;1;0;0;1
"410260 Barracão";1;0;0;0;0;0;1
"410280 Bela Vista do Paraíso";2;1;0;0;0;0;3
"410310 Bocaiúva do Sul";1;0;0;0;0;0;1
"410360 Cambará";1;0;0;0;0;0;1
"410370 Cambé";5;1;1;7;1;1;16
"410400 Campina Grande do Sul";2;0;0;0;0;0;2
"410420 Campo Largo";26;1;0;2;0;0;29
"410425 Campo Magro";1;0;0;1;0;0;2
"410430 Campo Mourão";7;1;0;7;0;0;15
"410440 Cândido de Abreu";1;0;0;0;0;0;1
"410442 Candói";1;0;1;0;0;0;2
"410450 Capanema";1;0;0;0;0;0;1
"410480 Cascavel";45;11;0;31;0;0;87
"410490 Castro";4;0;0;1;0;0;5
"410510 Centenário do Sul";0;0;0;3;0;0;3
"410520 Cerro Azul";1;0;0;0;0;0;1
"410530 Céu Azul";1;0;0;0;0;0;1
"410550 Cianorte";13;0;0;3;0;0;16
"410570 Clevelândia";1;0;0;0;0;0;1
"410580 Colombo";29;2;0;12;0;0;43
"410590 Colorado";1;0;0;1;0;0;2
"410620 Contenda";2;0;0;0;0;0;2
"410630 Corbélia";0;0;0;1;0;0;1
"410640 Cornélio Procópio";6;0;0;2;0;0;8
"410650 Coronel Vivida";1;0;0;1;0;0;2
"410660 Cruzeiro do Oeste";2;1;0;3;0;0;6
"410690 Curitiba";308;22;17;45;0;6;398
"410710 Diamante do Norte";1;0;0;0;0;0;1
"410754 Espigão Alto do Iguaçu";1;0;0;1;0;0;2
"410765 Fazenda Rio Grande";8;1;0;2;0;0;11
"410780 Floraí";1;0;0;0;0;0;1
"410830 Foz do Iguaçu";42;3;0;26;0;0;71
"410840 Francisco Beltrão";29;1;0;5;0;0;35
"410860 Goioerê";1;0;0;0;0;0;1
"410880 Guaíra";1;1;0;1;0;0;3
"410890 Guairaçá";1;0;0;0;0;0;1
"410895 Guamiranga";1;0;0;0;0;0;1
"410900 Guapirama";1;0;0;0;0;0;1
"410940 Guarapuava";11;0;0;2;0;0;13
"410960 Guaratuba";8;0;0;1;0;0;9
"410970 Ibaiti";9;1;0;2;0;0;12
"410980 Ibiporã";4;0;0;2;0;0;6
"410990 Icaraíma";0;0;0;1;0;0;1
"411000 Iguaraçu";2;1;0;1;0;0;4
"411010 Imbituva";1;0;0;0;0;0;1
"411060 Iporã";1;0;0;0;0;0;1
"411070 Irati";2;0;0;0;0;0;2
"411120 Itapejara d'Oeste";0;0;0;1;0;0;1
"411160 Ivatuba";1;0;0;0;0;0;1
"411180 Jacarezinho";12;0;0;3;0;0;15
"411190 Jaguapitã";2;0;0;0;0;0;2
"411270 Jataizinho";1;0;0;0;0;0;1
"411320 Lapa";4;0;0;1;0;0;5
"411330 Laranjeiras do Sul";6;0;0;2;0;0;8
"411345 Lindoeste";0;0;0;1;0;0;1
"411350 Loanda";1;0;0;0;0;0;1
"411370 Londrina";78;9;3;26;0;0;116
"411410 Mandaguaçu";0;0;0;1;0;0;1
"411420 Mandaguari";2;0;0;1;0;0;3
"411430 Mandirituba";1;0;0;0;0;0;1
"411435 Manfrinópolis";1;0;0;0;0;0;1
"411450 Manoel Ribas";1;0;0;0;0;0;1
"411460 Marechal Cândido Rondon";1;1;0;0;0;0;2
"411480 Marialva";2;0;0;1;0;0;3
"411520 Maringá";113;7;4;14;0;0;138
"411570 Matinhos";3;0;0;0;0;0;3
"411610 Moreira Sales";1;0;0;0;0;0;1
"411670 Nova Aurora";0;0;0;1;0;0;1
"411700 Nova Fátima";0;1;0;0;0;0;1
"411710 Nova Londrina";0;0;0;2;0;0;2
"411725 Nova Prata do Iguaçu";1;0;0;0;0;0;1
"411730 Ortigueira";3;0;0;0;0;0;3
"411760 Palmas";0;1;0;0;0;0;1
"411790 Palotina";1;0;0;0;0;0;1
"411820 Paranaguá";51;3;0;14;0;0;68
"411840 Paranavaí";10;1;0;3;0;0;14
"411850 Pato Branco";22;0;0;8;0;0;30
"411880 Peabiru";1;0;0;0;0;0;1
"411910 Piên";1;0;0;0;0;0;1
"411915 Pinhais";24;4;0;3;0;0;31
"411930 Pinhão";0;0;0;1;0;0;1
"411940 Piraí do Sul";1;0;0;0;0;0;1
"411950 Piraquara";19;4;2;4;1;0;30
"411960 Pitanga";1;0;0;0;0;0;1
"411990 Ponta Grossa";59;2;0;4;0;0;65
"411995 Pontal do Paraná";2;0;0;0;0;1;3
"412015 Porto Barreiro";1;0;0;0;0;0;1
"412060 Prudentópolis";0;0;0;1;0;0;1
"412080 Quatro Barras";2;0;0;0;0;0;2
"412090 Quedas do Iguaçu";2;0;0;0;0;0;2
"412100 Querência do Norte";2;0;0;0;0;0;2
"412150 Rebouças";1;0;0;0;0;0;1
"412220 Rio Branco do Sul";1;0;0;0;0;0;1
"412230 Rio Negro";1;1;0;0;0;0;2
"412240 Rolândia";0;0;1;0;0;0;1
"412270 Sabáudia";1;0;0;0;0;0;1
"412310 Santa Amélia";0;0;0;1;0;0;1
"412340 Santa Fé";1;0;0;0;0;0;1
"412350 Santa Helena";2;0;0;1;0;0;3
"412370 Santa Isabel do Ivaí";1;0;0;0;0;0;1
"412395 Santa Mônica";0;0;0;1;0;0;1
"412405 Santa Terezinha de Itaipu";1;0;0;0;0;0;1
"412410 Santo Antônio da Platina";2;0;0;0;0;0;2
"412450 Santo Inácio";1;0;0;0;0;0;1
"412460 São Carlos do Ivaí";1;0;0;1;0;0;2
"412520 São Jorge d'Oeste";1;0;0;0;0;0;1
"412550 São José dos Pinhais";39;4;0;11;0;0;54
"412570 São Miguel do Iguaçu";2;0;0;0;0;0;2
"412625 Sarandi";11;1;1;5;0;0;18
"412627 Saudade do Iguaçu";1;0;0;1;0;0;2
"412630 Sengés";0;0;0;1;0;0;1
"412650 Sertanópolis";2;0;0;0;0;0;2
"412667 Tamarana";2;0;0;0;0;0;2
"412670 Tamboara";1;0;0;0;0;0;1
