 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
UF Residência: Goiás
Período:2015
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"520005 Abadia de Goiás";0;0;0;0;0;0;0;0;1;1
"520025 Águas Lindas de Goiás";0;0;0;3;0;0;0;0;0;3
"520080 Alvorada do Norte";0;0;0;1;0;0;0;0;0;1
"520110 Anápolis";0;0;1;6;1;4;11;3;3;29
"520120 Anhanguera";0;0;0;1;0;0;0;0;0;1
"520140 Aparecida de Goiânia";1;3;3;9;4;12;16;1;7;56
"520170 Aragarças";0;0;0;1;0;0;0;0;0;1
"520280 Avelinópolis";0;0;0;0;0;0;0;1;0;1
"520330 Bela Vista de Goiás";0;0;0;1;0;0;0;0;0;1
"520350 Bom Jesus de Goiás";1;0;0;0;1;1;0;0;0;3
"520355 Bonfinópolis";0;0;0;1;0;0;0;0;0;1
"520360 Brazabrantes";0;0;1;0;0;0;0;0;0;1
"520380 Britânia";0;1;0;0;0;0;0;0;0;1
"520390 Buriti Alegre";0;0;0;0;0;0;0;0;1;1
"520430 Caçu";0;0;1;0;0;0;0;0;0;1
"520440 Caiapônia";0;0;0;0;1;0;0;0;0;1
"520450 Caldas Novas";0;1;0;2;2;2;3;0;0;10
"520510 Catalão";0;0;0;3;2;2;3;0;1;11
"520540 Ceres";1;0;0;0;0;0;0;0;0;1
"520549 Cidade Ocidental";0;0;0;0;0;1;5;0;0;6
"520551 Cocalzinho de Goiás";0;0;0;0;0;1;0;0;0;1
"520620 Cristalina";0;1;1;0;0;3;0;0;0;5
"520640 Crixás";0;0;0;1;0;0;0;0;0;1
"520740 Edéia";0;0;0;0;0;0;1;0;0;1
"520800 Formosa";0;0;1;1;0;0;0;0;0;2
"520870 Goiânia";2;18;13;47;22;46;77;33;42;300
"520880 Goianira";0;0;0;0;0;0;2;0;0;2
"520910 Goiatuba";1;0;1;1;0;0;0;0;0;3
"520929 Guaraíta";0;0;0;0;0;0;1;0;0;1
"520995 Indiara";0;0;0;0;0;0;1;0;0;1
"521000 Inhumas";1;1;0;0;0;2;2;0;0;6
"521010 Ipameri";1;0;0;1;0;0;0;0;0;2
"521020 Iporá";0;0;0;0;0;0;0;1;0;1
"521040 Itaberaí";0;0;1;0;0;0;0;0;0;1
"521080 Itajá";0;0;1;0;0;0;0;0;0;1
"521120 Itapuranga";0;0;0;0;0;0;0;1;0;1
"521130 Itarumã";1;0;0;0;0;0;0;0;0;1
"521150 Itumbiara";1;3;2;8;1;3;3;1;3;25
"521170 Jandaia";0;1;0;0;0;0;0;0;0;1
"521180 Jaraguá";0;0;1;1;0;1;1;0;0;4
"521190 Jataí";1;6;1;11;2;3;1;3;2;30
"521220 Jussara";0;0;0;0;0;0;0;1;1;2
"521230 Leopoldo de Bulhões";0;0;0;1;1;0;0;0;0;2
"521250 Luziânia";0;4;0;4;1;4;1;1;1;16
"521295 Matrinchã";0;0;0;1;0;0;0;0;0;1
"521300 Maurilândia";0;0;0;1;0;0;0;0;0;1
"521308 Minaçu";0;0;0;0;0;0;0;1;0;1
"521310 Mineiros";0;0;0;1;0;0;0;0;1;2
"521375 Montividiu";0;0;0;1;0;0;0;0;0;1
"521380 Morrinhos";2;1;1;4;0;1;0;0;0;9
"521440 Nazário";0;0;0;0;0;1;0;0;0;1
"521450 Nerópolis";0;0;0;1;0;0;0;0;0;1
"521500 Nova Veneza";0;0;0;1;0;0;0;0;0;1
"521523 Novo Gama";0;0;0;3;0;0;0;0;1;4
"521530 Orizona";0;0;0;1;0;0;0;0;0;1
"521560 Padre Bernardo";0;0;0;1;0;0;0;0;0;1
"521570 Palmeiras de Goiás";0;0;0;1;1;0;0;0;0;2
"521630 Paranaiguara";0;0;0;1;0;0;0;0;0;1
"521710 Piracanjuba";0;0;0;0;0;0;0;0;1;1
"521760 Planaltina";1;0;0;0;0;0;1;0;0;2
"521800 Porangatu";0;1;0;1;0;0;0;0;0;2
"521810 Portelândia";0;0;1;0;0;0;0;0;0;1
"521839 Professor Jamil";0;0;0;0;0;0;0;0;1;1
"521850 Quirinópolis";0;0;0;1;0;0;1;0;0;2
"521880 Rio Verde";0;1;0;7;3;0;8;1;3;23
"521890 Rubiataba";0;0;0;1;0;0;0;0;0;1
"521910 Santa Bárbara de Goiás";1;0;0;0;0;0;0;0;0;1
"521930 Santa Helena de Goiás";0;0;1;0;0;0;0;0;0;1
"521940 Santa Rita do Araguaia";1;0;0;0;0;0;0;0;0;1
"521975 Santo Antônio do Descoberto";0;1;1;0;0;0;1;0;0;3
"522010 São Luís de Montes Belos";0;1;0;0;0;0;0;0;1;2
"522040 São Simão";0;0;0;0;0;1;0;0;0;1
"522045 Senador Canedo";1;0;1;2;2;1;0;2;0;9
"522050 Serranópolis";0;1;0;1;0;0;0;0;0;2
"522060 Silvânia";0;0;0;0;1;0;0;0;0;1
"522130 Três Ranchos";0;0;0;2;0;0;0;0;0;2
"522140 Trindade";0;0;0;2;0;1;2;0;0;5
"522160 Uruaçu";1;0;0;0;0;0;0;0;1;2
"522185 Valparaíso de Goiás";0;0;0;3;1;2;5;2;2;15
"Total";18;45;33;141;46;92;146;52;73;646
