 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
UF Residência: Mato Grosso do Sul
Período:2022
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"500060 Amambaí";0;0;0;1;0;1;0;0;0;2
"500070 Anastácio";0;1;0;5;0;0;1;0;0;7
"500085 Angélica";0;0;0;0;0;1;0;0;0;1
"500100 Aparecida do Taboado";1;0;0;0;0;0;0;0;0;1
"500110 Aquidauana";0;0;0;2;0;0;0;0;1;3
"500124 Aral Moreira";0;0;0;1;0;0;0;0;0;1
"500190 Bataguassu";1;0;0;0;0;1;0;0;0;2
"500210 Bela Vista";0;0;1;1;0;0;0;0;0;2
"500260 Camapuã";0;0;0;0;0;1;0;0;0;1
"500270 Campo Grande";3;12;15;53;28;24;53;20;38;246
"500290 Cassilândia";0;1;0;0;1;0;1;0;0;3
"500315 Coronel Sapucaia";0;1;0;1;0;0;0;0;0;2
"500320 Corumbá";0;0;3;3;0;1;1;1;4;13
"500325 Costa Rica";0;0;0;1;0;0;2;0;0;3
"500330 Coxim";1;4;1;2;1;3;1;0;1;14
"500348 Dois Irmãos do Buriti";0;0;0;0;0;0;1;0;0;1
"500370 Dourados";0;5;1;14;3;8;31;4;9;75
"500380 Fátima do Sul";0;1;0;0;0;0;0;0;0;1
"500410 Guia Lopes da Laguna";0;0;0;1;1;0;0;0;0;2
"500450 Itaporã";0;0;0;0;0;0;0;0;1;1
"500500 Jardim";0;1;0;1;0;1;4;0;1;8
"500540 Maracaju";0;0;0;1;0;2;1;0;0;4
"500560 Miranda";0;1;0;0;0;0;0;0;0;1
"500568 Mundo Novo";0;1;0;0;0;0;0;1;0;2
"500570 Naviraí";0;3;1;3;1;0;1;1;3;13
"500580 Nioaque";0;0;0;1;1;0;0;0;0;2
"500600 Nova Alvorada do Sul";0;0;0;0;0;0;1;0;0;1
"500620 Nova Andradina";0;4;1;2;1;3;3;0;1;15
"500630 Paranaíba";0;1;2;3;0;2;1;1;1;11
"500660 Ponta Porã";2;5;1;4;1;3;0;3;2;21
"500690 Porto Murtinho";0;0;0;1;0;0;1;0;0;2
"500710 Ribas do Rio Pardo";0;0;0;1;0;1;0;0;0;2
"500720 Rio Brilhante";0;0;0;1;2;0;0;0;0;3
"500740 Rio Verde de Mato Grosso";0;1;0;0;0;0;1;0;0;2
"500790 Sidrolândia";0;0;0;1;1;1;0;0;0;3
"500793 Sonora";0;0;1;0;0;0;0;0;0;1
"500795 Tacuru";0;0;1;1;0;0;0;0;0;2
"500800 Terenos";0;1;0;0;0;0;0;0;1;2
"500830 Três Lagoas";0;2;3;4;6;7;1;2;4;29
"500840 Vicentina";0;0;0;1;0;0;0;0;0;1
"Total";8;45;31;110;47;60;105;33;67;506
