 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Ano Diagnóstico: 2022
Ano Notificação: 2022
UF Residência: Rio Grande do Sul
Região Res.: Região Sul
UF Notificação: Rio Grande do Sul
Região Not.: Região Sul
Período:2022
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"430040 Alegrete";0;4;1;1;1;1;0;1;0;9
"430060 Alvorada";1;6;2;15;7;7;9;0;5;52
"430064 Ametista do Sul";0;1;0;0;0;0;0;0;0;1
"430080 Antônio Prado";0;0;1;0;0;0;0;0;0;1
"430100 Arroio do Meio";0;0;0;0;1;0;0;0;0;1
"430110 Arroio dos Ratos";0;0;0;1;0;1;0;0;0;2
"430130 Arroio Grande";0;0;0;0;0;1;1;0;0;2
"430160 Bagé";0;0;2;5;6;5;11;0;2;31
"430200 Barros Cassal";0;1;0;0;0;0;0;1;0;2
"430210 Bento Gonçalves";0;1;1;3;3;3;7;2;1;21
"430240 Bom Retiro do Sul";0;1;0;0;1;1;0;0;0;3
"430300 Cachoeira do Sul";0;0;0;2;1;2;3;0;0;8
"430310 Cachoeirinha";0;3;1;9;1;3;5;4;2;28
"430350 Camaquã";0;2;0;4;0;1;2;1;1;11
"430390 Campo Bom";0;0;1;1;2;0;4;3;1;12
"430420 Candelária";0;0;0;1;0;0;0;0;0;1
"430440 Canela";0;0;0;1;1;9;3;0;0;14
"430450 Canguçu";0;0;0;0;1;0;0;0;1;2
"430460 Canoas";0;10;4;22;13;8;21;2;3;83
"430463 Capão da Canoa";0;2;0;4;3;7;2;0;1;19
"430466 Capão do Leão";0;0;0;1;0;1;0;0;0;2
"430468 Capela de Santana";0;0;0;0;0;1;0;0;0;1
"430470 Carazinho";0;0;0;0;2;0;1;0;1;4
"430490 Casca";0;0;0;0;1;1;0;0;0;2
"430510 Caxias do Sul";0;3;4;8;9;7;13;7;6;57
"430517 Cerro Grande do Sul";0;0;0;1;0;0;0;0;0;1
"430535 Charqueadas";1;0;2;3;1;1;1;0;0;9
"430570 Condor";0;0;0;0;0;0;1;0;0;1
"430580 Constantina";0;0;0;0;1;0;0;0;0;1
"430610 Cruz Alta";0;1;1;4;1;0;6;0;1;14
"430620 Cruzeiro do Sul";0;0;1;0;0;0;0;0;0;1
"430640 Dois Irmãos";0;2;0;0;0;0;1;0;0;3
"430660 Dom Pedrito";0;1;0;4;2;4;1;0;0;12
"430676 Eldorado do Sul";0;0;0;1;0;1;1;0;0;3
"430680 Encantado";0;0;0;0;1;0;0;0;1;2
"430690 Encruzilhada do Sul";0;0;0;0;0;0;0;0;1;1
"430700 Erechim";0;0;3;5;1;1;1;0;2;13
"430730 Erval Seco";0;0;0;1;0;0;0;0;0;1
"430760 Estância Velha";0;1;0;1;0;1;0;0;0;3
"430770 Esteio";0;2;1;1;2;1;2;0;1;10
"430780 Estrela";1;0;1;1;0;0;2;0;0;5
"430783 Eugênio de Castro";0;1;0;0;0;0;0;0;0;1
"430790 Farroupilha";0;2;2;6;4;0;0;0;1;15
"430820 Flores da Cunha";0;0;0;1;0;0;0;0;0;1
"430840 Formigueiro";0;0;0;1;0;0;0;0;0;1
"430850 Frederico Westphalen";0;0;0;0;3;1;0;0;0;4
"430860 Garibaldi";0;0;0;0;0;0;0;0;1;1
"430880 General Câmara";0;0;0;1;0;0;0;0;0;1
"430905 Glorinha";0;0;1;0;0;0;0;0;0;1
"430910 Gramado";0;0;0;1;0;1;2;0;0;4
"430920 Gravataí";0;7;2;9;2;7;4;1;4;36
"430930 Guaíba";0;0;0;4;1;1;2;0;1;9
"430960 Horizontina";0;0;0;0;0;0;2;0;0;2
"431010 Igrejinha";0;0;0;1;0;2;1;0;0;4
"431020 Ijuí";1;2;0;1;0;1;1;0;1;7
"431040 Independência";0;0;0;1;0;0;0;0;0;1
"431060 Itaqui";0;0;0;2;0;1;0;0;1;4
"431080 Ivoti";0;0;0;1;0;0;0;0;0;1
"431100 Jaguarão";0;0;0;0;2;0;1;1;0;4
"431110 Jaguari";0;0;0;0;0;0;1;0;0;1
"431115 Jóia";0;0;0;0;0;0;0;0;1;1
"431130 Lagoa Vermelha";0;3;1;4;6;1;1;1;0;17
"431140 Lajeado";1;4;1;12;6;6;9;2;4;45
"431150 Lavras do Sul";0;0;0;1;0;0;0;0;0;1
"431177 Maquiné";0;0;0;0;1;0;0;0;0;1
"431180 Marau";0;1;0;0;0;1;0;0;0;2
"431225 Minas do Leão";0;0;0;1;0;0;0;0;0;1
"431230 Miraguaí";0;0;0;0;1;0;0;0;0;1
"431240 Montenegro";0;1;1;4;3;4;3;0;0;16
"431250 Mostardas";0;0;0;1;0;0;0;0;0;1
"431270 Nonoai";0;1;0;0;0;0;0;0;0;1
"431290 Nova Bassano";0;1;0;0;0;0;0;0;0;1
"431330 Nova Prata";0;1;0;0;0;1;1;0;0;3
"431335 Nova Roma do Sul";0;1;1;0;0;0;0;0;0;2
