 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
Ano Diagnóstico: 2022
Ano Notificação: 2022
UF Residência: Rio Grande do Sul
Região Res.: Região Sul
UF Notificação: Rio Grande do Sul
Região Not.: Região Sul
Período:2022
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"430040 Alegrete";8;2;0;1;0;0;11
"430060 Alvorada";52;26;0;10;0;0;88
"430064 Ametista do Sul";1;0;0;0;0;0;1
"430080 Antônio Prado";1;0;0;0;0;0;1
"430100 Arroio do Meio";1;0;0;0;0;0;1
"430110 Arroio dos Ratos";1;0;0;2;0;0;3
"430130 Arroio Grande";2;1;0;0;0;0;3
"430160 Bagé";21;10;2;1;0;0;34
"430190 Barra do Ribeiro";1;0;0;0;0;0;1
"430200 Barros Cassal";2;0;0;0;0;0;2
"430210 Bento Gonçalves";22;3;0;3;0;0;28
"430240 Bom Retiro do Sul";3;0;0;0;0;0;3
"430250 Bossoroca";1;0;0;0;0;0;1
"430270 Butiá";0;0;0;1;0;0;1
"430280 Caçapava do Sul";0;1;0;0;0;0;1
"430300 Cachoeira do Sul";10;1;0;1;0;0;12
"430310 Cachoeirinha";28;4;0;4;0;0;36
"430350 Camaquã";25;0;0;0;0;0;25
"430390 Campo Bom";12;2;0;1;0;0;15
"430420 Candelária";0;1;0;0;0;0;1
"430435 Candiota";1;0;0;0;0;0;1
"430440 Canela";16;0;1;0;0;0;17
"430450 Canguçu";1;1;0;0;0;0;2
"430460 Canoas";110;19;0;11;0;0;140
"430463 Capão da Canoa";26;0;0;3;0;0;29
"430466 Capão do Leão";2;1;0;0;0;0;3
"430468 Capela de Santana";2;0;0;0;0;0;2
"430470 Carazinho";7;1;0;2;0;0;10
"430480 Carlos Barbosa";1;0;0;0;0;0;1
"430490 Casca";1;1;0;0;0;0;2
"430500 Catuípe";2;0;0;0;0;0;2
"430510 Caxias do Sul";63;4;1;11;0;0;79
"430517 Cerro Grande do Sul";1;0;0;0;0;0;1
"430535 Charqueadas";14;0;1;2;0;0;17
"430570 Condor";2;0;0;0;0;0;2
"430580 Constantina";1;0;0;0;0;0;1
"430600 Crissiumal";1;0;0;0;0;0;1
"430610 Cruz Alta";12;2;0;2;0;0;16
"430620 Cruzeiro do Sul";1;1;0;0;0;0;2
"430640 Dois Irmãos";1;0;1;1;0;0;3
"430660 Dom Pedrito";9;4;0;0;0;0;13
"430676 Eldorado do Sul";4;1;0;0;0;0;5
"430680 Encantado";2;0;0;0;0;0;2
"430690 Encruzilhada do Sul";1;0;0;0;0;0;1
"430700 Erechim";11;1;1;4;0;0;17
"430730 Erval Seco";1;0;0;0;0;0;1
"430760 Estância Velha";3;1;0;1;0;0;5
"430770 Esteio";23;0;0;3;0;0;26
"430780 Estrela";6;1;1;1;0;0;9
"430783 Eugênio de Castro";1;0;0;0;0;0;1
"430790 Farroupilha";15;0;0;3;0;0;18
"430820 Flores da Cunha";2;0;0;0;0;0;2
"430840 Formigueiro";0;1;0;0;0;0;1
"430850 Frederico Westphalen";6;0;0;1;0;0;7
"430860 Garibaldi";1;0;0;0;0;0;1
"430880 General Câmara";1;0;0;0;0;0;1
"430905 Glorinha";1;0;0;0;0;0;1
"430910 Gramado";5;0;0;0;0;0;5
"430920 Gravataí";53;1;1;7;0;0;62
"430930 Guaíba";23;4;1;2;0;0;30
"430940 Guaporé";0;1;0;0;0;0;1
"430950 Guarani das Missões";1;0;0;0;0;0;1
"430710 Herval";0;1;0;0;0;0;1
"430960 Horizontina";2;0;0;0;0;0;2
"431010 Igrejinha";5;0;0;0;0;0;5
"431020 Ijuí";15;0;0;0;0;0;15
"431033 Imbé";2;0;0;0;0;0;2
"431040 Independência";1;0;0;0;0;0;1
"431060 Itaqui";5;0;0;1;0;0;6
"431070 Itatiba do Sul";1;0;0;0;0;0;1
"431080 Ivoti";2;0;0;0;0;0;2
"431100 Jaguarão";5;0;0;0;0;0;5
"431110 Jaguari";1;0;0;0;0;0;1
"431115 Jóia";1;0;0;0;0;0;1
"431130 Lagoa Vermelha";14;0;0;2;1;0;17
"431140 Lajeado";42;2;0;3;0;0;47
"431150 Lavras do Sul";1;0;0;0;0;0;1
"431162 Lindolfo Collor";1;0;0;0;0;0;1
"431177 Maquiné";1;0;0;0;0;0;1
"431180 Marau";1;1;0;1;0;0;3
"431225 Minas do Leão";1;0;0;0;0;0;1
"431230 Miraguaí";1;0;0;0;0;0;1
"431240 Montenegro";14;4;0;1;0;0;19
"431250 Mostardas";1;0;0;0;0;0;1
"431270 Nonoai";1;0;0;0;0;0;1
"431290 Nova Bassano";2;0;0;0;0;0;2
"431330 Nova Prata";2;0;0;1;0;0;3
"431335 Nova Roma do Sul";1;1;0;0;0;0;2
"431337 Nova Santa Rita";5;1;0;0;0;0;6
"431340 Novo Hamburgo";67;1;0;3;0;0;71
"431350 Osório";18;1;0;1;0;0;20
"431365 Palmares do Sul";1;0;0;1;0;0;2
"431370 Palmeira das Missões";5;0;0;1;0;0;6
"431405 Parobé";13;1;0;2;0;0;16
"431406 Passa Sete";1;0;0;0;0;0;1
"431407 Passo do Sobrado";1;0;0;0;0;0;1
"431410 Passo Fundo";47;2;0;8;0;0;57
"431415 Paverama";0;1;0;0;0;0;1
"431420 Pedro Osório";2;0;0;0;1;0;3
"431430 Pejuçara";1;0;0;0;0;0;1
"431440 Pelotas";71;25;2;1;0;0;99
"431442 Picada Café";0;0;1;0;0;0;1
"431449 Pinheirinho do Vale";1;0;0;0;0;0;1
"431450 Pinheiro Machado";0;0;0;1;0;0;1
"431460 Piratini";1;0;0;0;0;0;1
"431470 Planalto";1;0;0;0;0;0;1
"431478 Ponte Preta";0;0;0;1;0;0;1
"431480 Portão";8;0;0;0;0;0;8
"431490 Porto Alegre";422;156;6;93;0;0;677
"431510 Porto Xavier";2;0;0;0;0;0;2
"431530 Quaraí";2;0;0;1;0;0;3
