 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Ano Diagnóstico
UF Residência: Rio Grande do Norte
Período:2023
"Município (Res)";"2023";"Total"
"240010 Acari";1;1
"240020 Açu";7;7
"240030 Afonso Bezerra";1;1
"240070 Alto do Rodrigues";1;1
"240080 Angicos";1;1
"240100 Apodi";3;3
"240130 Augusto Severo";1;1
"240145 Baraúna";2;2
"240150 Barcelona";1;1
"240200 Caicó";15;15
"240220 Canguaretama";2;2
"240230 Caraúbas";2;2
"240260 Ceará-Mirim";9;9
"240310 Currais Novos";1;1
"240320 Doutor Severiano";1;1
"240350 Espírito Santo";2;2
"240360 Extremoz";10;10
"240390 Francisco Dantas";1;1
"240400 Frutuoso Gomes";2;2
"240420 Goianinha";1;1
"240430 Governador Dix-Sept Rosado";1;1
"240450 Guamaré";3;3
"240460 Ielmo Marinho";2;2
"240470 Ipanguaçu";1;1
"240485 Itajá";2;2
"240600 José da Penha";2;2
"240610 Jucurutu";2;2
"240650 Lagoa Nova";1;1
"240670 Lajes";3;3
"240700 Luís Gomes";2;2
"240710 Macaíba";18;18
"240720 Macau";6;6
"240725 Major Sales";1;1
"240760 Messias Targino";3;3
"240780 Monte Alegre";1;1
"240800 Mossoró";90;90
"240810 Natal";279;279
"240820 Nísia Floresta";7;7
"240830 Nova Cruz";1;1
"240890 Parelhas";1;1
"240325 Parnamirim";22;22
"240930 Patu";1;1
"240940 Pau dos Ferros";9;9
"240970 Pedro Avelino";4;4
"240980 Pedro Velho";2;2
"240990 Pendências";2;2
"241000 Pilões";1;1
"241010 Poço Branco";1;1
"241025 Porto do Mangue";2;2
"241050 Rafael Fernandes";1;1
"241100 Rodolfo Fernandes";1;1
"241120 Santa Cruz";5;5
"241150 Santo Antônio";1;1
"241200 São Gonçalo do Amarante";16;16
"241220 São José de Mipibu";13;13
"241250 São Miguel";1;1
"241255 São Miguel do Gostoso";1;1
"241260 São Paulo do Potengi";4;4
"241330 Serra de São Bento";1;1
"241370 Sítio Novo";2;2
"241390 Taipu";1;1
"241400 Tangará";1;1
"241105 Tibau";2;2
"241420 Tibau do Sul";1;1
"241440 Touros";4;4
"241460 Upanema";1;1
"241480 Vera Cruz";1;1
"241500 Vila Flor";1;1
"Total";592;592
