 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Ano Diagnóstico: 2022
Ano Notificação: 2022
UF Residência: Paraná
Região Res.: Região Sul
UF Notificação: Paraná
Região Not.: Região Sul
Período:2022
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"411750 Paiçandu";0;0;0;0;0;0;2;0;0;2
"411760 Palmas";0;0;0;3;0;1;0;0;0;4
"411770 Palmeira";0;1;0;0;0;0;0;0;0;1
"411780 Palmital";0;0;0;0;0;1;0;0;0;1
"411820 Paranaguá";1;4;0;25;12;8;7;0;1;58
"411840 Paranavaí";0;1;0;2;2;3;2;2;1;13
"411850 Pato Branco";0;2;2;5;7;2;3;1;0;22
"411870 Paulo Frontin";0;0;0;0;0;0;0;1;0;1
"411915 Pinhais";0;1;1;7;0;3;6;0;6;24
"411930 Pinhão";0;0;0;0;0;0;1;0;0;1
"411950 Piraquara";0;1;0;1;3;0;4;0;1;10
"411960 Pitanga";0;0;0;0;0;0;0;0;1;1
"411965 Pitangueiras";0;0;0;1;0;0;0;0;0;1
"411990 Ponta Grossa";0;7;7;13;6;13;22;8;6;82
"412040 Presidente Castelo Branco";0;0;0;0;0;0;1;0;0;1
"412050 Primeiro de Maio";0;0;0;0;1;0;0;0;0;1
"412080 Quatro Barras";0;0;0;0;0;1;0;0;0;1
"412090 Quedas do Iguaçu";0;0;0;2;0;0;0;0;0;2
"412160 Renascença";0;0;0;0;0;0;0;0;1;1
"412170 Reserva";1;0;0;0;0;0;0;0;0;1
"412175 Reserva do Iguaçu";0;0;0;0;0;0;1;0;0;1
"412215 Rio Bonito do Iguaçu";0;0;0;0;0;0;0;1;0;1
"412240 Rolândia";0;0;0;0;0;0;2;0;2;4
"412250 Roncador";0;0;0;1;0;0;0;0;0;1
"412290 Salto do Itararé";0;0;0;1;0;0;0;0;0;1
"412350 Santa Helena";0;1;0;0;0;0;0;0;0;1
"412370 Santa Isabel do Ivaí";0;0;0;1;0;0;0;0;1;2
"412405 Santa Terezinha de Itaipu";0;0;0;1;0;0;1;0;0;2
"412410 Santo Antônio da Platina";0;1;0;0;0;0;0;0;0;1
"412540 São José da Boa Vista";0;0;0;1;0;0;0;0;0;1
"412550 São José dos Pinhais";0;3;4;9;1;8;13;1;7;46
"412560 São Mateus do Sul";0;0;0;0;0;0;1;0;0;1
"412570 São Miguel do Iguaçu";1;0;0;0;0;0;0;0;0;1
"412600 São Sebastião da Amoreira";0;0;0;0;0;0;1;0;0;1
"412610 São Tomé";0;0;1;1;0;0;2;0;0;4
"412625 Sarandi";0;1;0;3;2;3;5;0;1;15
"412627 Saudade do Iguaçu";0;0;0;1;0;0;0;0;0;1
"412640 Sertaneja";0;0;0;0;0;1;0;0;0;1
"412680 Tapejara";0;0;0;1;0;1;0;1;0;3
"412700 Teixeira Soares";0;0;0;1;0;0;0;0;0;1
"412710 Telêmaco Borba";1;2;2;3;0;1;1;0;2;12
"412720 Terra Boa";0;0;0;0;0;1;0;0;0;1
"412750 Tibagi";0;0;0;1;0;0;0;0;0;1
"412770 Toledo";1;4;0;9;3;8;19;3;5;52
"412810 Umuarama";2;5;0;3;3;2;6;1;0;22
"412820 União da Vitória";0;0;1;2;1;2;1;0;0;7
"412853 Ventania";0;0;0;0;1;0;0;0;0;1
"Total";16;99;57;291;145;199;372;78;187;1444
