 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Sexo
UF Residência: Mato Grosso do Sul
Período:2018
"Município (Res)";"Masculino";"Feminino";"Total"
"500025 Alcinópolis";1;0;1
"500060 Amambaí";2;2;4
"500070 Anastácio";1;1;2
"500085 Angélica";1;0;1
"500100 Aparecida do Taboado";1;0;1
"500110 Aquidauana";8;3;11
"500190 Bataguassu";3;0;3
"500210 Bela Vista";3;1;4
"500220 Bonito";2;0;2
"500230 Brasilândia";0;1;1
"500240 Caarapó";1;1;2
"500260 Camapuã";2;1;3
"500270 Campo Grande";199;70;269
"500290 Cassilândia";2;1;3
"500310 Corguinho";1;0;1
"500315 Coronel Sapucaia";0;1;1
"500320 Corumbá";18;7;25
"500330 Coxim";9;3;12
"500345 Deodápolis";1;1;2
"500350 Douradina";0;1;1
"500370 Dourados";52;32;84
"500375 Eldorado";1;2;3
"500430 Iguatemi";1;1;2
"500440 Inocência";1;0;1
"500450 Itaporã";1;0;1
"500470 Ivinhema";1;0;1
"500480 Japorã";3;4;7
"500500 Jardim";7;2;9
"500510 Jateí";1;1;2
"500520 Ladário";1;1;2
"500525 Laguna Carapã";1;0;1
"500540 Maracaju";2;0;2
"500560 Miranda";6;2;8
"500568 Mundo Novo";3;1;4
"500570 Naviraí";14;6;20
"500600 Nova Alvorada do Sul";0;1;1
"500620 Nova Andradina";4;4;8
"500630 Paranaíba";14;3;17
"500660 Ponta Porã";27;17;44
"500690 Porto Murtinho";1;0;1
"500710 Ribas do Rio Pardo";2;1;3
"500720 Rio Brilhante";1;0;1
"500740 Rio Verde de Mato Grosso";1;1;2
"500769 São Gabriel do Oeste";3;0;3
"500780 Selvíria";1;0;1
"500790 Sidrolândia";3;0;3
"500793 Sonora";2;1;3
"500795 Tacuru";0;1;1
"500800 Terenos";1;0;1
"500830 Três Lagoas";18;6;24
"Total";428;181;609
