 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
UF Residência: Mato Grosso do Sul
Período:2018
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"500025 Alcinópolis";0;0;0;0;0;0;0;1;0;1
"500060 Amambaí";1;2;0;1;0;0;0;0;0;4
"500070 Anastácio";0;0;0;1;0;1;0;0;0;2
"500085 Angélica";0;0;0;0;0;0;0;0;1;1
"500100 Aparecida do Taboado";0;0;1;0;0;0;0;0;0;1
"500110 Aquidauana";0;1;0;2;2;0;2;1;1;9
"500190 Bataguassu";0;1;1;0;0;0;0;1;0;3
"500210 Bela Vista";0;0;0;1;1;0;1;0;0;3
"500220 Bonito";0;0;0;0;0;0;0;2;0;2
"500230 Brasilândia";0;0;0;0;1;0;0;0;0;1
"500240 Caarapó";1;0;0;0;0;0;1;0;0;2
"500260 Camapuã";1;0;1;0;0;0;0;0;0;2
"500270 Campo Grande";1;15;11;30;27;27;49;31;36;227
"500290 Cassilândia";0;0;0;0;1;0;0;1;0;2
"500310 Corguinho";0;1;0;0;0;0;0;0;0;1
"500315 Coronel Sapucaia";1;0;0;0;0;0;0;0;0;1
"500320 Corumbá";0;2;0;5;1;3;5;1;0;17
"500330 Coxim";0;4;1;3;0;2;1;0;0;11
"500345 Deodápolis";0;0;0;0;1;0;0;1;0;2
"500350 Douradina";0;0;0;0;0;0;1;0;0;1
"500370 Dourados";1;4;2;19;7;8;16;6;8;71
"500375 Eldorado";0;0;0;2;0;0;0;0;1;3
"500430 Iguatemi";1;0;0;0;0;0;0;0;0;1
"500440 Inocência";0;0;0;0;0;0;0;0;1;1
"500450 Itaporã";0;0;0;1;0;0;0;0;0;1
"500470 Ivinhema";0;1;0;0;0;0;0;0;0;1
"500480 Japorã";0;2;2;1;1;0;0;0;0;6
"500500 Jardim";0;0;2;4;0;0;2;0;0;8
"500510 Jateí";0;0;0;0;0;0;0;0;1;1
"500520 Ladário";0;0;1;0;0;0;1;0;0;2
"500540 Maracaju";0;0;1;0;0;0;0;0;0;1
"500560 Miranda";0;1;1;3;2;0;1;0;0;8
"500568 Mundo Novo";1;1;0;0;0;0;0;0;2;4
"500570 Naviraí";0;3;0;6;1;0;0;1;1;12
"500600 Nova Alvorada do Sul";0;0;0;0;1;0;0;0;0;1
"500620 Nova Andradina";0;1;0;1;0;3;1;0;0;6
"500630 Paranaíba";0;1;0;4;0;1;1;1;3;11
"500660 Ponta Porã";5;8;1;11;2;1;5;2;2;37
"500690 Porto Murtinho";0;0;0;0;1;0;0;0;0;1
"500710 Ribas do Rio Pardo";0;1;0;1;1;0;0;0;0;3
"500720 Rio Brilhante";0;0;0;0;0;0;1;0;0;1
"500740 Rio Verde de Mato Grosso";0;0;0;0;0;2;0;0;0;2
"500769 São Gabriel do Oeste";1;0;1;0;0;0;0;0;0;2
"500780 Selvíria";0;0;0;0;0;0;0;1;0;1
"500790 Sidrolândia";0;0;0;0;1;0;1;0;0;2
"500793 Sonora";1;0;2;0;0;0;0;0;0;3
"500800 Terenos";0;0;0;0;1;0;0;0;0;1
"500830 Três Lagoas";2;1;2;7;4;4;3;0;1;24
"Total";17;50;30;103;56;52;92;50;58;508
