 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Ano Diagnóstico: 2020
Ano Notificação: 2020
UF Residência: Santa Catarina
Região Res.: Região Sul
UF Notificação: Santa Catarina
Região Not.: Região Sul
Período:2020
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"420010 Abelardo Luz";0;0;0;1;0;0;0;0;0;1
"420030 Agronômica";0;0;0;0;0;1;0;0;0;1
"420050 Águas de Chapecó";0;0;0;1;0;1;0;0;0;2
"420070 Alfredo Wagner";0;0;0;0;0;1;0;0;0;1
"420130 Araquari";0;0;0;2;0;0;1;0;0;3
"420140 Araranguá";0;1;0;6;1;4;1;0;2;15
"420170 Ascurra";0;0;0;1;0;0;0;0;0;1
"420195 Balneário Arroio do Silva";0;1;0;1;0;1;0;0;0;3
"420205 Balneário Barra do Sul";0;0;0;0;0;1;0;0;0;1
"420200 Balneário Camboriú";0;2;0;8;2;5;12;5;4;38
"420207 Balneário Gaivota";0;0;0;0;0;0;1;0;0;1
"420210 Barra Velha";0;0;2;1;3;1;4;0;0;11
"420220 Benedito Novo";0;0;0;0;0;0;1;0;0;1
"420230 Biguaçu";0;0;0;4;0;1;2;0;0;7
"420240 Blumenau";2;6;11;14;10;9;23;8;12;95
"420245 Bombinhas";0;0;0;0;0;0;1;0;0;1
"420280 Braço do Norte";0;1;0;0;0;0;1;0;0;2
"420290 Brusque";0;0;0;7;0;7;6;1;4;25
"420300 Caçador";0;1;0;1;2;0;3;1;0;8
"420315 Calmon";0;0;0;1;0;0;0;0;0;1
"420320 Camboriú";1;4;0;3;2;0;7;1;3;21
"420340 Campo Belo do Sul";0;0;0;1;0;0;0;0;0;1
"420360 Campos Novos";0;3;0;1;0;1;0;0;0;5
"420370 Canelinha";0;0;0;0;0;1;1;0;0;2
"420390 Capinzal";0;0;0;0;0;1;0;0;0;1
"420395 Capivari de Baixo";0;0;0;0;1;0;0;0;0;1
"420415 Celso Ramos";0;1;0;0;0;0;0;0;0;1
"420420 Chapecó";1;1;4;5;5;11;13;2;4;46
"420425 Cocal do Sul";0;0;0;1;0;0;0;0;1;2
"420430 Concórdia";0;0;0;2;2;0;2;0;1;7
"420455 Correia Pinto";0;0;0;0;0;0;0;1;0;1
"420450 Corupá";0;0;0;0;0;0;0;1;1;2
"420460 Criciúma";0;4;5;7;9;2;14;2;5;48
"420480 Curitibanos";1;0;0;0;0;0;1;0;0;2
"420510 Dona Emma";0;0;0;0;1;0;0;0;0;1
"420520 Erval Velho";0;0;0;0;0;0;1;0;0;1
"420530 Faxinal dos Guedes";0;0;0;0;0;0;2;0;0;2
"420540 Florianópolis";8;5;2;31;18;12;56;6;22;160
"420545 Forquilhinha";0;1;0;1;0;0;1;1;1;5
"420550 Fraiburgo";0;0;0;2;0;0;1;0;0;3
"420570 Garopaba";0;0;1;0;0;3;3;0;0;7
"420580 Garuva";0;0;0;0;0;0;1;0;0;1
"420590 Gaspar";0;0;1;1;5;0;5;1;0;13
"420600 Governador Celso Ramos";0;0;0;0;0;0;1;0;0;1
"420630 Guabiruba";0;1;1;1;0;0;0;0;1;4
"420650 Guaramirim";0;0;1;1;0;0;1;0;1;4
"420670 Herval d'Oeste";1;0;0;2;1;0;0;0;0;4
"420690 Ibirama";0;1;0;1;0;0;0;0;0;2
"420700 Içara";0;1;0;2;0;0;4;0;0;7
"420720 Imaruí";0;0;0;1;0;0;0;0;0;1
"420730 Imbituba";0;0;0;4;3;2;4;0;1;14
"420750 Indaial";0;0;0;2;2;0;2;0;1;7
"420780 Irani";0;0;1;0;0;0;1;0;0;2
"420810 Itaiópolis";0;0;0;0;0;1;0;0;0;1
"420820 Itajaí";2;8;0;9;6;5;26;2;9;67
"420830 Itapema";0;1;0;4;1;0;5;0;4;15
"420845 Itapoá";0;0;0;0;0;0;3;0;0;3
"420850 Ituporanga";0;0;0;0;0;1;0;0;1;2
"420870 Jacinto Machado";0;0;0;0;0;0;0;0;1;1
"420880 Jaguaruna";0;0;1;0;1;0;0;0;0;2
"420890 Jaraguá do Sul";0;1;0;1;2;1;8;0;4;17
"420900 Joaçaba";1;1;0;4;0;0;1;0;1;8
"420910 Joinville";1;11;5;11;19;11;45;8;18;129
"420930 Lages";0;2;1;6;2;2;16;2;2;33
"420940 Laguna";0;0;0;2;1;1;1;0;0;5
"420950 Laurentino";0;0;0;0;0;0;1;0;0;1
"420960 Lauro Muller";0;0;0;0;0;1;0;0;0;1
"420990 Lontras";0;0;0;0;0;0;0;1;0;1
"421000 Luiz Alves";0;0;0;0;0;0;1;0;0;1
"421010 Mafra";0;0;0;1;0;1;2;0;1;5
"421040 Maracajá";0;1;0;0;0;0;0;0;0;1
"421090 Modelo";0;0;1;0;0;0;0;0;0;1
"421105 Monte Carlo";0;1;0;0;0;0;0;0;0;1
"421130 Navegantes";0;3;0;5;1;4;2;0;0;15
"421140 Nova Erechim";0;0;1;0;0;0;0;0;0;1
"421145 Nova Itaberaba";0;0;0;1;0;0;0;0;0;1
"421150 Nova Trento";1;0;0;0;0;0;0;0;0;1
"421160 Nova Veneza";0;0;0;0;1;0;1;0;0;2
"421170 Orleans";0;0;1;1;0;0;0;0;0;2
"421190 Palhoça";1;2;0;10;7;9;15;3;3;50
"421210 Palmitos";0;0;0;0;0;1;0;0;0;1
"421240 Pedras Grandes";0;0;0;0;0;0;0;1;0;1
"421250 Penha";0;0;1;2;0;1;0;0;0;4
"421270 Petrolândia";0;0;0;0;0;1;0;0;0;1
"421280 Piçarras";0;0;0;1;0;0;0;0;1;2
"421290 Pinhalzinho";0;0;0;0;0;0;2;0;1;3
"421320 Pomerode";0;0;1;1;0;0;1;1;0;4
"421340 Ponte Serrada";0;0;0;1;0;0;1;0;1;3
"421350 Porto Belo";0;0;0;1;1;0;0;0;1;3
"421360 Porto União";1;0;0;0;0;0;0;0;0;1
"421370 Pouso Redondo";0;0;0;1;0;0;0;0;0;1
"421400 Presidente Getúlio";0;0;1;0;0;0;0;1;1;3
"421440 Rio das Antas";0;0;0;0;0;0;0;1;0;1
"421480 Rio do Sul";0;8;1;10;0;2;11;0;0;32
"421470 Rio dos Cedros";0;0;0;0;1;0;0;0;0;1
"421500 Rio Negrinho";0;1;0;0;0;0;0;0;2;3
"421510 Rodeio";0;0;1;0;0;0;0;0;0;1
"421530 Salete";0;0;0;1;0;0;0;0;0;1
"421545 Sangão";0;0;1;0;0;0;0;0;0;1
"421550 Santa Cecília";0;0;0;1;0;0;0;0;0;1
"421570 Santo Amaro da Imperatriz";0;0;1;2;0;0;2;1;1;7
