 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Fx. Etária(13)
Ano Diagnóstico: 2023
Ano Notificação: 2023
UF Residência: Rio Grande do Sul
Região Res.: Região Sul
UF Notificação: Rio Grande do Sul
Região Not.: Região Sul
Período:2023
"Município (Res)";"< 1 ano";"1-4";"5-9";"10-14";"15-19";"20-29";"30-39";"40-49";"50-59";"60-69";"70-79";"80 e mais";"Total"
"430010 Agudo";0;0;0;0;0;0;0;0;1;0;0;0;1
"430040 Alegrete";0;0;0;0;0;2;5;2;3;2;0;0;14
"430060 Alvorada";0;0;0;0;1;9;15;12;22;12;0;0;71
"430087 Araricá";0;0;0;0;0;0;2;0;0;0;0;0;2
"430110 Arroio dos Ratos";0;0;0;0;0;0;0;0;1;0;0;0;1
"430130 Arroio Grande";0;0;0;0;0;0;1;0;0;0;0;0;1
"430160 Bagé";0;0;0;0;0;3;6;4;6;2;0;0;21
"430163 Balneário Pinhal";0;0;0;0;0;0;1;1;0;0;0;0;2
"430170 Barão de Cotegipe";0;0;0;0;0;0;0;1;0;0;0;0;1
"430210 Bento Gonçalves";0;0;0;0;0;10;5;14;6;5;0;1;41
"430245 Boqueirão do Leão";0;0;0;0;0;0;0;0;0;1;0;0;1
"430280 Caçapava do Sul";0;0;0;0;0;4;1;0;3;2;0;0;10
"430300 Cachoeira do Sul";0;0;0;0;1;0;3;7;3;2;0;0;16
"430310 Cachoeirinha";0;0;0;0;1;3;7;12;5;4;0;0;32
"430330 Caibaté";0;0;0;0;0;0;1;0;1;0;0;0;2
"430350 Camaquã";0;0;0;0;0;3;9;4;3;1;0;0;20
"430355 Camargo";0;0;0;0;0;1;1;0;0;0;0;0;2
"430390 Campo Bom";0;0;0;0;0;0;2;2;2;2;0;0;8
"430400 Campo Novo";0;0;0;0;0;0;0;1;0;0;0;0;1
"430420 Candelária";0;0;0;0;0;1;0;1;0;1;0;0;3
"430440 Canela";0;0;0;0;0;1;4;1;1;3;0;0;10
"430450 Canguçu";0;0;0;0;0;0;0;0;0;1;0;0;1
"430460 Canoas";0;2;0;0;2;32;48;37;23;11;2;1;158
"430463 Capão da Canoa";1;0;0;0;0;5;14;4;6;4;1;0;35
"430466 Capão do Leão";0;0;0;0;0;0;1;0;2;0;0;0;3
"430467 Capivari do Sul";0;0;0;0;0;0;0;1;0;0;0;0;1
"430470 Carazinho";0;0;0;0;1;2;4;4;5;3;0;0;19
"430480 Carlos Barbosa";0;0;0;0;0;0;1;0;1;0;0;0;2
"430500 Catuípe";0;0;0;0;0;0;1;0;0;0;0;0;1
"430510 Caxias do Sul";0;1;2;0;2;23;21;26;12;7;1;1;96
"430515 Cerro Grande";0;0;0;0;0;0;1;0;0;0;0;0;1
"430535 Charqueadas";0;0;0;0;0;1;6;4;2;3;0;0;16
"430545 Cidreira";0;0;0;0;0;0;1;1;0;0;0;0;2
"430580 Constantina";0;0;0;0;0;0;1;0;0;0;0;0;1
"430585 Coqueiros do Sul";0;0;0;0;0;1;0;0;0;0;0;0;1
"430590 Coronel Bicaco";0;0;0;0;0;0;0;1;0;0;0;0;1
"430610 Cruz Alta";0;0;0;0;0;3;9;4;6;1;2;0;25
"430620 Cruzeiro do Sul";0;0;0;0;0;0;0;0;0;1;0;0;1
"430640 Dois Irmãos";0;0;0;0;0;1;0;0;1;0;0;0;2
"430660 Dom Pedrito";0;0;0;0;0;3;4;0;2;0;0;0;9
"430676 Eldorado do Sul";0;0;0;0;0;2;0;5;0;1;0;0;8
"430680 Encantado";0;0;0;0;1;0;0;0;0;0;0;0;1
"430693 Entre-Ijuís";0;0;0;0;0;1;0;0;0;0;0;0;1
"430700 Erechim";0;0;0;0;0;3;6;2;1;2;1;0;15
"430750 Espumoso";0;0;0;0;0;0;0;0;1;0;0;0;1
"430760 Estância Velha";0;0;0;0;0;0;4;3;0;2;0;0;9
"430770 Esteio";0;0;0;0;0;2;5;4;4;3;1;1;20
"430780 Estrela";0;0;0;0;0;0;1;2;2;1;0;0;6
"430790 Farroupilha";0;0;0;0;0;4;8;6;5;2;0;0;25
"430807 Fazenda Vilanova";0;0;0;0;0;0;0;0;0;1;0;0;1
"430820 Flores da Cunha";0;0;0;0;0;1;0;0;0;0;0;0;1
"430845 Fortaleza dos Valos";0;0;0;0;0;0;0;0;1;0;0;0;1
"430850 Frederico Westphalen";0;0;0;0;0;1;1;4;2;0;0;0;8
"430860 Garibaldi";0;0;0;0;0;0;1;0;0;0;0;0;1
"430890 Getúlio Vargas";0;0;0;0;0;0;0;2;0;0;0;0;2
"430900 Giruá";0;0;0;0;0;0;1;0;0;3;0;0;4
"430910 Gramado";0;0;0;0;0;1;1;0;0;0;0;0;2
"430920 Gravataí";0;1;0;0;0;8;13;15;14;6;1;0;58
"430930 Guaíba";1;1;0;0;0;2;10;6;2;2;1;0;25
"430955 Harmonia";0;0;0;0;0;0;1;0;0;1;0;0;2
"430960 Horizontina";0;0;0;0;0;0;0;0;0;0;1;0;1
"430995 Ibirapuitã";0;0;0;0;0;0;1;0;0;0;0;0;1
"431000 Ibirubá";0;0;0;0;0;1;0;0;0;1;0;0;2
"431010 Igrejinha";0;0;0;0;0;1;3;3;3;2;0;0;12
"431020 Ijuí";0;0;0;0;1;5;8;7;1;2;0;0;24
"431043 Ipê";0;0;0;0;0;0;0;0;0;1;0;0;1
"431060 Itaqui";0;0;0;0;0;1;3;2;5;0;0;0;11
"431080 Ivoti";0;0;0;0;0;0;0;3;0;0;0;0;3
"431100 Jaguarão";0;0;0;0;0;0;1;1;0;0;0;0;2
"431113 Jari";0;0;0;0;0;0;0;0;0;1;0;0;1
"431130 Lagoa Vermelha";0;0;0;0;0;3;0;2;1;1;1;0;8
"431140 Lajeado";0;0;0;0;0;6;4;5;3;1;0;0;19
"431180 Marau";0;0;0;0;0;4;1;1;3;0;0;0;9
"431240 Montenegro";0;0;0;0;0;5;10;7;0;3;0;1;26
"431245 Morro Redondo";0;0;0;0;0;1;0;0;0;0;0;0;1
"431280 Nova Araçá";0;0;0;0;0;0;0;1;0;0;0;0;1
"431290 Nova Bassano";0;0;0;0;0;0;0;0;0;0;1;0;1
"431306 Nova Hartz";0;0;0;0;0;1;0;1;0;0;0;0;2
"431330 Nova Prata";0;0;0;0;0;0;0;0;1;0;0;0;1
"431337 Nova Santa Rita";0;0;0;0;0;1;0;1;0;1;0;0;3
"431340 Novo Hamburgo";0;0;0;0;1;12;19;19;22;3;5;0;81
"431350 Osório";0;0;0;0;0;1;6;5;3;1;0;0;16
"431360 Paim Filho";0;0;0;0;0;0;1;0;0;0;0;0;1
"431365 Palmares do Sul";0;0;0;0;0;0;0;0;1;0;0;0;1
"431370 Palmeira das Missões";0;0;0;0;0;2;4;5;4;0;0;0;15
"431390 Panambi";0;0;0;0;0;2;0;1;0;0;0;0;3
"431405 Parobé";0;0;0;0;1;2;4;0;2;1;0;0;10
"431410 Passo Fundo";0;0;0;0;0;14;23;11;7;4;0;0;59
"431415 Paverama";0;0;0;0;0;0;0;0;1;0;0;0;1
"431440 Pelotas";1;0;1;0;1;21;36;18;15;8;1;0;102
"431442 Picada Café";0;0;0;1;0;0;0;0;0;0;0;0;1
"431450 Pinheiro Machado";0;0;0;0;0;1;0;0;1;0;0;0;2
"431460 Piratini";0;0;0;0;0;0;1;1;0;1;0;0;3
"431477 Pontão";0;0;0;0;0;0;1;0;0;0;0;0;1
"431480 Portão";0;0;0;0;0;0;0;1;2;1;0;0;4
"431490 Porto Alegre";0;1;3;0;6;129;190;158;137;71;20;4;719
"431510 Porto Xavier";0;0;0;0;0;0;0;0;1;0;0;0;1
"431530 Quaraí";0;0;0;0;0;0;2;0;0;0;0;0;2
"431532 Quevedos";0;0;0;0;0;0;0;1;0;0;0;0;1
"431560 Rio Grande";0;0;0;0;0;12;24;17;13;3;2;0;71
"431570 Rio Pardo";0;0;0;0;0;2;0;2;3;0;0;0;7
"431600 Rolante";0;0;0;0;0;0;1;2;0;0;0;0;3
