 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
UF Residência: Mato Grosso
Período:2020
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"510020 Água Boa";0;0;0;3;0;0;0;1;0;4
"510025 Alta Floresta";0;1;3;1;0;0;4;0;5;14
"510030 Alto Araguaia";0;1;0;1;0;0;1;0;0;3
"510040 Alto Garças";0;1;0;0;1;1;0;0;0;3
"510080 Apiacás";1;0;0;0;0;0;0;0;0;1
"510140 Aripuanã";0;0;0;0;0;0;1;0;0;1
"510160 Barão de Melgaço";0;1;0;0;0;0;0;0;0;1
"510180 Barra do Garças";0;1;1;2;1;1;2;1;1;10
"510190 Brasnorte";0;0;0;1;0;0;0;0;0;1
"510250 Cáceres";0;1;0;4;0;0;2;1;3;11
"510263 Campo Novo do Parecis";0;0;0;1;0;2;0;0;0;3
"510267 Campo Verde";0;1;0;4;0;0;4;0;0;9
"510270 Canarana";0;0;0;0;0;2;1;0;0;3
"510305 Cláudia";0;1;0;0;0;0;0;0;0;1
"510320 Colíder";0;0;0;0;0;0;0;0;1;1
"510330 Comodoro";0;0;0;1;0;0;0;0;0;1
"510335 Confresa";1;1;0;3;1;0;0;0;1;7
"510340 Cuiabá";2;7;3;26;14;26;35;17;34;164
"510350 Diamantino";0;1;0;0;0;1;0;0;0;2
"510360 Dom Aquino";0;0;0;0;0;1;0;0;0;1
"510380 Figueirópolis D'Oeste";0;0;0;1;0;0;0;0;0;1
"510385 Gaúcha do Norte";0;1;1;0;0;0;0;0;0;2
"510410 Guarantã do Norte";0;0;0;0;1;1;1;0;0;3
"510420 Guiratinga";2;0;0;2;0;1;1;0;0;6
"510460 Itiquira";0;0;1;0;0;0;1;0;0;2
"510480 Jaciara";1;1;0;1;0;0;0;0;0;3
"510490 Jangada";0;0;0;1;0;0;0;0;0;1
"510500 Jauru";0;0;0;0;0;0;0;0;1;1
"510510 Juara";0;2;0;1;0;1;0;0;0;4
"510515 Juína";2;1;0;2;1;2;2;0;2;12
"510517 Juruena";0;0;0;0;0;0;1;0;0;1
"510525 Lucas do Rio Verde";0;0;0;1;1;0;0;1;0;3
"510562 Mirassol d'Oeste";0;2;0;0;0;0;2;0;1;5
"510590 Nobres";0;1;0;1;0;0;0;0;0;2
"510615 Nova Bandeirantes";0;0;0;0;0;0;1;0;0;1
"510622 Nova Mutum";0;0;0;1;0;0;1;0;0;2
"510625 Nova Xavantina";0;0;0;0;1;0;0;0;0;1
"510630 Paranatinga";0;1;0;1;0;1;1;0;0;4
"510637 Pedra Preta";0;0;1;0;0;1;1;0;0;3
"510642 Peixoto de Azevedo";0;1;1;1;0;0;2;0;0;5
"510650 Poconé";0;0;0;2;0;1;0;0;1;4
"510675 Pontes e Lacerda";0;0;0;0;0;0;1;1;2;4
"510677 Porto Alegre do Norte";0;0;0;0;0;0;1;0;0;1
"510680 Porto dos Gaúchos";0;0;0;0;0;1;0;0;0;1
"510682 Porto Esperidião";0;0;0;2;0;0;0;0;0;2
"510700 Poxoréo";0;1;0;0;0;0;0;0;0;1
"510704 Primavera do Leste";0;1;1;0;0;0;0;0;1;3
"510706 Querência";0;0;0;1;0;0;0;0;0;1
"510718 Ribeirão Cascalheira";0;0;0;0;0;1;0;0;0;1
"510720 Rio Branco";0;0;0;0;0;0;0;0;1;1
"510760 Rondonópolis";2;8;0;18;3;16;21;14;15;97
"510770 Rosário Oeste";0;0;1;0;1;0;0;0;0;2
"510777 Santa Terezinha";0;0;0;0;0;0;1;0;0;1
"510779 Santo Antônio do Leste";0;0;0;0;0;1;0;0;0;1
"510785 São Félix do Araguaia";0;0;0;1;0;0;0;0;0;1
"510730 São José do Rio Claro";0;0;0;1;0;0;0;0;0;1
"510710 São José dos Quatro Marcos";0;0;0;0;0;0;1;0;1;2
"510790 Sinop";0;2;0;3;2;0;3;0;1;11
"510792 Sorriso";0;3;3;6;2;6;7;4;1;32
"510795 Tangará da Serra";2;1;0;4;1;3;7;0;2;20
"510840 Várzea Grande";2;4;4;17;5;17;27;7;4;87
"510850 Vera";0;1;0;0;0;0;0;0;0;1
"510550 Vila Bela da Santíssima Trindade";0;1;0;0;0;0;0;0;0;1
"510860 Vila Rica";0;0;0;0;0;0;1;0;0;1
"Total";15;49;20;115;35;87;134;47;78;580
