 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Ano Diagnóstico
UF Residência: Piauí
Período:2025
"Município (Res)";"2025";"Total"
"220020 Água Branca";1;1
"220040 Altos";1;1
"220120 Barras";5;5
"220160 Beneditinos";1;1
"220200 Buriti dos Lopes";3;3
"220205 Cabeceiras do Piauí";1;1
"220220 Campo Maior";2;2
"220271 Cocal de Telha";1;1
"220310 Cristino Castro";1;1
"220330 Demerval Lobão";2;2
"220335 Dirceu Arcoverde";1;1
"220345 Dom Inocêncio";1;1
"220370 Esperantina";1;1
"220390 Floriano";19;19
"220465 Ilha Grande";1;1
"220480 Ipiranga do Piauí";1;1
"220550 José de Freitas";1;1
"220554 Lagoinha do Piauí";1;1
"220610 Matias Olímpio";2;2
"220700 Oeiras";3;3
"220710 Olho D'Água do Piauí";1;1
"220720 Padre Marcos";2;2
"220770 Parnaíba";16;16
"220800 Picos";29;29
"220820 Pio IX";1;1
"220840 Piripiri";9;9
"220850 Porto";1;1
"220880 Regeneração";1;1
"220935 Santana do Piauí";1;1
"220980 São Gonçalo do Piauí";1;1
"221060 São Raimundo Nonato";2;2
"221065 Sigefredo Pacheco";1;1
"221100 Teresina";212;212
"221110 União";1;1
"221130 Valença do Piauí";1;1
"Total";328;328
