 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
UF Residência: Mato Grosso
Período:2016
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"510020 Água Boa";0;1;0;0;0;0;0;0;0;1
"510025 Alta Floresta";0;0;1;1;0;1;1;0;1;5
"510030 Alto Araguaia";1;1;0;1;0;0;0;0;0;3
"510040 Alto Garças";0;0;0;0;0;0;2;0;0;2
"510170 Barra do Bugres";0;0;0;1;0;0;0;0;0;1
"510180 Barra do Garças";0;0;1;5;1;2;1;0;0;10
"510250 Cáceres";0;1;0;2;1;1;2;1;1;9
"510267 Campo Verde";2;0;0;2;2;2;0;0;1;9
"510268 Campos de Júlio";0;0;0;0;1;0;0;0;0;1
"510320 Colíder";0;0;0;0;0;1;0;0;0;1
"510330 Comodoro";0;0;0;1;0;0;0;0;0;1
"510335 Confresa";1;3;1;1;0;0;1;0;0;7
"510340 Cuiabá";10;31;5;35;18;32;30;20;25;206
"510343 Curvelândia";0;0;0;0;1;0;0;0;0;1
"510350 Diamantino";0;4;1;2;1;0;0;0;0;8
"510360 Dom Aquino";0;0;0;0;0;0;1;0;0;1
"510370 Feliz Natal";1;0;0;0;0;0;0;0;0;1
"510410 Guarantã do Norte";0;3;6;3;0;0;2;0;0;14
"510420 Guiratinga";1;0;0;0;1;0;0;1;0;3
"510454 Itanhangá";0;0;0;0;0;0;1;0;0;1
"510460 Itiquira";0;0;1;0;0;0;0;0;0;1
"510480 Jaciara";1;3;0;2;0;0;2;0;1;9
"510510 Juara";0;0;0;1;3;1;1;0;0;6
"510515 Juína";0;2;1;1;0;1;0;0;2;7
"510520 Juscimeira";1;0;0;1;0;0;0;0;0;2
"510525 Lucas do Rio Verde";0;2;0;0;0;2;1;0;0;5
"510558 Marcelândia";0;1;0;2;0;0;0;0;0;3
"510560 Matupá";0;0;0;1;0;0;0;0;0;1
"510562 Mirassol d'Oeste";0;0;1;0;1;0;0;0;0;2
"510590 Nobres";0;1;0;1;0;1;0;0;0;3
"510880 Nova Guarita";1;0;0;0;0;1;0;0;0;2
"510622 Nova Mutum";0;0;0;0;1;0;0;1;0;2
"510619 Nova Santa Helena";0;0;0;0;0;0;1;0;0;1
"510624 Nova Ubiratã";0;1;0;0;0;0;0;0;0;1
"510625 Nova Xavantina";1;0;0;0;0;0;0;0;0;1
"510629 Paranaíta";0;0;0;1;0;0;0;0;0;1
"510630 Paranatinga";0;3;0;2;1;0;0;0;0;6
"510637 Pedra Preta";0;0;0;0;1;0;0;0;0;1
"510642 Peixoto de Azevedo";1;1;1;2;1;1;0;0;0;7
"510650 Poconé";0;0;0;0;0;0;1;0;0;1
"510675 Pontes e Lacerda";0;1;0;0;0;0;0;0;1;2
"510682 Porto Esperidião";0;0;0;0;0;0;1;0;0;1
"510700 Poxoréo";0;1;0;1;0;0;0;0;0;2
"510704 Primavera do Leste";1;1;0;0;1;1;0;0;0;4
"510760 Rondonópolis";7;22;2;34;5;18;25;7;8;128
"510770 Rosário Oeste";0;0;0;1;0;0;0;0;0;1
"510774 Santa Cruz do Xingu";0;0;0;0;0;1;0;0;0;1
"510780 Santo Antônio do Leverger";0;1;1;1;0;1;0;0;0;4
"510730 São José do Rio Claro";0;1;0;0;0;0;0;0;1;2
"510787 Sapezal";0;0;0;1;0;0;0;0;0;1
"510790 Sinop";0;3;1;11;5;3;6;1;4;34
"510792 Sorriso";2;0;0;6;6;1;2;1;2;20
"510794 Tabaporã";0;1;0;0;0;0;0;0;0;1
"510795 Tangará da Serra";2;4;0;6;2;2;1;0;3;20
"510810 Tesouro";0;1;0;0;0;0;0;0;0;1
"510840 Várzea Grande";0;6;2;12;2;8;4;2;1;37
"510850 Vera";0;0;0;1;0;0;0;0;0;1
"510550 Vila Bela da Santíssima Trindade";0;0;0;1;0;0;0;0;0;1
"Total";33;100;25;143;55;81;86;34;51;608
