 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
UF Residência: Mato Grosso do Sul
Período:2017
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"500020 Água Clara";2;0;0;0;0;0;2
"500025 Alcinópolis";0;1;0;0;0;0;1
"500060 Amambaí";1;0;0;1;4;0;6
"500070 Anastácio";1;0;0;0;0;0;1
"500080 Anaurilândia";0;0;0;1;0;0;1
"500100 Aparecida do Taboado";4;0;0;0;0;0;4
"500110 Aquidauana";4;0;0;8;1;0;13
"500124 Aral Moreira";1;0;0;0;0;0;1
"500210 Bela Vista";2;0;0;1;0;0;3
"500220 Bonito";0;0;0;1;0;0;1
"500230 Brasilândia";1;0;0;0;0;0;1
"500240 Caarapó";1;0;0;0;0;0;1
"500260 Camapuã";0;0;0;1;0;0;1
"500270 Campo Grande";126;16;2;126;2;3;275
"500280 Caracol";0;0;0;1;0;0;1
"500290 Cassilândia";2;1;0;0;0;0;3
"500295 Chapadão do Sul";1;0;0;0;0;0;1
"500310 Corguinho";0;0;0;1;0;0;1
"500320 Corumbá";6;1;0;23;0;0;30
"500330 Coxim";1;0;0;9;0;0;10
"500345 Deodápolis";0;0;0;1;0;0;1
"500348 Dois Irmãos do Buriti";0;0;0;1;0;0;1
"500350 Douradina";1;0;0;0;0;0;1
"500370 Dourados";48;3;2;21;8;0;82
"500375 Eldorado";2;0;0;3;0;0;5
"500410 Guia Lopes da Laguna";0;0;0;2;0;0;2
"500430 Iguatemi";3;0;0;0;1;0;4
"500450 Itaporã";1;0;0;1;0;0;2
"500460 Itaquiraí";2;0;0;0;0;0;2
"500470 Ivinhema";1;0;0;0;0;0;1
"500500 Jardim";2;0;0;3;0;0;5
"500520 Ladário";0;0;0;1;0;0;1
"500540 Maracaju";0;0;0;3;0;0;3
"500560 Miranda";0;0;0;2;0;0;2
"500568 Mundo Novo";2;0;0;2;0;0;4
"500570 Naviraí";7;1;0;6;3;0;17
"500620 Nova Andradina";7;1;0;2;0;0;10
"500630 Paranaíba";10;1;1;6;0;0;18
"500635 Paranhos";1;0;0;0;0;0;1
"500640 Pedro Gomes";0;0;0;1;0;0;1
"500660 Ponta Porã";7;0;0;15;5;0;27
"500690 Porto Murtinho";1;0;0;2;0;0;3
"500710 Ribas do Rio Pardo";0;0;0;3;0;0;3
"500720 Rio Brilhante";4;0;0;0;0;0;4
"500740 Rio Verde de Mato Grosso";2;0;0;2;0;0;4
"500750 Rochedo";0;0;0;1;0;0;1
"500769 São Gabriel do Oeste";4;0;0;0;0;0;4
"500780 Selvíria";0;0;0;3;0;0;3
"500790 Sidrolândia";2;0;0;1;0;0;3
"500793 Sonora";0;1;0;0;0;0;1
"500795 Tacuru";0;0;0;0;1;0;1
"500800 Terenos";1;0;1;1;0;0;3
"500830 Três Lagoas";10;8;0;13;0;0;31
"500840 Vicentina";2;0;0;0;0;0;2
"Total";273;34;6;269;25;3;610
