 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
UF Residência: Mato Grosso do Sul
Período:2015
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"500020 Água Clara";0;0;0;1;0;0;1
"500060 Amambaí";1;0;0;0;1;0;2
"500070 Anastácio";1;0;0;0;0;0;1
"500080 Anaurilândia";0;0;0;2;0;0;2
"500100 Aparecida do Taboado";1;0;0;0;0;0;1
"500110 Aquidauana";5;0;0;5;2;0;12
"500150 Bandeirantes";1;0;0;0;0;0;1
"500200 Batayporã";0;1;0;0;0;0;1
"500210 Bela Vista";1;0;0;1;0;1;3
"500230 Brasilândia";1;1;0;0;0;0;2
"500240 Caarapó";0;0;0;0;1;0;1
"500260 Camapuã";0;0;0;1;0;0;1
"500270 Campo Grande";118;13;13;96;1;2;243
"500280 Caracol";0;0;0;1;0;0;1
"500290 Cassilândia";2;0;0;0;0;0;2
"500295 Chapadão do Sul";0;0;0;1;0;0;1
"500315 Coronel Sapucaia";0;0;0;1;1;0;2
"500320 Corumbá";2;3;0;17;0;0;22
"500325 Costa Rica";3;1;0;1;0;0;5
"500330 Coxim";1;1;0;10;0;1;13
"500350 Douradina";1;0;0;1;0;0;2
"500370 Dourados";43;2;0;21;7;0;73
"500375 Eldorado";1;0;0;0;0;0;1
"500410 Guia Lopes da Laguna";0;0;0;1;0;0;1
"500430 Iguatemi";1;0;0;1;1;0;3
"500460 Itaquiraí";2;0;0;0;0;0;2
"500500 Jardim";2;0;0;2;0;0;4
"500515 Juti";2;0;0;0;0;0;2
"500540 Maracaju";1;0;0;1;0;0;2
"500560 Miranda";0;0;0;1;0;0;1
"500568 Mundo Novo";0;0;0;1;0;0;1
"500570 Naviraí";12;0;0;8;1;1;22
"500600 Nova Alvorada do Sul";0;0;0;1;0;0;1
"500620 Nova Andradina";6;1;0;3;0;0;10
"500630 Paranaíba";12;0;0;5;0;0;17
"500660 Ponta Porã";12;0;0;22;0;0;34
"500690 Porto Murtinho";1;0;0;1;0;0;2
"500710 Ribas do Rio Pardo";1;0;0;0;0;0;1
"500720 Rio Brilhante";1;0;0;2;0;0;3
"500740 Rio Verde de Mato Grosso";1;0;0;5;0;0;6
"500769 São Gabriel do Oeste";1;0;0;2;0;0;3
"500790 Sidrolândia";1;1;0;2;0;0;4
"500793 Sonora";0;0;0;1;0;0;1
"500795 Tacuru";0;0;0;0;1;0;1
"500830 Três Lagoas";10;3;0;11;0;0;24
"Total";248;27;13;229;16;5;538
