 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
UF Residência: Mato Grosso do Sul
Período:2015
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"500020 Água Clara";0;0;0;0;0;0;1;0;0;1
"500060 Amambaí";0;0;0;2;0;0;0;0;0;2
"500070 Anastácio";0;0;0;0;0;0;0;0;1;1
"500080 Anaurilândia";1;0;0;0;0;0;0;0;0;1
"500100 Aparecida do Taboado";0;0;0;0;0;1;0;0;0;1
"500110 Aquidauana";1;1;0;3;0;1;0;0;2;8
"500150 Bandeirantes";0;0;1;0;0;0;0;0;0;1
"500210 Bela Vista";0;0;1;0;0;0;1;0;0;2
"500230 Brasilândia";0;1;0;0;0;0;0;0;1;2
"500240 Caarapó";0;1;0;0;0;0;0;0;0;1
"500260 Camapuã";0;0;0;1;0;0;0;0;0;1
"500270 Campo Grande";1;19;17;43;28;22;46;16;15;207
"500280 Caracol";0;0;0;1;0;0;0;0;0;1
"500290 Cassilândia";0;0;0;0;0;1;0;0;0;1
"500295 Chapadão do Sul";0;1;0;0;0;0;0;0;0;1
"500320 Corumbá";1;3;1;7;3;2;2;0;0;19
"500325 Costa Rica";0;0;1;1;2;0;1;0;0;5
"500330 Coxim";0;2;1;3;1;1;0;0;0;8
"500350 Douradina";0;0;0;1;0;0;0;0;0;1
"500370 Dourados";3;3;3;9;5;5;11;5;11;55
"500375 Eldorado";0;0;1;0;0;0;0;0;0;1
"500410 Guia Lopes da Laguna";0;0;0;0;0;1;0;0;0;1
"500430 Iguatemi";1;0;1;1;0;0;0;0;0;3
"500460 Itaquiraí";0;0;0;1;0;0;0;0;0;1
"500500 Jardim";0;0;0;2;0;1;1;0;0;4
"500515 Juti";0;0;0;0;0;1;0;0;0;1
"500560 Miranda";0;0;0;0;0;1;0;0;0;1
"500570 Naviraí";1;3;0;4;0;2;2;2;3;17
"500600 Nova Alvorada do Sul";0;1;0;0;0;0;0;0;0;1
"500620 Nova Andradina";0;1;0;4;0;0;0;0;1;6
"500630 Paranaíba";1;0;0;3;0;0;1;0;0;5
"500660 Ponta Porã";0;1;0;15;1;6;1;2;1;27
"500690 Porto Murtinho";0;0;0;2;0;0;0;0;0;2
"500720 Rio Brilhante";0;1;0;1;1;0;0;0;0;3
"500740 Rio Verde de Mato Grosso";0;2;2;2;0;0;0;0;0;6
"500769 São Gabriel do Oeste";0;0;1;0;0;0;0;1;0;2
"500790 Sidrolândia";1;0;0;1;0;0;1;0;0;3
"500793 Sonora";0;0;0;0;0;0;1;0;0;1
"500795 Tacuru";0;1;0;0;0;0;0;0;0;1
"500830 Três Lagoas";2;4;3;5;1;4;1;1;0;21
"Total";13;45;33;112;42;49;70;27;35;426
