 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Ano Diagnóstico: 2019
Ano Notificação: 2019
UF Residência: Rio Grande do Sul
Região Res.: Região Sul
UF Notificação: Rio Grande do Sul
Região Not.: Região Sul
Período:2019
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"430010 Agudo";0;0;1;0;0;0;0;0;0;1
"430030 Alecrim";0;0;0;1;0;0;0;0;0;1
"430040 Alegrete";0;2;1;3;0;0;1;0;4;11
"430057 Alto Feliz";1;0;0;0;0;0;0;0;0;1
"430060 Alvorada";0;10;2;14;7;7;7;1;2;50
"430100 Arroio do Meio";0;0;0;1;0;0;0;0;0;1
"430105 Arroio do Sal";0;1;0;0;0;0;0;0;0;1
"430120 Arroio do Tigre";0;1;0;0;1;0;0;0;0;2
"430130 Arroio Grande";0;0;0;1;0;0;0;0;0;1
"430160 Bagé";0;2;1;4;5;4;5;2;0;23
"430163 Balneário Pinhal";0;0;0;0;1;0;0;0;0;1
"430165 Barão";0;0;1;0;0;0;0;0;0;1
"430200 Barros Cassal";0;1;0;0;1;0;0;0;0;2
"430210 Bento Gonçalves";0;3;0;8;5;1;5;2;4;28
"430223 Boa Vista do Incra";0;0;0;1;0;0;0;0;0;1
"430240 Bom Retiro do Sul";0;0;0;0;0;0;0;1;0;1
"430250 Bossoroca";0;1;0;0;0;0;0;0;0;1
"430280 Caçapava do Sul";0;1;0;2;1;0;0;0;0;4
"430300 Cachoeira do Sul";0;2;2;2;0;1;2;0;0;9
"430310 Cachoeirinha";1;4;1;6;2;4;5;2;2;27
"430350 Camaquã";1;10;1;1;1;0;1;0;0;15
"430390 Campo Bom";0;0;0;0;2;1;4;0;0;7
"430420 Candelária";0;0;0;1;1;0;0;0;0;2
"430435 Candiota";0;0;0;2;0;0;0;0;0;2
"430440 Canela";0;3;0;2;0;0;0;2;0;7
"430450 Canguçu";0;0;0;0;0;0;1;0;0;1
"430460 Canoas";2;3;4;23;12;10;22;4;4;84
"430463 Capão da Canoa";0;3;0;3;1;1;1;0;0;9
"430466 Capão do Leão";0;0;0;0;1;0;0;0;0;1
"430467 Capivari do Sul";0;0;0;0;1;0;1;0;0;2
"430471 Caraá";0;0;1;0;0;0;0;0;0;1
"430470 Carazinho";0;0;0;1;0;0;1;0;1;3
"430480 Carlos Barbosa";0;0;0;0;0;1;0;0;1;2
"430500 Catuípe";0;0;1;0;0;0;0;0;0;1
"430510 Caxias do Sul";0;5;2;18;11;6;23;11;13;89
"430520 Cerro Largo";0;0;0;1;0;0;1;0;0;2
"430535 Charqueadas";1;0;1;4;0;4;1;0;0;11
"430545 Cidreira";0;0;0;0;0;0;1;0;0;1
