 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
UF Residência: Mato Grosso
Período:2019
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"510010 Acorizal";0;0;0;1;0;0;1
"510020 Água Boa";0;0;0;1;0;0;1
"510025 Alta Floresta";7;1;0;9;0;0;17
"510030 Alto Araguaia";0;0;0;5;0;0;5
"510040 Alto Garças";0;0;0;3;0;0;3
"510120 Araguainha";1;0;0;0;0;0;1
"510125 Araputanga";2;0;0;0;0;0;2
"510130 Arenápolis";1;0;0;1;0;0;2
"510160 Barão de Melgaço";1;0;0;0;0;0;1
"510180 Barra do Garças";4;1;0;4;0;0;9
"510190 Brasnorte";0;0;0;1;0;0;1
"510250 Cáceres";3;4;0;11;0;0;18
"510263 Campo Novo do Parecis";1;0;0;2;0;0;3
"510267 Campo Verde";2;0;0;6;0;0;8
"510268 Campos de Júlio";0;1;0;0;0;0;1
"510270 Canarana";2;0;0;3;0;0;5
"510300 Chapada dos Guimarães";2;0;0;2;0;0;4
"510305 Cláudia";1;0;0;0;0;0;1
"510320 Colíder";2;0;0;5;0;0;7
"510330 Comodoro";1;0;0;0;0;0;1
"510335 Confresa";2;0;0;4;0;0;6
"510340 Cuiabá";62;26;14;171;1;0;274
"510345 Denise";0;0;0;1;0;0;1
"510350 Diamantino";0;0;0;1;0;0;1
"510360 Dom Aquino";0;0;0;1;0;0;1
"510390 General Carneiro";0;0;0;0;1;0;1
"510410 Guarantã do Norte";5;0;0;7;0;0;12
"510420 Guiratinga";2;0;0;5;0;0;7
"510450 Indiavaí";0;0;0;1;0;0;1
"510460 Itiquira";0;0;0;1;0;0;1
"510480 Jaciara";3;2;1;7;0;0;13
"510510 Juara";0;0;0;4;0;0;4
"510515 Juína";1;0;0;4;0;0;5
"510523 Lambari D'Oeste";0;0;0;1;0;0;1
"510525 Lucas do Rio Verde";4;0;0;5;0;0;9
"510558 Marcelândia";0;0;0;1;0;0;1
"510562 Mirassol d'Oeste";1;1;0;2;0;0;4
"510590 Nobres";1;0;0;0;0;0;1
"510895 Nova Monte Verde";0;0;0;1;0;0;1
"510622 Nova Mutum";0;0;0;1;0;0;1
"510623 Nova Olímpia";0;0;0;2;0;0;2
"510630 Paranatinga";1;0;0;2;0;0;3
"510637 Pedra Preta";1;0;0;3;0;0;4
"510642 Peixoto de Azevedo";0;0;0;3;0;0;3
"510645 Planalto da Serra";1;0;0;1;0;0;2
"510650 Poconé";0;1;0;0;0;0;1
"510665 Pontal do Araguaia";0;1;0;1;0;0;2
"510675 Pontes e Lacerda";1;0;0;2;0;0;3
"510700 Poxoréo";2;0;0;1;0;0;3
"510704 Primavera do Leste";3;1;0;5;0;0;9
"510706 Querência";0;0;0;0;0;1;1
"510718 Ribeirão Cascalheira";0;0;0;1;0;0;1
"510760 Rondonópolis";42;15;5;91;1;0;154
"510770 Rosário Oeste";0;0;0;2;0;0;2
"510779 Santo Antônio do Leste";0;0;0;1;0;0;1
"510790 Sinop";36;3;0;38;0;0;77
"510792 Sorriso";6;2;0;24;0;0;32
"510795 Tangará da Serra";7;2;1;17;1;2;30
"510800 Tapurah";1;1;0;3;0;0;5
"510805 Terra Nova do Norte";0;0;0;1;0;0;1
"510810 Tesouro";0;0;0;1;0;0;1
"510835 Vale de São Domingos";0;0;0;1;0;0;1
"510840 Várzea Grande";28;11;1;72;0;1;113
"510550 Vila Bela da Santíssima Trindade";1;0;0;1;0;0;2
"Total";241;73;22;545;4;4;889
