 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
UF Residência: Mato Grosso
Período:2019
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"510010 Acorizal";0;0;1;0;0;0;0;0;0;1
"510020 Água Boa";0;1;0;0;0;0;0;0;0;1
"510025 Alta Floresta";1;3;3;2;2;0;4;0;0;15
"510030 Alto Araguaia";0;2;1;0;0;0;1;0;0;4
"510120 Araguainha";0;0;0;0;0;0;1;0;0;1
"510125 Araputanga";0;0;0;0;1;0;0;0;1;2
"510130 Arenápolis";0;0;0;0;0;0;1;0;0;1
"510160 Barão de Melgaço";0;0;0;0;0;0;0;1;0;1
"510180 Barra do Garças";1;2;1;2;1;0;1;0;1;9
"510190 Brasnorte";0;0;0;0;1;0;0;0;0;1
"510250 Cáceres";2;2;0;3;1;2;2;4;1;17
"510263 Campo Novo do Parecis";0;1;0;0;0;1;0;0;0;2
"510267 Campo Verde";0;0;0;2;0;0;3;1;1;7
"510268 Campos de Júlio";0;0;0;1;0;0;0;0;0;1
"510270 Canarana";1;0;0;2;1;0;0;0;0;4
"510300 Chapada dos Guimarães";0;0;0;1;1;0;1;0;1;4
"510305 Cláudia";0;0;0;0;1;0;0;0;0;1
"510320 Colíder";0;3;0;1;0;0;2;0;1;7
"510330 Comodoro";0;0;0;0;0;0;1;0;0;1
"510335 Confresa";0;0;1;1;0;2;1;0;1;6
"510340 Cuiabá";5;10;9;41;20;33;73;29;34;254
"510345 Denise";0;0;1;0;0;0;0;0;0;1
"510350 Diamantino";0;0;0;0;0;1;0;0;0;1
"510360 Dom Aquino";0;0;0;0;0;0;1;0;0;1
"510410 Guarantã do Norte";0;4;1;4;2;1;0;0;0;12
"510420 Guiratinga";0;3;0;0;1;1;1;0;1;7
"510460 Itiquira";0;1;0;0;0;0;0;0;0;1
"510480 Jaciara";0;4;2;2;1;1;1;1;0;12
"510510 Juara";0;2;0;0;0;0;2;0;0;4
"510515 Juína";1;1;0;1;0;0;1;0;0;4
"510525 Lucas do Rio Verde";0;1;1;2;1;0;2;0;0;7
"510558 Marcelândia";0;1;0;0;0;0;0;0;0;1
"510562 Mirassol d'Oeste";0;1;0;0;0;0;2;1;0;4
"510590 Nobres";0;0;0;0;0;0;0;0;1;1
"510895 Nova Monte Verde";0;1;0;0;0;0;0;0;0;1
"510623 Nova Olímpia";0;2;0;0;0;0;0;0;0;2
"510630 Paranatinga";0;0;1;1;0;0;0;0;0;2
"510637 Pedra Preta";0;1;0;0;0;1;2;0;0;4
"510642 Peixoto de Azevedo";0;1;1;0;0;0;1;0;0;3
"510645 Planalto da Serra";0;0;0;0;1;0;0;0;0;1
"510650 Poconé";0;0;0;1;0;0;0;0;0;1
"510665 Pontal do Araguaia";1;0;0;0;1;0;0;0;0;2
"510675 Pontes e Lacerda";0;1;0;1;0;0;0;0;0;2
"510700 Poxoréo";0;0;0;0;0;0;2;0;1;3
"510704 Primavera do Leste";1;0;1;1;1;1;2;0;1;8
"510718 Ribeirão Cascalheira";0;1;0;0;0;0;0;0;0;1
"510760 Rondonópolis";6;19;3;25;12;20;20;18;19;142
"510770 Rosário Oeste";1;0;0;0;0;1;0;0;0;2
"510779 Santo Antônio do Leste";0;0;1;0;0;0;0;0;0;1
"510790 Sinop";4;2;2;11;6;6;18;4;16;69
"510792 Sorriso";1;2;3;7;1;7;8;2;1;32
"510795 Tangará da Serra";1;0;0;4;1;4;7;5;4;26
"510800 Tapurah";0;1;0;0;1;0;1;0;1;4
"510810 Tesouro";0;0;0;0;0;0;1;0;0;1
"510835 Vale de São Domingos";0;0;0;1;0;0;0;0;0;1
"510840 Várzea Grande";1;9;1;13;6;23;24;5;13;95
"510550 Vila Bela da Santíssima Trindade";0;0;0;0;0;2;0;0;0;2
"Total";27;82;34;130;64;107;187;71;99;801
