 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Ano Diagnóstico
Ano Diagnóstico: 2025
UF Residência: Ceará
Região Res.: Região Nordeste
UF Notificação: Ceará
Região Not.: Região Nordeste
Período:2025
"Município (Res)";"2025";"Total"
"230075 Amontada";4;4
"230100 Aquiraz";29;29
"230110 Aracati";7;7
"230120 Aracoiaba";2;2
"230130 Araripe";1;1
"230190 Barbalha";3;3
"230195 Barreira";2;2
"230210 Baturité";9;9
"230220 Beberibe";1;1
"230230 Bela Cruz";1;1
"230240 Boa Viagem";2;2
"230250 Brejo Santo";9;9
"230260 Camocim";3;3
"230280 Canindé";3;3
"230330 Cariús";1;1
"230350 Cascavel";7;7
"230370 Caucaia";55;55
"230380 Cedro";1;1
"230410 Crateús";5;5
"230420 Crato";18;18
"230426 Deputado Irapuan Pinheiro";3;3
"230428 Eusébio";6;6
"230435 Forquilha";1;1
"230440 Fortaleza";684;684
"230445 Fortim";1;1
"230465 Graça";1;1
"230470 Granja";3;3
"230480 Granjeiro";1;1
"230500 Guaraciaba do Norte";1;1
"230523 Horizonte";9;9
"230526 Ibaretama";1;1
"230535 Icapuí";1;1
"230540 Icó";2;2
"230550 Iguatu";20;20
"230625 Itaitinga";6;6
"230630 Itapagé";1;1
"230640 Itapipoca";17;17
"230660 Itatira";1;1
"230700 Jaguaruana";3;3
"230710 Jardim";1;1
"230725 Jijoca de Jericoacoara";2;2
"230730 Juazeiro do Norte";39;39
"230740 Jucás";4;4
"230760 Limoeiro do Norte";5;5
"230765 Maracanaú";48;48
"230770 Maranguape";4;4
"230780 Marco";1;1
"230790 Martinópole";1;1
"230800 Massapê";3;3
"230837 Miraíma";1;1
"230850 Mombaça";2;2
"230860 Monsenhor Tabosa";1;1
"230900 Mucambo";2;2
"230920 Nova Olinda";1;1
"230960 Pacajus";10;10
"230970 Pacatuba";8;8
"230980 Pacoti";2;2
"231020 Paracuru";3;3
"231025 Paraipaba";2;2
"231030 Parambu";1;1
"231050 Pedra Branca";4;4
"231060 Penaforte";1;1
"231070 Pentecoste";1;1
"231080 Pereiro";1;1
"231085 Pindoretama";2;2
"231090 Piquet Carneiro";1;1
"231100 Poranga";1;1
"231130 Quixadá";11;11
"231135 Quixelô";2;2
"231140 Quixeramobim";6;6
"231150 Quixeré";2;2
"231180 Russas";5;5
"231190 Saboeiro";2;2
"231230 São Benedito";3;3
"231240 São Gonçalo do Amarante";12;12
"231260 São Luís do Curu";1;1
"231280 Senador Sá";1;1
"231290 Sobral";172;172
"231330 Tauá";8;8
"231340 Tianguá";2;2
"231350 Trairi";1;1
"231360 Ubajara";3;3
"231375 Umirim";2;2
"231400 Várzea Alegre";1;1
"Total";1311;1311
