 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Ano Diagnóstico: 2019
Ano Notificação: 2019
UF Residência: Santa Catarina
Região Res.: Região Sul
UF Notificação: Santa Catarina
Região Not.: Região Sul
Período:2019
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"420010 Abelardo Luz";0;0;1;0;0;0;0;0;0;1
"420020 Agrolândia";0;0;0;1;0;0;0;0;0;1
"420030 Agronômica";0;0;0;0;1;0;0;0;0;1
"420055 Águas Frias";0;0;0;1;0;0;0;0;0;1
"420090 Angelina";0;0;0;0;0;0;0;1;0;1
"420130 Araquari";0;0;0;0;0;0;1;0;1;2
"420140 Araranguá";1;7;3;7;2;0;5;3;5;33
"420195 Balneário Arroio do Silva";0;0;0;2;1;2;1;0;0;6
"420205 Balneário Barra do Sul";0;0;0;1;0;0;0;0;0;1
"420200 Balneário Camboriú";0;6;2;6;5;9;22;5;20;75
"420207 Balneário Gaivota";0;1;0;0;0;0;0;0;1;2
"420210 Barra Velha";1;1;1;4;2;2;2;0;1;14
"420220 Benedito Novo";0;0;0;0;0;1;0;0;0;1
"420230 Biguaçu";0;2;1;5;5;1;5;1;0;20
"420240 Blumenau";0;5;10;11;11;6;30;8;12;93
"420257 Bom Jesus do Oeste";0;0;0;1;0;0;0;0;0;1
"420245 Bombinhas";0;0;0;1;0;0;2;0;0;3
"420280 Braço do Norte";0;0;0;3;0;1;1;1;0;6
"420285 Braço do Trombudo";0;0;0;0;1;0;0;0;0;1
"420290 Brusque";0;3;2;6;5;6;11;6;4;43
"420300 Caçador";0;0;1;3;0;2;1;0;3;10
"420320 Camboriú";0;1;2;6;5;1;5;1;1;22
"420350 Campo Erê";0;0;0;0;1;0;0;0;0;1
"420360 Campos Novos";1;5;1;2;1;0;0;0;0;10
"420370 Canelinha";0;0;0;0;0;1;0;0;0;1
"420380 Canoinhas";0;0;1;0;0;1;1;0;0;3
"420390 Capinzal";0;0;2;2;0;0;4;0;1;9
"420395 Capivari de Baixo";0;0;0;0;0;1;2;0;0;3
"420400 Catanduvas";0;0;0;1;0;0;0;0;0;1
"420420 Chapecó";2;4;0;14;8;7;5;4;2;46
"420425 Cocal do Sul";0;0;0;1;0;1;1;0;0;3
"420430 Concórdia";0;0;2;1;3;2;2;0;1;11
"420440 Coronel Freitas";0;0;0;1;0;0;0;0;0;1
"420455 Correia Pinto";0;0;0;0;0;0;1;0;0;1
"420450 Corupá";0;0;0;0;0;0;1;0;0;1
"420460 Criciúma";0;0;2;16;17;3;15;4;8;65
"420480 Curitibanos";0;0;1;0;0;1;0;0;0;2
"420517 Entre Rios";0;0;0;0;1;0;0;0;0;1
"420530 Faxinal dos Guedes";0;1;0;0;0;0;0;0;0;1
"420540 Florianópolis";5;12;5;28;19;19;66;12;35;201
"420545 Forquilhinha";0;0;3;1;0;1;1;0;0;6
"420550 Fraiburgo";1;1;0;1;0;0;0;0;0;3
"420570 Garopaba";0;0;0;1;0;2;1;0;1;5
"420590 Gaspar";0;2;4;2;2;4;3;3;0;20
"420600 Governador Celso Ramos";0;1;0;3;0;0;0;0;0;4
"420610 Grão Pará";0;0;1;0;0;0;0;0;0;1
"420620 Gravatal";0;0;0;0;0;0;0;0;1;1
"420630 Guabiruba";0;0;1;0;0;2;0;0;0;3
"420650 Guaramirim";0;1;0;1;0;0;0;0;0;2
"420670 Herval d'Oeste";0;1;0;2;0;0;0;0;0;3
"420700 Içara";0;1;0;4;1;0;1;1;1;9
"420710 Ilhota";0;0;0;0;1;0;0;0;0;1
"420720 Imaruí";0;0;0;1;0;0;0;0;0;1
"420730 Imbituba";0;1;1;4;0;1;4;0;1;12
"420740 Imbuia";0;0;0;0;0;1;0;0;0;1
"420750 Indaial";0;0;0;3;2;1;3;0;0;9
"420768 Ipuaçu";1;1;0;0;0;0;0;0;0;2
"420820 Itajaí";5;11;3;17;12;13;35;6;14;116
"420830 Itapema";1;1;0;4;2;1;4;3;0;16
"420880 Jaguaruna";0;0;1;0;0;0;0;0;0;1
"420890 Jaraguá do Sul";0;1;2;5;1;3;9;2;4;27
"420900 Joaçaba";0;2;0;2;0;1;0;1;0;6
"420910 Joinville";2;15;6;30;14;11;57;7;12;154
"420930 Lages";0;1;4;8;4;6;21;1;0;45
"420940 Laguna";1;1;1;8;1;0;2;0;0;14
"420960 Lauro Muller";0;1;0;1;0;1;1;0;1;5
"421000 Luiz Alves";0;0;0;0;0;1;0;0;0;1
"421010 Mafra";0;0;1;0;0;0;5;0;0;6
"421050 Maravilha";0;1;0;0;0;1;0;0;0;2
"421060 Massaranduba";0;0;0;0;0;0;1;0;0;1
"421085 Mirim Doce";0;0;0;1;0;0;0;0;0;1
"421100 Mondaí";0;0;0;0;0;0;0;0;2;2
"421130 Navegantes";1;1;2;8;4;3;11;0;1;31
"421140 Nova Erechim";0;0;0;0;1;0;0;0;0;1
"421150 Nova Trento";0;0;0;2;0;0;0;0;0;2
"421160 Nova Veneza";0;0;0;0;0;0;0;0;1;1
"421170 Orleans";0;0;1;1;0;0;3;0;0;5
"421185 Ouro Verde";0;1;0;0;0;0;0;0;0;1
"421190 Palhoça";2;7;1;19;5;7;15;2;10;68
"421230 Paulo Lopes";0;0;0;0;1;0;0;0;0;1
"421250 Penha";0;0;0;1;0;1;1;0;0;3
"421280 Piçarras";0;1;0;1;1;2;2;0;0;7
"421290 Pinhalzinho";0;0;0;0;0;0;1;0;0;1
"421300 Pinheiro Preto";0;1;0;0;0;0;0;0;0;1
"421320 Pomerode";0;0;0;0;2;2;1;0;0;5
"421360 Porto União";0;0;0;0;1;0;0;0;0;1
"421370 Pouso Redondo";0;0;0;0;0;0;0;1;0;1
"421400 Presidente Getúlio";0;0;0;0;0;1;0;0;0;1
"421480 Rio do Sul";0;2;2;6;1;4;3;2;0;20
"421500 Rio Negrinho";0;0;0;0;0;0;2;0;0;2
"421510 Rodeio";0;0;0;0;1;0;1;0;0;2
"421530 Salete";0;0;0;0;0;0;1;0;0;1
"421545 Sangão";0;0;0;1;1;0;1;0;0;3
"421550 Santa Cecília";0;0;0;4;0;0;0;0;0;4
"421570 Santo Amaro da Imperatriz";0;1;0;0;0;0;0;0;0;1
"421580 São Bento do Sul";0;0;0;1;1;1;0;0;3;6
"421590 São Bonifácio";0;0;0;1;0;0;0;0;0;1
