 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
Ano Diagnóstico: 2024
Ano Notificação: 2024
UF Residência: Paraná
Região Res.: Região Sul
UF Notificação: Paraná
Região Not.: Região Sul
Período:2024
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"410010 Abatiá";1;0;0;0;0;0;1
"410040 Almirante Tamandaré";17;2;0;6;0;0;25
"410070 Alto Piquiri";0;0;0;1;0;0;1
"410080 Alvorada do Sul";0;0;0;1;0;0;1
"410120 Antonina";1;0;0;0;0;0;1
"410140 Apucarana";22;2;0;3;0;0;27
"410150 Arapongas";10;1;0;2;0;0;13
"410170 Araruna";0;0;0;1;0;0;1
"410180 Araucária";19;2;0;14;0;0;35
"410190 Assaí";1;0;0;1;0;0;2
"410310 Bocaiúva do Sul";1;0;0;0;0;0;1
"410322 Bom Sucesso do Sul";1;0;0;0;0;0;1
"410345 Cafelândia";0;0;0;1;0;0;1
"410350 Califórnia";1;0;0;0;0;0;1
"410370 Cambé";9;3;1;4;0;0;17
"410400 Campina Grande do Sul";8;0;0;2;0;0;10
"410420 Campo Largo";25;1;0;1;0;0;27
"410425 Campo Magro";1;0;0;0;0;0;1
"410430 Campo Mourão";25;4;0;4;0;0;33
"410445 Cantagalo";1;0;0;0;0;0;1
"410460 Capitão Leônidas Marques";1;0;0;1;0;0;2
"410470 Carlópolis";1;0;0;0;0;0;1
"410480 Cascavel";38;2;0;35;0;0;75
"410490 Castro";2;0;0;1;0;0;3
"410510 Centenário do Sul";1;0;0;0;0;0;1
"410520 Cerro Azul";0;0;0;1;0;0;1
"410530 Céu Azul";1;0;0;0;0;0;1
"410550 Cianorte";6;1;0;3;0;0;10
"410560 Cidade Gaúcha";1;0;0;2;0;0;3
"410570 Clevelândia";2;0;0;0;0;0;2
"410580 Colombo";38;1;3;7;0;0;49
"410630 Corbélia";1;1;0;0;0;0;2
"410640 Cornélio Procópio";14;1;1;4;0;0;20
"410645 Coronel Domingos Soares";0;0;0;1;0;0;1
"410660 Cruzeiro do Oeste";3;0;0;1;0;0;4
"410690 Curitiba";359;22;7;70;0;7;465
"410700 Curiúva";1;0;0;0;0;0;1
"410720 Dois Vizinhos";2;0;0;0;0;0;2
"410750 Engenheiro Beltrão";1;0;0;2;0;0;3
"410754 Espigão Alto do Iguaçu";0;0;0;1;0;0;1
"410760 Faxinal";1;0;0;0;0;0;1
"410765 Fazenda Rio Grande";6;0;0;1;0;0;7
"410773 Fernandes Pinheiro";1;0;0;0;0;0;1
"410800 Florestópolis";1;0;0;0;0;0;1
"410830 Foz do Iguaçu";53;7;0;42;0;0;102
"410840 Francisco Beltrão";29;0;1;4;0;0;34
"410880 Guaíra";2;0;0;1;0;0;3
"410910 Guaporema";0;0;0;1;0;0;1
"410930 Guaraniaçu";1;0;0;0;0;0;1
"410940 Guarapuava";11;0;0;7;0;0;18
"410960 Guaratuba";10;1;0;3;0;0;14
"410970 Ibaiti";9;1;0;1;0;0;11
"410975 Ibema";1;0;0;0;0;0;1
"410980 Ibiporã";4;2;0;2;0;0;8
"411000 Iguaraçu";12;1;0;2;0;0;15
"411007 Imbaú";0;0;0;1;0;0;1
"411010 Imbituva";1;0;0;0;0;0;1
"411020 Inácio Martins";1;0;0;0;0;0;1
"411070 Irati";2;0;0;0;0;0;2
"411150 Ivaiporã";3;1;0;2;0;0;6
"411180 Jacarezinho";13;3;0;3;0;0;19
"411190 Jaguapitã";2;0;0;0;0;0;2
"411260 Jardim Olinda";0;1;0;0;0;0;1
"411275 Jesuítas";1;0;0;0;0;0;1
"411300 Jussara";1;0;0;0;0;0;1
"411320 Lapa";7;1;0;1;0;0;9
"411330 Laranjeiras do Sul";3;0;0;1;0;0;4
"411350 Loanda";0;0;0;1;0;0;1
"411370 Londrina";80;12;2;28;0;0;122
"411460 Marechal Cândido Rondon";1;0;0;0;0;0;1
"411480 Marialva";1;1;0;0;0;0;2
"411490 Marilândia do Sul";1;0;0;0;0;0;1
"411500 Marilena";0;0;0;1;0;0;1
"411520 Maringá";97;10;1;25;0;0;133
"411560 Matelândia";1;0;0;0;0;0;1
"411580 Medianeira";0;0;0;1;0;0;1
"411610 Moreira Sales";0;0;0;1;0;0;1
"411670 Nova Aurora";0;0;0;1;0;0;1
"411690 Nova Esperança";2;0;0;0;0;0;2
"411700 Nova Fátima";1;1;0;1;0;0;3
"411705 Nova Laranjeiras";0;0;0;0;1;0;1
"411720 Nova Olímpia";1;0;0;0;0;0;1
"411729 Novo Itacolomi";1;0;0;0;0;0;1
"411730 Ortigueira";0;0;0;1;1;0;2
"411750 Paiçandu";1;1;0;0;0;0;2
"411760 Palmas";3;1;0;3;0;0;7
"411780 Palmital";2;0;0;2;0;0;4
"411790 Palotina";1;0;0;1;0;0;2
"411800 Paraíso do Norte";1;0;0;1;0;0;2
"411810 Paranacity";0;0;0;1;0;0;1
"411820 Paranaguá";58;4;0;16;0;0;78
"411830 Paranapoema";1;0;0;0;0;0;1
"411840 Paranavaí";9;1;0;8;0;0;18
"411850 Pato Branco";15;0;0;9;1;0;25
"411915 Pinhais";37;3;4;5;0;0;49
"411940 Piraí do Sul";1;0;0;0;0;0;1
"411950 Piraquara";26;0;1;3;0;0;30
"411960 Pitanga";2;0;0;0;0;0;2
"411990 Ponta Grossa";85;4;1;13;0;0;103
