 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Ano Diagnóstico: 2024
Ano Notificação: 2024
UF Residência: Paraná
Região Res.: Região Sul
UF Notificação: Paraná
Região Not.: Região Sul
Período:2024
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"410040 Almirante Tamandaré";0;0;0;3;1;2;3;1;1;11
"410070 Alto Piquiri";0;0;0;1;0;0;0;0;0;1
"410080 Alvorada do Sul";0;0;0;0;0;1;0;0;0;1
"410120 Antonina";0;0;0;0;1;0;0;0;0;1
"410140 Apucarana";0;2;0;7;1;3;2;1;5;21
"410150 Arapongas";0;1;0;0;0;2;4;0;2;9
"410170 Araruna";0;0;0;0;1;0;0;0;0;1
"410180 Araucária";0;0;2;6;2;2;8;2;6;28
"410190 Assaí";0;0;0;0;0;1;0;0;0;1
"410345 Cafelândia";0;0;0;0;0;0;0;1;0;1
"410370 Cambé";0;2;1;3;1;3;1;0;1;12
"410400 Campina Grande do Sul";0;1;0;0;1;1;1;0;1;5
"410420 Campo Largo";0;2;0;4;0;0;1;0;0;7
"410425 Campo Magro";0;0;0;0;0;1;0;0;0;1
"410430 Campo Mourão";1;3;0;3;3;6;11;0;1;28
"410460 Capitão Leônidas Marques";0;0;0;0;0;0;2;0;0;2
"410480 Cascavel";0;3;0;10;7;10;25;8;8;71
"410490 Castro";0;0;0;1;1;0;0;0;1;3
"410510 Centenário do Sul";0;0;0;0;0;0;0;0;1;1
"410520 Cerro Azul";0;0;0;1;0;0;0;0;0;1
"410530 Céu Azul";0;0;0;0;0;0;0;0;1;1
"410550 Cianorte";0;1;1;0;1;3;3;0;1;10
"410560 Cidade Gaúcha";0;0;0;0;1;0;0;0;0;1
"410570 Clevelândia";0;1;0;0;0;0;1;0;0;2
"410580 Colombo";0;3;1;4;7;11;15;0;1;42
"410630 Corbélia";0;0;0;0;0;1;1;0;0;2
"410640 Cornélio Procópio";1;3;0;5;0;1;4;0;5;19
"410645 Coronel Domingos Soares";0;1;0;0;0;0;0;0;0;1
"410660 Cruzeiro do Oeste";0;1;0;1;1;0;0;0;1;4
"410690 Curitiba";4;12;12;36;24;47;102;16;46;299
"410700 Curiúva";0;0;0;0;1;0;0;0;0;1
