 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
Ano Diagnóstico: 2020
Ano Notificação: 2020
UF Residência: Paraná
Região Res.: Região Sul
UF Notificação: Paraná
Região Not.: Região Sul
Período:2020
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"410040 Almirante Tamandaré";12;0;0;8;0;0;20
"410110 Andirá";1;0;0;0;0;0;1
"410120 Antonina";1;0;0;0;0;0;1
"410140 Apucarana";6;2;0;4;0;0;12
"410150 Arapongas";13;2;0;2;0;0;17
"410170 Araruna";0;1;0;0;0;0;1
"410180 Araucária";4;0;1;8;0;0;13
"410200 Assis Chateaubriand";0;0;0;0;0;1;1
"410210 Astorga";1;0;0;0;0;0;1
"410280 Bela Vista do Paraíso";2;0;0;1;0;0;3
"410304 Boa Ventura de São Roque";1;0;0;0;0;0;1
"410310 Bocaiúva do Sul";0;1;0;0;0;0;1
"410335 Braganey";1;0;0;0;0;0;1
"410345 Cafelândia";0;0;0;1;0;0;1
"410370 Cambé";9;3;0;2;0;0;14
"410395 Campina do Simão";1;0;0;0;0;0;1
"410400 Campina Grande do Sul";1;0;0;0;0;0;1
"410420 Campo Largo";23;2;0;1;0;0;26
"410425 Campo Magro";0;0;0;1;0;0;1
"410430 Campo Mourão";15;1;0;3;0;0;19
"410442 Candói";2;0;0;1;0;0;3
"410445 Cantagalo";1;0;0;0;0;0;1
"410465 Carambeí";1;0;0;0;0;0;1
"410480 Cascavel";40;9;0;15;0;0;64
"410490 Castro";4;0;0;1;0;0;5
"410510 Centenário do Sul";1;0;0;1;0;0;2
"410520 Cerro Azul";1;0;0;0;0;0;1
"410540 Chopinzinho";2;0;0;0;0;0;2
"410550 Cianorte";13;1;0;3;0;0;17
"410560 Cidade Gaúcha";1;0;0;1;0;0;2
"410570 Clevelândia";2;0;0;0;0;0;2
"410580 Colombo";27;1;0;7;0;0;35
"410620 Contenda";1;0;0;1;0;0;2
"410630 Corbélia";0;1;0;0;0;0;1
"410640 Cornélio Procópio";9;1;0;0;0;0;10
"410655 Corumbataí do Sul";1;0;0;0;0;0;1
"410660 Cruzeiro do Oeste";0;0;0;1;0;0;1
"410690 Curitiba";267;17;12;62;0;0;358
"410700 Curiúva";1;0;0;0;0;0;1
"410730 Doutor Camargo";0;0;0;1;0;0;1
"410760 Faxinal";0;1;0;0;0;0;1
"410765 Fazenda Rio Grande";6;0;0;3;0;1;10
"410780 Floraí";1;0;0;0;0;0;1
"410790 Floresta";0;0;1;0;0;0;1
"410830 Foz do Iguaçu";42;2;0;23;0;0;67
"410840 Francisco Beltrão";16;0;1;4;0;0;21
"410855 Godoy Moreira";1;0;0;0;0;0;1
"410860 Goioerê";1;0;0;0;0;0;1
"410880 Guaíra";0;0;0;1;0;0;1
"410940 Guarapuava";14;0;0;3;0;0;17
"410960 Guaratuba";4;0;0;0;0;0;4
"410970 Ibaiti";2;1;0;0;0;0;3
"410975 Ibema";0;0;0;1;0;0;1
"410980 Ibiporã";5;0;0;1;0;0;6
"410990 Icaraíma";1;0;0;0;0;0;1
"411007 Imbaú";1;0;0;1;0;0;2
"411020 Inácio Martins";1;0;0;0;0;0;1
"411070 Irati";4;0;0;2;0;0;6
"411095 Itaipulândia";1;0;0;0;0;0;1
"411125 Itaperuçu";2;0;0;1;0;0;3
"411180 Jacarezinho";11;1;0;0;0;0;12
"411190 Jaguapitã";1;0;0;0;0;1;2
"411270 Jataizinho";1;0;0;0;0;0;1
"411320 Lapa";5;0;0;0;0;0;5
"411330 Laranjeiras do Sul";0;0;0;2;0;0;2
"411350 Loanda";0;0;0;1;0;0;1
"411360 Lobato";1;0;0;0;0;0;1
"411370 Londrina";63;8;0;26;0;0;97
"411410 Mandaguaçu";0;0;0;1;0;0;1
"411430 Mandirituba";2;0;0;0;0;0;2
"411460 Marechal Cândido Rondon";2;0;0;0;0;0;2
"411510 Mariluz";0;1;0;0;0;0;1
"411520 Maringá";89;8;0;29;0;0;126
"411540 Marmeleiro";1;0;0;0;0;0;1
"411570 Matinhos";3;0;0;1;0;0;4
