 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Ano Diagnóstico: 2020
Ano Notificação: 2020
UF Residência: Paraná
Região Res.: Região Sul
UF Notificação: Paraná
Região Not.: Região Sul
Período:2020
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"410040 Almirante Tamandaré";0;1;3;4;1;0;6;0;0;15
"410110 Andirá";0;0;0;0;0;0;1;0;0;1
"410140 Apucarana";1;0;1;2;1;5;1;0;0;11
"410150 Arapongas";0;3;0;2;0;5;1;0;1;12
"410170 Araruna";0;1;0;0;0;0;0;0;0;1
"410180 Araucária";0;0;2;2;1;2;2;0;2;11
"410210 Astorga";0;0;0;0;0;0;1;0;0;1
"410280 Bela Vista do Paraíso";0;1;0;1;0;0;0;0;0;2
"410304 Boa Ventura de São Roque";0;0;0;1;0;0;0;0;0;1
"410310 Bocaiúva do Sul";0;0;1;0;0;0;0;0;0;1
"410335 Braganey";0;0;0;1;0;0;0;0;0;1
"410345 Cafelândia";0;0;0;0;0;1;0;0;0;1
"410370 Cambé";0;0;1;1;0;2;4;1;0;9
"410395 Campina do Simão";0;1;0;0;0;0;0;0;0;1
"410400 Campina Grande do Sul";0;0;1;0;0;0;0;0;0;1
"410420 Campo Largo";2;0;0;4;2;4;4;0;2;18
"410425 Campo Magro";0;0;1;0;0;0;0;0;0;1
"410430 Campo Mourão";0;4;5;3;0;1;4;0;1;18
"410442 Candói";0;0;0;2;1;0;0;0;0;3
"410445 Cantagalo";0;0;0;0;0;0;1;0;0;1
"410465 Carambeí";0;0;0;0;0;0;1;0;0;1
"410480 Cascavel";1;5;7;12;7;11;11;4;6;64
"410490 Castro";1;0;0;0;0;1;3;0;0;5
"410510 Centenário do Sul";0;0;0;1;0;0;0;0;1;2
"410520 Cerro Azul";0;0;0;1;0;0;0;0;0;1
"410540 Chopinzinho";0;0;0;0;0;0;0;0;2;2
"410550 Cianorte";0;3;0;4;1;5;2;1;0;16
"410560 Cidade Gaúcha";0;0;0;1;0;0;0;0;0;1
"410570 Clevelândia";0;0;0;0;1;0;0;1;0;2
"410580 Colombo";1;0;4;7;4;7;7;1;1;32
"410620 Contenda";0;2;0;0;0;0;0;0;0;2
"410630 Corbélia";0;0;1;0;0;0;0;0;0;1
"410640 Cornélio Procópio";0;0;0;1;1;1;3;0;3;9
"410655 Corumbataí do Sul";0;0;0;0;1;0;0;0;0;1
"410660 Cruzeiro do Oeste";0;1;0;0;0;0;0;0;0;1
"410690 Curitiba";7;11;6;33;27;32;68;25;40;249
