 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
UF Residência: Mato Grosso
Período:2015
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"510025 Alta Floresta";2;0;0;4;0;0;6
"510030 Alto Araguaia";0;0;0;2;0;0;2
"510040 Alto Garças";0;0;0;2;0;0;2
"510060 Alto Taquari";0;0;0;2;0;0;2
"510100 Araguaiana";0;0;0;1;0;0;1
"510130 Arenápolis";0;0;0;1;0;0;1
"510140 Aripuanã";1;0;0;3;0;0;4
"510170 Barra do Bugres";0;1;0;2;0;0;3
"510180 Barra do Garças";2;0;0;6;0;0;8
"510250 Cáceres";2;2;0;7;0;0;11
"510263 Campo Novo do Parecis";0;0;0;4;0;0;4
"510267 Campo Verde";0;0;0;1;0;0;1
"510300 Chapada dos Guimarães";0;0;0;1;0;0;1
"510320 Colíder";1;0;0;1;0;0;2
"510325 Colniza";0;0;0;1;0;0;1
"510335 Confresa";0;1;0;3;0;0;4
"510336 Conquista D'Oeste";0;0;0;1;0;0;1
"510337 Cotriguaçu";0;0;0;1;0;0;1
"510340 Cuiabá";58;22;4;107;2;1;194
"510343 Curvelândia";0;0;0;1;0;0;1
"510345 Denise";0;0;0;1;0;0;1
"510350 Diamantino";3;1;0;1;0;0;5
"510360 Dom Aquino";0;0;0;2;0;0;2
"510370 Feliz Natal";1;0;0;0;0;0;1
"510410 Guarantã do Norte";6;1;0;3;0;0;10
"510420 Guiratinga";1;0;0;0;0;0;1
"510450 Indiavaí";0;0;0;1;0;0;1
"510460 Itiquira";2;0;0;2;0;0;4
"510480 Jaciara";4;0;0;2;0;0;6
"510510 Juara";3;0;0;3;0;0;6
"510515 Juína";4;1;1;2;0;0;8
"510517 Juruena";0;0;0;1;0;0;1
"510520 Juscimeira";0;0;0;2;0;0;2
"510525 Lucas do Rio Verde";2;0;0;7;0;0;9
"510562 Mirassol d'Oeste";1;0;0;0;0;0;1
"510590 Nobres";0;0;0;1;0;0;1
"510880 Nova Guarita";0;0;0;1;0;0;1
"510618 Nova Lacerda";0;0;0;1;0;0;1
"510622 Nova Mutum";2;0;0;5;0;0;7
"510623 Nova Olímpia";0;0;0;1;0;0;1
"510624 Nova Ubiratã";1;0;0;1;0;0;2
"510626 Novo Mundo";0;0;0;2;0;0;2
"510630 Paranatinga";0;1;0;4;0;0;5
"510642 Peixoto de Azevedo";1;0;0;3;0;0;4
"510665 Pontal do Araguaia";0;0;0;1;0;0;1
"510675 Pontes e Lacerda";0;0;0;1;0;0;1
"510677 Porto Alegre do Norte";0;0;0;2;0;0;2
"510682 Porto Esperidião";0;0;0;2;0;0;2
"510700 Poxoréo";1;1;0;2;0;0;4
"510704 Primavera do Leste";8;1;0;11;0;0;20
"510720 Rio Branco";1;0;0;0;0;0;1
"510760 Rondonópolis";67;18;0;55;0;0;140
"510770 Rosário Oeste";0;0;0;1;0;0;1
"510776 Santa Rita do Trivelato";0;0;0;1;0;0;1
"510779 Santo Antônio do Leste";0;0;0;1;0;0;1
"510710 São José dos Quatro Marcos";1;0;0;2;0;0;3
"510787 Sapezal";0;0;0;2;0;0;2
"510790 Sinop";15;0;0;28;0;0;43
"510792 Sorriso";5;5;0;12;0;0;22
"510795 Tangará da Serra";10;0;0;5;0;0;15
"510800 Tapurah";0;0;0;1;0;0;1
"510840 Várzea Grande";5;6;3;39;0;0;53
"510860 Vila Rica";0;0;0;1;0;0;1
"Total";210;61;8;364;2;1;646
