 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Fx. Etária(13)
Ano Diagnóstico: 2021
Ano Notificação: 2021
UF Residência: Santa Catarina
Região Res.: Região Sul
UF Notificação: Santa Catarina
Região Not.: Região Sul
Período:2021
"Município (Res)";"< 1 ano";"1-4";"5-9";"10-14";"15-19";"20-29";"30-39";"40-49";"50-59";"60-69";"70-79";"80 e mais";"Total"
"420010 Abelardo Luz";0;0;0;0;0;0;3;0;0;0;0;0;3
"420050 Águas de Chapecó";0;0;0;0;0;0;0;0;0;1;0;0;1
"420060 Águas Mornas";0;0;0;0;0;0;1;1;1;0;0;0;3
"420120 Antônio Carlos";0;0;0;0;0;0;0;0;0;1;0;0;1
"420130 Araquari";0;0;0;0;0;0;1;3;1;0;0;0;5
"420140 Araranguá";0;0;0;0;1;4;4;3;3;1;1;0;17
"420165 Arvoredo";0;0;0;0;0;1;0;0;0;0;0;0;1
"420170 Ascurra";0;0;0;0;0;0;0;0;1;0;0;0;1
"420180 Atalanta";0;0;0;0;0;0;0;0;1;0;0;0;1
"420195 Balneário Arroio do Silva";0;0;0;0;0;1;2;0;0;1;0;0;4
"420205 Balneário Barra do Sul";0;0;0;0;0;0;1;2;0;0;0;0;3
"420200 Balneário Camboriú";0;1;0;0;0;15;17;15;9;4;0;0;61
"420207 Balneário Gaivota";0;0;0;0;0;0;0;2;0;0;1;0;3
"420210 Barra Velha";0;0;0;0;0;1;3;2;1;2;0;0;9
"420230 Biguaçu";0;0;0;0;1;5;11;8;7;4;2;0;38
"420240 Blumenau";0;0;2;0;2;23;20;18;14;10;4;0;93
"420243 Bocaina do Sul";0;0;0;0;0;0;1;1;1;0;0;0;3
"420245 Bombinhas";0;0;0;0;0;0;1;1;0;0;0;0;2
"420270 Botuverá";0;0;0;0;0;0;2;0;0;0;0;0;2
"420280 Braço do Norte";0;0;0;0;0;0;2;2;0;0;0;0;4
"420290 Brusque";0;0;0;0;1;9;17;4;7;3;0;0;41
"420300 Caçador";0;0;0;0;0;5;5;3;1;1;0;0;15
"420320 Camboriú";0;0;0;0;2;3;6;5;2;1;0;0;19
"420360 Campos Novos";0;0;0;0;0;0;1;0;1;1;0;0;3
"420370 Canelinha";0;0;0;0;0;0;1;0;0;0;0;0;1
"420380 Canoinhas";0;0;0;0;0;1;6;2;1;0;0;0;10
"420390 Capinzal";0;0;0;0;1;0;3;0;1;0;0;0;5
"420395 Capivari de Baixo";0;0;0;0;0;0;2;3;1;1;0;0;7
"420420 Chapecó";0;0;0;0;0;22;19;22;8;4;2;0;77
"420425 Cocal do Sul";0;0;0;0;0;0;0;0;2;0;0;0;2
"420430 Concórdia";0;0;0;0;0;3;1;1;3;0;0;0;8
"420435 Cordilheira Alta";0;0;0;0;0;0;0;1;0;0;0;0;1
"420455 Correia Pinto";0;0;0;0;0;1;1;0;0;0;0;0;2
"420460 Criciúma";0;0;0;0;0;18;20;7;14;7;1;0;67
"420480 Curitibanos";0;0;0;0;1;3;1;1;0;1;0;0;7
"420515 Doutor Pedrinho";0;0;0;0;0;1;0;0;0;0;0;0;1
"420530 Faxinal dos Guedes";0;0;0;0;0;0;0;1;0;0;0;0;1
"420540 Florianópolis";0;0;1;1;2;66;75;47;33;15;3;0;243
"420545 Forquilhinha";0;0;0;0;0;0;2;2;1;0;0;0;5
"420550 Fraiburgo";0;0;0;0;0;1;1;0;4;0;0;0;6
"420560 Galvão";0;0;0;0;0;0;0;0;2;0;0;0;2
