 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Ano Diagnóstico: 2021
Ano Notificação: 2021
UF Residência: Santa Catarina
Região Res.: Região Sul
UF Notificação: Santa Catarina
Região Not.: Região Sul
Período:2021
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"420010 Abelardo Luz";1;0;0;1;0;0;0;0;1;3
"420050 Águas de Chapecó";0;0;0;0;1;0;0;0;0;1
"420060 Águas Mornas";0;0;0;0;0;1;1;1;0;3
"420120 Antônio Carlos";0;0;0;0;0;0;1;0;0;1
"420130 Araquari";0;0;1;1;1;1;1;0;0;5
"420140 Araranguá";0;2;1;5;1;2;4;0;1;16
"420165 Arvoredo";0;0;0;0;0;0;1;0;0;1
"420170 Ascurra";0;0;0;0;0;1;0;0;0;1
"420180 Atalanta";0;0;1;0;0;0;0;0;0;1
"420195 Balneário Arroio do Silva";0;0;0;0;1;0;0;0;1;2
"420205 Balneário Barra do Sul";0;0;0;0;3;0;0;0;0;3
"420200 Balneário Camboriú";1;2;0;4;5;7;17;3;9;48
"420207 Balneário Gaivota";0;0;1;1;0;0;0;0;1;3
"420210 Barra Velha";0;1;1;3;2;0;0;0;1;8
"420230 Biguaçu";0;1;0;8;0;2;7;2;1;21
"420240 Blumenau";0;5;5;13;13;5;32;7;8;88
"420243 Bocaina do Sul";0;0;0;0;0;1;1;0;0;2
"420245 Bombinhas";0;0;0;0;0;1;1;0;0;2
"420270 Botuverá";0;0;1;0;0;1;0;0;0;2
"420280 Braço do Norte";0;0;1;1;0;1;0;0;0;3
"420290 Brusque";1;3;2;6;5;1;11;2;9;40
"420300 Caçador";1;2;1;4;2;2;1;1;0;14
"420320 Camboriú";0;3;2;5;1;2;4;0;0;17
"420360 Campos Novos";0;0;0;1;0;0;0;1;1;3
"420370 Canelinha";0;0;1;0;0;0;0;0;0;1
"420380 Canoinhas";0;0;0;2;0;1;2;0;1;6
"420390 Capinzal";0;0;0;1;0;1;2;1;0;5
"420395 Capivari de Baixo";0;0;0;2;1;0;3;0;0;6
"420420 Chapecó";2;5;7;14;5;8;18;3;10;72
"420425 Cocal do Sul";0;0;0;1;0;0;0;0;1;2
"420430 Concórdia";0;1;1;1;1;2;1;0;1;8
"420435 Cordilheira Alta";0;0;0;0;0;0;0;0;1;1
"420455 Correia Pinto";0;0;0;0;0;1;1;0;0;2
"420460 Criciúma";0;2;1;4;18;4;21;4;12;66
"420480 Curitibanos";0;0;0;1;0;0;2;1;1;5
"420515 Doutor Pedrinho";0;0;0;1;0;0;0;0;0;1
"420530 Faxinal dos Guedes";0;0;0;0;0;0;0;0;1;1
"420540 Florianópolis";14;8;5;21;27;17;76;11;32;211
"420545 Forquilhinha";0;0;0;0;1;0;3;0;0;4
"420550 Fraiburgo";0;0;0;2;0;0;1;0;1;4
"420560 Galvão";0;0;0;1;0;0;1;0;0;2
"420570 Garopaba";0;0;0;1;0;4;1;1;4;11
"420580 Garuva";0;1;0;0;0;0;0;0;0;1
"420590 Gaspar";1;2;0;1;1;3;3;1;3;15
"420650 Guaramirim";0;0;0;1;0;2;2;0;0;5
"420670 Herval d'Oeste";0;0;0;3;0;0;0;1;0;4
"420700 Içara";0;2;1;1;0;2;4;0;1;11
"420720 Imaruí";0;0;0;0;0;0;0;0;1;1
"420730 Imbituba";0;2;0;2;1;0;5;1;1;12
"420750 Indaial";0;1;1;3;1;1;3;2;1;13
"420768 Ipuaçu";1;1;0;3;0;0;0;0;0;5
"420780 Irani";0;0;1;0;1;0;1;0;0;3
"420800 Itá";0;0;0;1;0;0;0;0;0;1
"420820 Itajaí";1;4;4;13;4;22;27;6;10;91
"420830 Itapema";0;2;0;1;2;3;7;2;3;20
"420845 Itapoá";0;1;0;0;0;2;1;0;0;4
"420850 Ituporanga";0;1;0;0;0;1;0;1;0;3
"420880 Jaguaruna";0;1;0;0;0;1;0;0;0;2
"420890 Jaraguá do Sul";0;0;1;3;2;1;11;1;3;22
"420900 Joaçaba";1;2;1;1;0;2;1;0;0;8
"420910 Joinville";1;9;11;16;23;18;61;10;20;169
"420915 José Boiteux";0;0;0;0;0;0;1;0;0;1
"420930 Lages";0;7;1;0;6;4;25;3;5;51
"420940 Laguna";0;0;0;3;1;0;3;0;0;7
"420950 Laurentino";0;1;0;0;0;0;0;0;0;1
"420960 Lauro Muller";0;0;0;0;0;1;0;0;0;1
"420970 Lebon Régis";0;0;0;0;0;1;0;0;0;1
"420990 Lontras";0;0;1;0;0;0;0;0;0;1
"421010 Mafra";0;0;1;1;3;1;2;0;0;8
"421040 Maracajá";0;0;0;0;0;0;1;0;0;1
"421050 Maravilha";0;0;0;0;1;0;1;0;0;2
"421055 Marema";0;1;0;0;0;0;0;0;0;1
"421060 Massaranduba";0;0;0;0;0;0;1;0;0;1
"421120 Morro da Fumaça";0;0;0;0;0;1;0;0;0;1
"421125 Morro Grande";0;1;0;0;0;0;0;0;0;1
"421130 Navegantes";0;1;2;2;2;11;4;0;1;23
"421140 Nova Erechim";0;0;0;1;0;0;0;0;0;1
"421150 Nova Trento";0;0;0;0;0;1;0;0;0;1
"421160 Nova Veneza";0;0;0;1;0;0;0;0;0;1
"421170 Orleans";0;0;2;1;2;0;1;0;0;6
"421189 Painel";0;0;0;0;0;0;1;0;0;1
"421190 Palhoça";0;3;1;13;3;5;17;4;5;51
"421210 Palmitos";0;0;0;0;0;1;0;0;0;1
"421225 Passo de Torres";0;0;0;2;0;0;0;0;0;2
"421250 Penha";0;1;1;1;1;1;0;0;0;5
