 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Ano Diagnóstico: 2018
Ano Notificação: 2018
UF Residência: Santa Catarina
Região Res.: Região Sul
UF Notificação: Santa Catarina
Região Not.: Região Sul
Período:2018
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"420010 Abelardo Luz";0;0;0;0;1;0;0;0;0;1
"420020 Agrolândia";0;1;0;0;0;0;0;0;0;1
"420050 Águas de Chapecó";0;0;0;0;1;0;0;0;0;1
"420055 Águas Frias";0;0;0;0;1;0;0;0;1;2
"420130 Araquari";0;1;0;1;0;1;0;0;1;4
"420140 Araranguá";0;4;3;2;2;1;4;1;4;21
"420195 Balneário Arroio do Silva";0;0;1;1;0;0;1;0;0;3
"420205 Balneário Barra do Sul";0;0;0;1;0;0;0;0;0;1
"420200 Balneário Camboriú";1;5;0;5;7;8;24;4;7;61
"420207 Balneário Gaivota";0;0;0;0;1;1;0;0;0;2
"420210 Barra Velha";0;1;0;2;0;4;2;0;0;9
"420230 Biguaçu";0;1;2;9;6;2;8;0;3;31
"420240 Blumenau";0;2;7;14;13;3;25;11;9;84
"420245 Bombinhas";0;0;0;0;1;1;4;0;0;6
"420270 Botuverá";0;0;0;0;0;0;1;0;0;1
"420287 Brunópolis";0;0;0;0;0;0;1;0;0;1
"420290 Brusque";0;5;3;11;2;8;5;1;4;39
"420300 Caçador";1;2;2;2;4;5;0;0;0;16
"420320 Camboriú";1;3;1;5;1;6;4;0;3;24
"420360 Campos Novos";0;0;0;3;2;0;0;0;0;5
"420390 Capinzal";0;0;0;0;0;1;0;0;0;1
"420395 Capivari de Baixo";0;0;0;1;1;0;1;0;0;3
"420400 Catanduvas";0;0;0;1;0;0;0;0;0;1
"420420 Chapecó";1;9;1;8;3;4;7;7;2;42
"420425 Cocal do Sul";0;0;0;1;1;0;0;0;1;3
"420430 Concórdia";0;1;0;0;0;1;1;0;0;3
"420440 Coronel Freitas";0;1;0;0;0;0;0;0;0;1
"420455 Correia Pinto";0;0;0;1;0;0;0;0;0;1
"420460 Criciúma";1;2;2;25;9;6;7;1;5;58
"420470 Cunha Porã";0;0;0;0;0;0;1;0;0;1
"420480 Curitibanos";0;0;0;1;1;1;0;0;0;3
"420515 Doutor Pedrinho";0;0;0;2;0;0;0;0;0;2
"420517 Entre Rios";0;0;0;0;0;0;1;0;0;1
"420520 Erval Velho";0;0;0;0;0;0;0;0;1;1
"420530 Faxinal dos Guedes";0;0;0;0;0;0;0;1;0;1
"420540 Florianópolis";4;19;8;56;29;28;58;26;40;268
"420545 Forquilhinha";0;0;0;2;1;1;0;0;0;4
"420550 Fraiburgo";0;1;1;0;0;0;0;0;0;2
"420570 Garopaba";0;0;0;0;1;2;0;0;0;3
"420580 Garuva";0;0;0;0;0;0;1;0;0;1
"420590 Gaspar";0;1;3;1;3;1;4;0;3;16
"420610 Grão Pará";0;0;0;0;0;0;3;0;0;3
"420630 Guabiruba";0;1;0;1;0;1;1;0;0;4
"420650 Guaramirim";0;1;0;0;0;1;0;1;0;3
"420670 Herval d'Oeste";0;2;0;3;0;1;1;0;0;7
"420690 Ibirama";0;0;0;0;0;0;1;0;1;2
"420700 Içara";0;1;0;2;2;2;0;0;1;8
"420730 Imbituba";1;1;2;5;1;0;4;0;1;15
"420750 Indaial";0;2;0;6;3;0;3;0;1;15
"420768 Ipuaçu";0;2;0;0;0;0;0;0;0;2
"420770 Ipumirim";0;0;0;0;0;0;1;0;0;1
"420790 Irineópolis";0;0;0;0;0;1;0;0;0;1
"420820 Itajaí";0;10;6;16;20;14;36;5;8;115
"420830 Itapema";0;0;0;2;1;3;4;1;5;16
"420845 Itapoá";0;0;0;0;0;0;0;1;0;1
"420890 Jaraguá do Sul";0;1;1;0;1;4;11;4;6;28
"420900 Joaçaba";0;1;1;4;4;1;2;1;0;14
"420910 Joinville";0;15;5;27;13;10;46;12;16;144
"420930 Lages";2;3;2;7;2;4;20;0;1;41
"420940 Laguna";2;1;1;3;1;2;2;0;0;12
