 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
Ano Diagnóstico: 2018
Ano Notificação: 2018
UF Residência: Santa Catarina
Região Res.: Região Sul
UF Notificação: Santa Catarina
Região Not.: Região Sul
Período:2018
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"420010 Abelardo Luz";1;0;0;0;0;0;1
"420020 Agrolândia";0;0;0;1;0;0;1
"420050 Águas de Chapecó";1;0;0;0;0;0;1
"420055 Águas Frias";2;0;0;0;0;0;2
"420130 Araquari";5;1;0;1;0;0;7
"420140 Araranguá";18;1;0;3;0;0;22
"420150 Armazém";1;0;0;0;0;0;1
"420195 Balneário Arroio do Silva";3;0;0;0;0;0;3
"420205 Balneário Barra do Sul";1;0;0;0;0;0;1
"420200 Balneário Camboriú";65;6;0;4;0;1;76
"420207 Balneário Gaivota";2;0;0;0;0;0;2
"420210 Barra Velha";9;0;0;1;0;0;10
"420230 Biguaçu";37;2;0;4;0;2;45
"420240 Blumenau";76;4;0;8;0;0;88
"420245 Bombinhas";5;0;0;1;0;0;6
"420270 Botuverá";0;0;0;1;0;0;1
"420287 Brunópolis";1;0;0;0;0;0;1
"420290 Brusque";42;0;0;2;0;0;44
"420300 Caçador";13;2;0;3;0;0;18
"420320 Camboriú";23;1;0;5;0;0;29
"420360 Campos Novos";2;1;1;1;0;0;5
"420380 Canoinhas";2;0;0;0;0;0;2
"420390 Capinzal";0;1;0;0;0;0;1
"420395 Capivari de Baixo";4;0;0;0;0;0;4
"420400 Catanduvas";0;0;0;1;0;0;1
"420420 Chapecó";36;4;0;3;0;0;43
"420425 Cocal do Sul";3;0;0;0;0;0;3
"420430 Concórdia";2;0;0;1;0;0;3
"420440 Coronel Freitas";1;0;0;0;0;0;1
"420455 Correia Pinto";1;0;0;0;0;0;1
"420460 Criciúma";47;11;0;2;0;0;60
"420470 Cunha Porã";1;0;0;0;0;0;1
"420480 Curitibanos";3;0;0;0;0;0;3
"420500 Dionísio Cerqueira";1;0;0;0;0;0;1
"420515 Doutor Pedrinho";2;0;0;0;0;0;2
"420517 Entre Rios";1;0;0;0;0;0;1
"420520 Erval Velho";1;0;0;0;0;0;1
"420530 Faxinal dos Guedes";1;0;0;0;0;0;1
"420540 Florianópolis";226;38;4;35;0;0;303
"420545 Forquilhinha";3;1;0;0;0;0;4
"420550 Fraiburgo";2;0;0;0;0;0;2
"420570 Garopaba";5;0;0;0;0;0;5
"420580 Garuva";1;0;0;0;0;0;1
"420590 Gaspar";13;1;0;2;0;0;16
"420610 Grão Pará";3;0;0;0;0;0;3
"420630 Guabiruba";1;2;0;2;0;0;5
"420640 Guaraciaba";1;0;0;0;0;0;1
"420650 Guaramirim";3;0;0;0;0;0;3
"420670 Herval d'Oeste";7;1;0;0;0;0;8
"420690 Ibirama";2;0;0;0;0;0;2
"420700 Içara";7;2;0;0;0;0;9
"420730 Imbituba";13;1;0;1;0;0;15
"420750 Indaial";15;1;0;0;0;0;16
"420768 Ipuaçu";0;0;0;1;1;0;2
"420770 Ipumirim";1;0;0;0;0;0;1
"420775 Iraceminha";2;0;0;0;0;0;2
"420790 Irineópolis";1;0;0;0;0;0;1
"420820 Itajaí";100;7;1;7;0;1;116
"420830 Itapema";16;5;0;0;0;0;21
"420845 Itapoá";1;0;0;1;0;0;2
"420890 Jaraguá do Sul";28;0;0;0;0;0;28
"420900 Joaçaba";17;1;0;1;0;0;19
"420910 Joinville";142;13;0;17;0;0;172
"420930 Lages";34;1;0;10;0;0;45
"420940 Laguna";13;0;0;1;0;0;14
"420960 Lauro Muller";4;0;0;0;0;0;4
"420970 Lebon Régis";1;0;0;1;0;0;2
"421010 Mafra";9;0;0;1;0;0;10
"421040 Maracajá";1;0;0;0;0;0;1
"421050 Maravilha";4;0;0;0;0;0;4
"421060 Massaranduba";1;0;0;0;0;0;1
"421120 Morro da Fumaça";1;0;0;0;0;0;1
"421130 Navegantes";18;1;1;6;0;0;26
"421150 Nova Trento";1;0;0;0;0;0;1
"421170 Orleans";5;0;0;0;0;0;5
"421175 Otacílio Costa";1;0;0;0;0;0;1
"421185 Ouro Verde";0;0;0;1;0;0;1
"421190 Palhoça";64;9;2;4;0;1;80
"421200 Palma Sola";1;0;0;0;0;0;1
"421230 Paulo Lopes";1;0;0;0;0;0;1
"421250 Penha";8;0;0;0;0;0;8
"421280 Piçarras";7;0;0;2;0;0;9
"421290 Pinhalzinho";2;0;0;1;0;0;3
"421320 Pomerode";6;0;0;0;0;0;6
"421340 Ponte Serrada";1;0;0;1;0;0;2
"421350 Porto Belo";4;0;0;0;0;0;4
"421360 Porto União";2;0;0;1;0;0;3
"421380 Praia Grande";1;0;0;0;0;0;1
"421480 Rio do Sul";23;4;0;2;0;0;29
"421500 Rio Negrinho";1;0;0;0;0;0;1
"421505 Rio Rufino";1;0;0;0;0;0;1
"421510 Rodeio";2;0;0;1;0;0;3
"421545 Sangão";1;1;0;0;0;0;2
"421550 Santa Cecília";1;0;0;1;0;0;2
"421570 Santo Amaro da Imperatriz";2;0;0;0;0;0;2
"421580 São Bento do Sul";11;0;1;0;0;0;12
"421605 São Cristovão do Sul";1;0;0;0;0;0;1
"421620 São Francisco do Sul";17;2;0;1;0;0;20
"421630 São João Batista";5;1;0;0;0;0;6
"421625 São João do Oeste";2;0;0;0;0;0;2
"421650 São Joaquim";1;1;0;0;0;0;2
"421660 São José";99;9;1;6;0;0;115
"421680 São José do Cerrito";1;0;0;0;0;0;1
"421700 São Ludgero";1;0;0;0;0;0;1
"421720 São Miguel do Oeste";5;1;0;0;0;0;6
"421725 São Pedro de Alcântara";1;0;0;0;0;0;1
"421750 Seara";1;0;0;0;0;0;1
"421760 Siderópolis";3;0;0;0;0;0;3
"421770 Sombrio";7;0;0;0;0;0;7
"421800 Tijucas";16;0;0;3;0;0;19
"421820 Timbó";15;0;0;1;0;0;16
"421825 Timbó Grande";1;0;0;0;0;0;1
"421830 Três Barras";2;0;0;0;0;0;2
"421860 Trombudo Central";2;0;0;0;0;0;2
"421870 Tubarão";37;5;0;1;0;0;43
"421885 União do Oeste";0;0;0;1;0;0;1
"421890 Urubici";0;0;0;1;0;0;1
"421895 Urupema";1;0;0;0;0;0;1
"421900 Urussanga";1;0;0;0;0;0;1
"421930 Videira";7;1;0;0;0;0;8
"421950 Xanxerê";19;2;0;6;2;0;29
"421970 Xaxim";3;1;0;1;0;0;5
"421985 Zortéa";1;0;0;0;0;0;1
"Total";1504;146;11;163;3;5;1832
