 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Ano Diagnóstico: 2016
Ano Notificação: 2016
UF Residência: Santa Catarina
Região Res.: Região Sul
UF Notificação: Santa Catarina
Região Not.: Região Sul
Período:2016
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"420010 Abelardo Luz";0;0;0;0;0;0;1;0;0;1
"420020 Agrolândia";0;0;0;1;0;0;0;0;0;1
"420030 Agronômica";0;0;0;0;0;1;0;0;0;1
"420050 Águas de Chapecó";0;0;0;0;0;1;0;0;0;1
"420060 Águas Mornas";1;0;0;0;0;0;0;0;0;1
"420125 Apiúna";0;1;0;0;0;0;0;0;0;1
"420130 Araquari";0;0;1;0;0;1;3;0;0;5
"420140 Araranguá";1;4;0;7;2;2;4;4;2;26
"420195 Balneário Arroio do Silva";0;0;1;4;1;0;2;0;0;8
"420205 Balneário Barra do Sul";0;1;0;0;0;0;0;0;0;1
"420200 Balneário Camboriú";1;3;2;17;12;4;15;6;15;75
"420210 Barra Velha";1;1;1;2;1;2;0;0;0;8
"420220 Benedito Novo";0;0;0;0;1;0;0;0;1;2
"420230 Biguaçu";1;2;4;8;4;2;6;0;2;29
"420240 Blumenau";0;4;1;15;21;21;20;10;6;98
"420245 Bombinhas";0;0;0;1;0;0;0;0;0;1
"420280 Braço do Norte";0;2;0;0;1;0;1;1;0;5
"420285 Braço do Trombudo";0;0;0;0;0;1;0;0;0;1
"420287 Brunópolis";0;0;1;0;0;0;0;0;0;1
"420290 Brusque";0;2;0;5;6;4;11;1;1;30
"420300 Caçador";0;0;0;1;2;2;0;0;0;5
"420320 Camboriú";1;5;4;3;3;5;4;0;2;27
"420340 Campo Belo do Sul";0;0;0;0;0;0;1;0;0;1
"420360 Campos Novos";0;2;0;1;2;0;1;0;0;6
"420370 Canelinha";0;0;0;0;0;1;0;0;0;1
"420380 Canoinhas";0;0;0;0;1;2;0;0;0;3
"420390 Capinzal";0;0;0;0;0;0;1;0;0;1
"420395 Capivari de Baixo";0;1;0;0;0;2;0;0;0;3
"420400 Catanduvas";0;0;0;1;0;1;0;0;0;2
"420420 Chapecó";1;8;8;7;7;9;4;4;1;49
"420430 Concórdia";0;2;0;2;3;2;1;0;2;12
"420455 Correia Pinto";0;0;0;1;0;0;0;0;0;1
"420450 Corupá";0;1;0;0;0;0;0;0;0;1
"420460 Criciúma";1;4;7;27;25;12;5;1;4;86
"420480 Curitibanos";1;0;1;1;4;2;1;0;0;10
"420517 Entre Rios";0;0;0;0;0;0;1;0;0;1
"420540 Florianópolis";3;27;9;58;35;30;64;29;38;293
"420545 Forquilhinha";0;0;0;2;0;4;0;0;0;6
"420550 Fraiburgo";0;2;1;0;0;0;0;0;0;3
"420560 Galvão";0;0;0;1;0;0;0;0;0;1
