 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
Ano Diagnóstico: 2016
Ano Notificação: 2016
UF Residência: Santa Catarina
Região Res.: Região Sul
UF Notificação: Santa Catarina
Região Not.: Região Sul
Período:2016
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"420010 Abelardo Luz";1;0;0;0;0;0;1
"420020 Agrolândia";1;0;0;0;0;0;1
"420030 Agronômica";1;0;0;0;0;0;1
"420050 Águas de Chapecó";1;0;0;0;0;0;1
"420060 Águas Mornas";1;0;0;0;0;0;1
"420125 Apiúna";1;0;0;0;0;0;1
"420130 Araquari";5;0;0;0;0;0;5
"420140 Araranguá";25;2;0;0;0;0;27
"420195 Balneário Arroio do Silva";5;3;0;0;0;0;8
"420205 Balneário Barra do Sul";1;0;0;0;0;0;1
"420200 Balneário Camboriú";73;2;2;6;0;0;83
"420207 Balneário Gaivota";1;0;0;0;0;0;1
"420210 Barra Velha";9;0;0;0;0;0;9
"420220 Benedito Novo";2;0;0;0;0;0;2
"420230 Biguaçu";32;1;0;1;0;0;34
"420240 Blumenau";83;10;0;7;0;0;100
"420245 Bombinhas";1;0;0;0;0;0;1
"420280 Braço do Norte";5;0;0;0;0;0;5
"420285 Braço do Trombudo";1;0;0;0;0;0;1
"420287 Brunópolis";0;0;0;1;0;0;1
"420290 Brusque";30;0;1;1;0;0;32
"420300 Caçador";4;0;0;1;0;0;5
"420320 Camboriú";23;2;0;3;0;1;29
"420340 Campo Belo do Sul";1;0;0;0;0;0;1
"420360 Campos Novos";4;1;0;2;0;0;7
"420370 Canelinha";1;0;0;0;0;0;1
"420380 Canoinhas";9;0;0;0;0;0;9
"420390 Capinzal";2;0;0;0;0;0;2
"420395 Capivari de Baixo";4;0;0;0;0;0;4
"420400 Catanduvas";1;0;0;1;0;0;2
"420420 Chapecó";38;4;0;8;0;0;50
"420430 Concórdia";10;2;0;0;0;0;12
"420455 Correia Pinto";0;0;0;1;0;0;1
"420450 Corupá";1;0;0;0;0;0;1
"420460 Criciúma";70;12;1;4;0;0;87
"420480 Curitibanos";9;0;0;1;0;0;10
"420500 Dionísio Cerqueira";2;0;0;0;0;0;2
"420517 Entre Rios";1;0;0;0;0;0;1
"420540 Florianópolis";268;26;2;28;0;0;324
"420545 Forquilhinha";6;0;0;0;0;0;6
"420550 Fraiburgo";3;0;0;0;0;0;3
"420560 Galvão";0;0;0;1;0;0;1
"420570 Garopaba";4;0;0;0;0;0;4
"420580 Garuva";2;0;0;0;0;0;2
"420590 Gaspar";7;0;0;0;0;0;7
"420600 Governador Celso Ramos";8;0;0;0;0;0;8
"420610 Grão Pará";1;0;0;0;0;0;1
"420630 Guabiruba";4;1;0;0;0;0;5
"420650 Guaramirim";6;1;0;0;0;0;7
"420670 Herval d'Oeste";6;0;0;0;0;0;6
"420680 Ibicaré";1;0;0;0;0;0;1
"420690 Ibirama";7;0;0;0;0;0;7
"420700 Içara";17;2;0;1;0;0;20
"420710 Ilhota";1;0;0;0;0;0;1
