 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Ano Diagnóstico: 2020
Ano Notificação: 2020
UF Residência: Rio Grande do Sul
Região Res.: Região Sul
UF Notificação: Rio Grande do Sul
Região Not.: Região Sul
Período:2020
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"430005 Água Santa";0;0;0;0;0;1;0;0;0;1
"430010 Agudo";0;0;1;0;0;0;0;0;0;1
"430020 Ajuricaba";0;1;0;0;0;0;0;0;0;1
"430040 Alegrete";1;3;1;0;2;1;0;0;0;8
"430060 Alvorada";0;4;5;14;10;8;4;2;1;48
"430063 Amaral Ferrador";0;0;0;1;0;0;0;0;0;1
"430100 Arroio do Meio";0;0;0;0;1;0;0;0;0;1
"430105 Arroio do Sal";0;0;0;0;1;0;0;0;0;1
"430120 Arroio do Tigre";0;1;0;0;0;0;0;0;0;1
"430130 Arroio Grande";0;0;0;2;0;0;0;0;0;2
"430150 Augusto Pestana";0;0;0;1;0;0;0;0;0;1
"430160 Bagé";0;1;2;4;1;2;3;0;2;15
"430190 Barra do Ribeiro";0;0;0;0;0;1;0;0;0;1
"430200 Barros Cassal";0;0;0;1;0;0;0;0;0;1
"430210 Bento Gonçalves";0;1;1;6;5;0;3;0;0;16
"430237 Bom Progresso";0;0;0;1;1;0;0;0;0;2
"430280 Caçapava do Sul";0;2;0;0;0;0;1;0;0;3
"430300 Cachoeira do Sul";0;0;0;1;1;1;1;0;0;4
"430310 Cachoeirinha";0;0;1;3;1;2;5;1;0;13
"430340 Caiçara";0;0;0;0;0;0;0;0;1;1
"430350 Camaquã";1;6;1;4;0;0;1;0;1;14
"430380 Campinas do Sul";0;0;0;1;0;0;0;0;0;1
"430390 Campo Bom";0;1;1;0;1;1;2;0;2;8
"430435 Candiota";0;0;0;0;0;1;0;0;0;1
"430440 Canela";0;3;0;4;2;2;4;0;0;15
"430460 Canoas";1;3;4;24;13;14;11;3;3;76
"430463 Capão da Canoa";0;0;1;1;2;0;0;0;0;4
"430466 Capão do Leão";1;2;0;2;0;0;0;0;0;5
"430468 Capela de Santana";0;0;1;0;0;3;0;0;0;4
"430470 Carazinho";0;1;1;0;0;1;2;0;1;6
"430500 Catuípe";0;0;0;0;0;0;1;0;0;1
"430510 Caxias do Sul";0;5;1;9;7;5;17;4;12;60
"430535 Charqueadas";1;2;2;1;0;1;0;0;0;7
"430543 Chuí";0;0;0;0;1;0;0;0;0;1
"430545 Cidreira";0;0;0;1;0;0;0;0;0;1
"430590 Coronel Bicaco";0;1;0;0;0;0;0;0;0;1
"430610 Cruz Alta";0;3;1;7;2;1;9;0;0;23
"430613 Cruzaltense";0;0;0;1;0;0;0;0;0;1
"430640 Dois Irmãos";0;0;0;0;0;0;1;0;0;1
"430660 Dom Pedrito";0;2;1;1;1;1;1;0;0;7
"430676 Eldorado do Sul";1;0;1;0;0;1;0;0;0;3
"430680 Encantado";0;0;0;1;0;0;0;0;0;1
"430690 Encruzilhada do Sul";0;0;0;1;0;0;0;0;0;1
"430700 Erechim";0;0;0;4;1;2;4;2;2;15
