 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
UF Residência: Goiás
Período:2016
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"520005 Abadia de Goiás";1;0;0;1;0;0;2
"520010 Abadiânia";0;0;0;2;0;0;2
"520013 Acreúna";1;0;0;2;0;0;3
"520025 Águas Lindas de Goiás";3;2;0;2;0;0;7
"520030 Alexânia";0;0;0;1;0;0;1
"520080 Alvorada do Norte";0;0;0;1;0;0;1
"520110 Anápolis";23;2;0;31;0;4;60
"520140 Aparecida de Goiânia";28;5;1;59;0;0;93
"520170 Aragarças";0;0;0;2;0;0;2
"520235 Arenópolis";0;0;0;1;0;0;1
"520330 Bela Vista de Goiás";0;0;0;1;0;0;1
"520355 Bonfinópolis";0;0;0;1;0;0;1
"520410 Cachoeira Alta";0;0;0;1;0;0;1
"520425 Cachoeira Dourada";0;0;0;1;0;0;1
"520450 Caldas Novas";8;1;1;12;0;0;22
"520470 Campinorte";1;0;0;0;0;0;1
"520490 Campos Belos";1;0;0;1;0;0;2
"520500 Carmo do Rio Verde";1;1;0;0;0;0;2
"520510 Catalão";8;0;0;3;0;0;11
"520545 Cezarina";0;0;0;1;0;0;1
"520549 Cidade Ocidental";2;1;0;0;0;0;3
"520551 Cocalzinho de Goiás";0;1;0;0;0;0;1
"520552 Colinas do Sul";0;1;0;0;0;0;1
"520580 Corumbá de Goiás";0;0;0;1;0;0;1
"520590 Corumbaíba";0;0;0;1;0;0;1
"520620 Cristalina";0;0;0;2;0;0;2
"520640 Crixás";0;0;0;1;0;0;1
"520740 Edéia";0;0;0;1;0;0;1
"520753 Faina";0;0;0;1;0;0;1
"520800 Formosa";4;0;0;3;0;0;7
"520840 Goianápolis";0;0;0;1;0;0;1
"520860 Goianésia";1;0;0;4;0;0;5
"520870 Goiânia";149;11;2;247;1;8;418
"520880 Goianira";1;0;0;6;0;0;7
"520890 Goiás";1;0;0;0;0;0;1
"520910 Goiatuba";2;0;0;1;0;0;3
"520920 Guapó";1;0;0;1;0;0;2
"520970 Hidrolândia";1;0;0;2;0;0;3
"520995 Indiara";0;0;0;2;0;0;2
"521000 Inhumas";2;0;0;4;0;0;6
"521010 Ipameri";0;1;0;3;0;0;4
"521015 Ipiranga de Goiás";0;0;0;1;0;0;1
"521040 Itaberaí";0;0;0;3;0;0;3
"521056 Itaguari";1;0;0;0;0;0;1
"521150 Itumbiara";17;7;1;9;0;0;34
"521170 Jandaia";0;0;0;1;0;0;1
"521180 Jaraguá";2;0;0;2;0;0;4
"521190 Jataí";9;1;0;22;0;0;32
"521210 Joviânia";0;0;0;1;0;0;1
"521220 Jussara";0;0;0;1;0;0;1
"521250 Luziânia";6;1;0;5;0;0;12
"521280 Mara Rosa";0;1;0;1;0;0;2
"521310 Mineiros";2;0;0;5;0;0;7
"521375 Montividiu";1;0;0;0;0;0;1
"521380 Morrinhos";4;0;1;1;0;0;6
"521400 Mozarlândia";0;0;0;2;0;0;2
"521440 Nazário";1;0;0;2;0;0;3
"521450 Nerópolis";1;0;0;1;0;0;2
"521460 Niquelândia";0;0;0;1;0;0;1
"521500 Nova Veneza";0;0;0;1;0;0;1
"521523 Novo Gama";3;1;1;3;0;0;8
"521530 Orizona";0;0;0;1;0;0;1
"521550 Ouvidor";1;0;0;0;0;0;1
"521560 Padre Bernardo";0;1;1;2;0;0;4
"521570 Palmeiras de Goiás";2;0;0;1;0;0;3
"521590 Palminópolis";0;1;0;0;0;0;1
"521640 Paraúna";0;0;0;1;0;0;1
"521645 Perolândia";1;0;0;1;0;0;2
"521710 Piracanjuba";0;0;0;1;0;0;1
"521720 Piranhas";0;1;0;1;0;0;2
"521730 Pirenópolis";1;0;0;0;0;0;1
"521760 Planaltina";1;0;0;3;0;0;4
"521770 Pontalina";0;0;0;1;0;0;1
"521800 Porangatu";1;0;0;2;0;0;3
"521810 Portelândia";0;0;0;1;0;0;1
"521830 Posse";0;0;0;1;0;0;1
"521860 Rialma";1;0;0;0;0;0;1
"521870 Rianápolis";0;0;0;1;0;0;1
"521880 Rio Verde";10;2;1;18;0;0;31
"521890 Rubiataba";0;0;0;2;0;0;2
"521930 Santa Helena de Goiás";0;0;0;2;0;0;2
"521975 Santo Antônio do Descoberto";0;1;0;2;0;0;3
"522010 São Luís de Montes Belos";1;0;0;1;0;0;2
"522040 São Simão";0;0;0;2;0;0;2
"522045 Senador Canedo";2;1;0;10;0;0;13
"522108 Teresina de Goiás";0;0;0;1;0;0;1
"522119 Terezópolis de Goiás";0;0;0;2;0;0;2
"522140 Trindade";6;0;0;9;0;0;15
"522150 Turvânia";1;0;0;0;0;0;1
"522160 Uruaçu";2;0;0;3;0;0;5
"522185 Valparaíso de Goiás";5;1;1;7;0;0;14
"522200 Vianópolis";0;1;0;0;0;0;1
"Total";321;46;10;542;1;12;932
