 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
Ano Diagnóstico: 2015
Ano Notificação: 2015
UF Residência: Paraná
Região Res.: Região Sul
UF Notificação: Paraná
Região Not.: Região Sul
Período:2015
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"410030 Agudos do Sul";1;0;0;0;0;0;1
"410040 Almirante Tamandaré";15;0;0;1;0;0;16
"410060 Alto Paraná";1;0;0;1;0;0;2
"410050 Altônia";1;0;0;0;0;0;1
"410090 Amaporã";0;0;0;1;0;0;1
"410110 Andirá";1;0;0;0;0;0;1
"410120 Antonina";1;1;0;0;0;0;2
"410130 Antônio Olinto";2;0;0;0;0;0;2
"410140 Apucarana";20;0;1;6;0;0;27
"410150 Arapongas";20;1;0;5;0;0;26
"410170 Araruna";0;0;0;1;0;0;1
"410180 Araucária";14;4;0;9;0;0;27
"410190 Assaí";0;1;0;1;0;0;2
"410200 Assis Chateaubriand";2;1;0;1;0;0;4
"410240 Bandeirantes";1;1;0;0;0;0;2
"410270 Barra do Jacaré";1;0;0;0;0;0;1
"410280 Bela Vista do Paraíso";0;0;0;2;0;0;2
"410290 Bituruna";1;0;0;1;0;0;2
"410305 Boa Vista da Aparecida";0;0;0;1;0;0;1
"410310 Bocaiúva do Sul";2;0;0;0;0;0;2
"410340 Cafeara";1;0;0;0;0;0;1
"410360 Cambará";3;0;0;0;0;0;3
"410370 Cambé";8;1;0;5;0;0;14
"410380 Cambira";1;0;0;1;0;0;2
"410390 Campina da Lagoa";0;0;0;1;0;0;1
"410395 Campina do Simão";1;0;0;0;0;0;1
"410400 Campina Grande do Sul";9;0;0;1;0;0;10
"410420 Campo Largo";13;3;0;0;0;0;16
"410425 Campo Magro";1;0;0;1;0;0;2
"410430 Campo Mourão";20;0;1;5;0;0;26
"410445 Cantagalo";1;0;0;2;0;0;3
"410460 Capitão Leônidas Marques";3;0;0;0;0;0;3
"410480 Cascavel";38;6;0;32;0;0;76
"410490 Castro";1;0;0;0;0;0;1
"410520 Cerro Azul";1;0;0;0;0;0;1
"410550 Cianorte";10;0;0;2;0;0;12
"410560 Cidade Gaúcha";0;0;0;1;0;0;1
"410580 Colombo";38;4;1;11;0;0;54
"410590 Colorado";1;0;0;0;0;0;1
"410620 Contenda";2;0;0;0;0;0;2
"410630 Corbélia";1;0;0;0;0;0;1
"410640 Cornélio Procópio";4;0;0;1;0;0;5
"410650 Coronel Vivida";3;0;0;0;0;0;3
