 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
Ano Diagnóstico: 2025
Ano Notificação: 2025
UF Residência: Paraná
Região Res.: Região Sul
UF Notificação: Paraná
Região Not.: Região Sul
Período:2025
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"411000 Iguaraçu";1;1;0;1;0;0;1;0;5;9
"411070 Irati";0;0;0;0;0;0;1;0;0;1
"411120 Itapejara d'Oeste";0;0;0;0;1;0;0;0;0;1
"411180 Jacarezinho";0;2;0;6;1;1;2;0;3;15
"411190 Jaguapitã";0;0;0;0;0;0;2;0;1;3
"411270 Jataizinho";0;0;0;0;1;0;0;0;0;1
"411275 Jesuítas";0;0;0;0;0;0;0;1;0;1
"411320 Lapa";0;0;0;2;0;0;1;0;0;3
"411330 Laranjeiras do Sul";0;0;0;0;1;0;0;0;0;1
"411350 Loanda";0;0;0;0;0;0;1;0;0;1
"411370 Londrina";0;2;2;9;2;13;12;0;14;54
"411440 Mangueirinha";0;1;0;0;1;0;0;0;0;2
"411460 Marechal Cândido Rondon";0;0;0;0;0;0;0;0;1;1
"411480 Marialva";0;0;0;1;0;0;0;0;1;2
"411520 Maringá";3;10;2;11;4;20;29;2;16;97
"411570 Matinhos";0;1;0;0;0;0;0;0;0;1
"411580 Medianeira";0;0;1;0;0;0;0;0;0;1
"411590 Mirador";0;0;0;0;1;0;0;0;0;1
"411620 Morretes";0;0;0;0;0;0;1;0;0;1
"411690 Nova Esperança";0;0;1;0;0;0;0;0;0;1
"411710 Nova Londrina";0;0;0;0;0;1;0;0;0;1
"411730 Ortigueira";0;0;0;0;0;1;0;0;0;1
"411745 Ouro Verde do Oeste";0;0;0;0;0;0;1;0;0;1
"411760 Palmas";0;1;1;1;0;0;0;0;2;5
"411790 Palotina";0;0;0;0;0;0;1;0;1;2
"411820 Paranaguá";2;2;2;27;7;2;8;1;6;57
"411840 Paranavaí";0;1;0;3;2;4;2;1;3;16
"411850 Pato Branco";3;1;1;1;6;1;2;1;3;19
"411915 Pinhais";0;0;1;2;5;4;7;1;2;22
"411930 Pinhão";1;0;0;1;0;0;0;0;0;2
"411950 Piraquara";0;0;0;1;0;1;0;0;2;4
"411960 Pitanga";0;0;0;0;1;0;0;0;0;1
"411965 Pitangueiras";1;0;0;0;0;0;0;0;0;1
"411990 Ponta Grossa";4;5;2;5;10;18;13;2;5;64
"412050 Primeiro de Maio";0;0;0;0;0;1;0;1;0;2
"412060 Prudentópolis";0;0;0;0;0;0;1;0;0;1
"412080 Quatro Barras";0;1;0;0;0;0;0;0;1;2
"412090 Quedas do Iguaçu";0;1;0;0;0;0;0;0;0;1
"412100 Querência do Norte";0;0;0;1;0;0;0;0;0;1
"412215 Rio Bonito do Iguaçu";0;1;0;0;0;0;0;0;0;1
"412220 Rio Branco do Sul";0;1;0;0;0;0;0;0;0;1
"412230 Rio Negro";0;0;0;0;1;0;0;1;2;4
"412240 Rolândia";0;0;1;0;0;0;1;0;0;2
"412250 Roncador";0;0;0;0;0;0;0;1;0;1
"412350 Santa Helena";0;1;0;0;0;0;0;0;0;1
"412385 Santa Maria do Oeste";0;0;0;0;1;0;0;0;0;1
"412440 Santo Antônio do Sudoeste";0;0;0;0;0;0;0;0;1;1
"412550 São José dos Pinhais";0;1;3;8;3;4;7;1;3;30
"412625 Sarandi";0;0;0;1;0;2;4;1;0;8
"412700 Teixeira Soares";0;0;0;2;0;0;0;0;0;2
"412760 Tijucas do Sul";0;0;0;0;1;0;0;0;0;1
"412770 Toledo";0;1;2;5;2;2;7;2;1;22
"412800 Ubiratã";0;0;0;1;0;0;0;0;0;1
"412810 Umuarama";2;2;0;2;0;2;2;1;1;12
"412820 União da Vitória";1;0;0;1;0;1;1;0;0;4
"412865 Virmond";0;1;0;0;0;0;0;0;0;1
"Total";44;70;28;163;80;153;258;42;155;993
