 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Raça/cor
UF Residência: Goiás
Período:2020
"Município (Res)";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"520010 Abadiânia";1;0;0;0;0;0;1
"520025 Águas Lindas de Goiás";1;0;0;5;0;0;6
"520110 Anápolis";8;1;0;43;0;0;52
"520140 Aparecida de Goiânia";29;7;2;64;0;0;102
"520170 Aragarças";1;0;0;1;0;0;2
"520250 Aruanã";0;0;0;1;0;0;1
"520330 Bela Vista de Goiás";1;1;0;4;0;0;6
"520340 Bom Jardim de Goiás";1;0;0;0;0;0;1
"520420 Cachoeira de Goiás";1;0;0;0;0;0;1
"520425 Cachoeira Dourada";0;0;0;1;0;0;1
"520440 Caiapônia";0;0;1;2;0;0;3
"520450 Caldas Novas";8;1;0;10;0;0;19
"520460 Campestre de Goiás";0;0;0;1;0;0;1
"520490 Campos Belos";0;0;0;3;0;0;3
"520510 Catalão";10;3;0;4;0;0;17
"520520 Caturaí";0;0;0;2;0;0;2
"520540 Ceres";1;0;0;0;0;0;1
"520545 Cezarina";0;0;0;1;0;0;1
"520547 Chapadão do Céu";2;0;0;1;0;0;3
"520549 Cidade Ocidental";5;1;1;8;0;1;16
"520551 Cocalzinho de Goiás";0;0;0;2;0;0;2
"520620 Cristalina";0;0;0;1;0;0;1
"520640 Crixás";1;0;0;0;0;0;1
"520650 Cromínia";0;0;0;1;0;0;1
"520800 Formosa";0;0;0;1;0;0;1
"520860 Goianésia";0;0;1;4;0;0;5
"520870 Goiânia";134;18;7;245;1;8;413
"520880 Goianira";1;0;0;1;0;1;3
"520890 Goiás";2;0;0;3;0;0;5
"520910 Goiatuba";1;0;0;3;0;0;4
"520970 Hidrolândia";1;0;1;0;0;0;2
"521000 Inhumas";5;0;0;3;0;0;8
"521010 Ipameri";1;0;0;0;0;0;1
"521020 Iporá";3;1;0;5;0;0;9
"521040 Itaberaí";0;0;0;1;0;0;1
"521056 Itaguari";0;0;0;1;0;0;1
"521080 Itajá";1;0;0;0;0;0;1
"521090 Itapaci";0;0;0;2;0;0;2
"521100 Itapirapuã";1;0;0;0;0;0;1
"521140 Itauçu";0;0;0;1;0;0;1
"521150 Itumbiara";14;2;0;8;0;0;24
"521180 Jaraguá";1;0;1;0;0;0;2
"521190 Jataí";1;0;0;14;0;0;15
"521230 Leopoldo de Bulhões";0;0;0;1;0;0;1
"521250 Luziânia";1;1;0;9;0;0;11
"521300 Maurilândia";0;0;0;1;0;0;1
"521308 Minaçu";0;0;0;1;0;0;1
"521310 Mineiros";1;0;0;4;0;0;5
"521350 Monte Alegre de Goiás";0;0;0;2;0;0;2
"521370 Montes Claros de Goiás";1;0;0;0;0;0;1
"521375 Montividiu";0;0;0;1;0;0;1
"521380 Morrinhos";3;0;0;1;0;0;4
"521450 Nerópolis";0;0;0;2;0;0;2
"521460 Niquelândia";1;0;0;0;0;0;1
"521523 Novo Gama";2;0;0;2;0;0;4
"521570 Palmeiras de Goiás";0;0;0;1;0;0;1
"521590 Palminópolis";0;0;0;1;0;0;1
"521710 Piracanjuba";1;0;0;1;0;0;2
"521720 Piranhas";0;0;0;1;0;0;1
"521730 Pirenópolis";1;0;0;1;0;0;2
"521740 Pires do Rio";1;0;0;1;0;0;2
"521760 Planaltina";1;0;0;1;0;0;2
"521770 Pontalina";0;0;0;1;0;0;1
"521800 Porangatu";2;0;0;1;0;0;3
"521805 Porteirão";0;0;0;1;0;0;1
"521850 Quirinópolis";0;0;1;1;0;0;2
"521860 Rialma";1;0;0;0;0;0;1
"521880 Rio Verde";6;0;1;25;0;0;32
"521890 Rubiataba";0;0;0;1;0;0;1
"521930 Santa Helena de Goiás";2;0;0;1;0;0;3
"521935 Santa Isabel";1;0;0;0;0;0;1
"521950 Santa Rosa de Goiás";0;0;0;1;0;0;1
"521970 Santa Terezinha de Goiás";0;0;0;1;0;0;1
"521975 Santo Antônio do Descoberto";2;1;0;3;0;0;6
"522005 São João da Paraúna";0;0;0;1;0;0;1
"522010 São Luís de Montes Belos";1;0;0;0;0;0;1
"522020 São Miguel do Araguaia";0;1;0;1;0;0;2
"522045 Senador Canedo";5;0;1;16;0;0;22
"522060 Silvânia";0;0;0;1;0;0;1
"522130 Três Ranchos";1;0;0;1;0;0;2
"522140 Trindade";4;1;0;5;0;0;10
"522157 Uirapuru";0;0;0;1;0;0;1
"522160 Uruaçu";2;0;0;1;0;0;3
"522185 Valparaíso de Goiás";1;1;0;6;0;0;8
"522190 Varjão";0;0;0;1;0;0;1
"522205 Vicentinópolis";0;0;0;1;0;0;1
"522220 Vila Boa";0;0;0;1;0;0;1
"Total";277;40;17;550;1;10;895
