 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
UF Residência: Goiás
Período:2019
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"520010 Abadiânia";0;0;0;1;0;0;0;0;0;1
"520013 Acreúna";0;1;0;1;1;0;0;0;0;3
"520025 Águas Lindas de Goiás";0;0;0;2;0;0;1;1;0;4
"520030 Alexânia";0;0;0;0;0;0;1;0;0;1
"520080 Alvorada do Norte";0;0;0;0;0;0;1;0;0;1
"520110 Anápolis";1;1;1;8;11;18;21;2;8;71
"520130 Anicuns";0;1;0;1;0;0;0;0;0;2
"520140 Aparecida de Goiânia";4;5;4;8;6;9;24;4;7;71
"520150 Aporé";0;0;0;1;0;1;2;0;0;4
"520160 Araçu";0;0;0;0;0;1;0;0;0;1
"520170 Aragarças";0;0;0;0;1;0;0;1;0;2
"520235 Arenópolis";0;0;0;0;0;0;1;0;0;1
"520250 Aruanã";0;1;0;0;0;0;1;0;0;2
"520360 Brazabrantes";0;0;0;1;0;0;0;0;0;1
"520390 Buriti Alegre";0;0;0;1;0;1;0;0;0;2
"520450 Caldas Novas";1;1;2;1;2;1;3;3;0;14
"520460 Campestre de Goiás";0;0;1;0;0;0;0;0;0;1
"520485 Campo Limpo de Goiás";0;0;0;0;0;1;0;0;0;1
"520490 Campos Belos";0;0;0;2;0;0;0;0;0;2
"520495 Campos Verdes";1;0;0;0;0;0;0;0;0;1
"520510 Catalão";0;0;1;1;0;2;6;4;5;19
"520540 Ceres";0;0;0;1;0;0;0;0;0;1
"520547 Chapadão do Céu";0;0;0;1;0;0;1;0;0;2
"520549 Cidade Ocidental";0;0;3;1;0;1;2;1;1;9
"520570 Córrego do Ouro";0;0;0;0;0;0;0;1;0;1
"520590 Corumbaíba";0;0;0;0;0;1;0;0;0;1
"520620 Cristalina";0;0;0;2;0;0;2;1;1;6
"520630 Cristianópolis";0;0;0;0;0;0;1;0;0;1
"520640 Crixás";0;0;0;1;0;0;0;0;0;1
"520735 Edealina";0;0;0;1;0;0;0;0;0;1
"520800 Formosa";0;0;0;0;0;0;1;1;1;3
"520840 Goianápolis";0;0;0;0;0;0;1;0;0;1
"520850 Goiandira";0;1;0;0;0;0;0;0;0;1
"520860 Goianésia";0;0;0;0;2;0;0;0;0;2
"520870 Goiânia";6;12;8;53;30;44;107;45;54;359
"520880 Goianira";0;0;1;1;0;0;5;1;1;9
"520890 Goiás";0;0;0;1;0;0;0;0;0;1
"520910 Goiatuba";1;0;0;1;0;0;1;0;0;3
"520920 Guapó";0;0;0;0;0;0;1;0;1;2
"520970 Hidrolândia";0;0;0;0;0;0;0;0;2;2
"520993 Inaciolândia";0;0;0;0;0;0;1;0;0;1
"520995 Indiara";0;0;0;0;1;0;0;0;1;2
"521000 Inhumas";0;0;2;2;0;0;1;0;2;7
"521010 Ipameri";1;0;0;0;0;0;0;0;0;1
"521020 Iporá";1;1;0;3;0;0;3;0;0;8
"521030 Israelândia";0;0;0;0;0;0;1;0;0;1
"521040 Itaberaí";0;0;0;1;0;0;0;0;1;2
"521090 Itapaci";0;1;0;0;1;0;1;0;0;3
"521120 Itapuranga";0;1;1;0;0;0;0;0;0;2
"521150 Itumbiara";0;0;2;3;1;0;3;3;1;13
"521180 Jaraguá";0;0;0;1;0;0;0;0;0;1
"521190 Jataí";0;2;0;5;2;1;2;1;0;13
"521200 Jaupaci";0;0;0;0;0;0;1;0;0;1
"521220 Jussara";0;0;0;0;0;0;1;0;0;1
"521250 Luziânia";0;3;1;1;2;0;5;2;0;14
"521295 Matrinchã";0;0;0;0;2;0;0;0;0;2
