 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Escolaridade
UF Residência: Mato Grosso
Período:2023
"Município (Res)";"analfabeto";"1ª a 4ª série incompleta";"4ª série completa";"5ª a 8ª série incompleta";"fundamental completo";"médio incompleto";"médio completo";"superior incompleto";"superior completo";"Total"
"510020 Água Boa";0;0;1;5;0;2;1;0;0;9
"510025 Alta Floresta";0;1;1;3;1;0;2;0;2;10
"510030 Alto Araguaia";0;0;0;0;2;1;0;0;0;3
"510080 Apiacás";0;0;0;0;0;0;1;0;0;1
"510125 Araputanga";0;0;0;1;0;0;1;0;1;3
"510170 Barra do Bugres";0;0;0;1;0;0;0;0;0;1
"510180 Barra do Garças";0;1;0;2;0;0;2;1;0;6
"510190 Brasnorte";0;0;0;0;0;0;0;1;0;1
"510250 Cáceres";2;2;1;2;1;0;9;0;2;19
"510263 Campo Novo do Parecis";0;0;1;0;0;0;1;0;0;2
"510267 Campo Verde";0;0;0;3;1;1;3;1;0;9
"510268 Campos de Júlio";0;0;0;1;1;0;0;0;0;2
"510270 Canarana";0;1;0;0;0;0;0;0;0;1
"510285 Castanheira";0;0;0;0;0;0;0;1;0;1
"510300 Chapada dos Guimarães";0;0;0;0;0;1;0;0;0;1
"510305 Cláudia";0;0;0;0;0;0;0;1;0;1
"510320 Colíder";0;0;0;0;0;1;2;0;2;5
"510335 Confresa";0;1;0;1;1;3;4;0;1;11
"510337 Cotriguaçu";0;1;0;0;0;0;0;0;0;1
"510340 Cuiabá";1;14;6;24;13;43;54;14;37;206
"510350 Diamantino";0;0;1;2;0;0;1;0;0;4
"510410 Guarantã do Norte";0;1;0;2;0;1;1;0;0;5
"510420 Guiratinga";0;0;0;0;0;0;0;1;0;1
"510460 Itiquira";1;0;0;0;0;0;0;0;0;1
"510480 Jaciara";1;0;0;0;0;1;1;1;0;4
"510490 Jangada";0;0;0;0;0;0;1;0;0;1
"510500 Jauru";0;0;0;0;0;0;1;0;0;1
"510510 Juara";0;1;0;3;1;0;4;0;0;9
"510515 Juína";0;1;1;1;2;3;4;0;2;14
"510520 Juscimeira";0;1;0;0;0;0;0;0;0;1
"510525 Lucas do Rio Verde";0;0;0;1;0;1;3;0;0;5
"510560 Matupá";0;1;0;1;1;0;2;0;0;5
"510562 Mirassol d'Oeste";0;1;0;0;0;0;0;0;0;1
"510590 Nobres";1;1;0;1;0;0;1;0;1;5
"510615 Nova Bandeirantes";0;0;0;0;0;0;0;0;1;1
"510618 Nova Lacerda";1;1;0;0;0;0;0;0;0;2
"510890 Nova Maringá";0;0;0;0;0;0;0;0;1;1
"510622 Nova Mutum";1;1;0;2;0;2;4;0;0;10
"510624 Nova Ubiratã";0;0;0;1;1;0;0;0;0;2
"510625 Nova Xavantina";0;1;1;3;0;1;0;0;1;7
"510630 Paranatinga";0;0;0;1;0;0;0;0;0;1
"510637 Pedra Preta";0;1;1;0;0;0;0;0;0;2
"510642 Peixoto de Azevedo";0;1;0;2;0;0;2;0;1;6
"510650 Poconé";0;0;0;1;0;0;1;0;1;3
"510675 Pontes e Lacerda";0;1;0;0;0;0;3;0;2;6
"510700 Poxoréo";0;0;0;0;0;2;0;0;0;2
"510704 Primavera do Leste";0;5;0;3;0;3;4;0;1;16
"510715 Reserva do Cabaçal";0;0;0;0;0;0;0;1;0;1
"510760 Rondonópolis";2;8;0;22;8;11;20;6;18;95
"510770 Rosário Oeste";0;1;0;0;0;0;0;0;0;1
"510777 Santa Terezinha";0;0;0;0;0;0;1;0;0;1
"510740 São Pedro da Cipa";0;0;0;0;0;1;1;0;0;2
"510787 Sapezal";0;0;0;0;0;1;0;0;0;1
"510790 Sinop";0;4;4;9;8;14;17;5;10;71
"510792 Sorriso";0;3;0;8;4;10;11;3;3;42
"510795 Tangará da Serra";0;2;1;8;4;4;6;1;1;27
"510800 Tapurah";0;0;0;1;0;0;1;0;0;2
"510840 Várzea Grande";0;0;2;14;7;29;34;1;11;98
"510850 Vera";0;1;0;1;0;0;0;0;0;2
"510550 Vila Bela da Santíssima Trindade";0;0;0;0;0;1;0;0;0;1
"Total";10;58;21;130;56;137;204;38;99;753
